Nrand,region,Python,RapidMiner,R Language,SQL Language,Excel,Anaconda,Tensorflow,Tableau,scikit-learn,Keras,Apache Spark,with DL,with BD,ntools,Votes
210,asia,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Pentaho;RapidMiner;Java;SQL Language
1493,usca,0,0,0,0,0,0,0,0,0,0,1,1,1,4,SAS Enterprise Miner;Other programming and data languages;Apache Spark;Other Deep Learning Tools
26,euro,0,1,1,1,0,0,0,1,0,0,0,0,0,4,RapidMiner;Tableau;R Language;SQL Language
1291,euro,1,1,0,1,1,1,1,1,1,1,1,1,1,15,Anaconda;Excel;Microsoft Azure Machine Learning;RapidMiner;scikit-learn;Stata;Tableau;Julia;Python;SQL Language;Apache Spark;Keras;PyTorch;Tensorflow;Theano
1925,aunz,0,0,1,1,0,0,0,0,0,0,0,0,0,4,Amazon Machine Learning;KNIME;R Language;SQL Language
830,usca,1,0,1,0,0,1,1,0,0,0,1,1,1,8,Anaconda;SAS Base;Python;R Language;Apache Spark;Commercial Hadoop Tools;Spark SQL;Tensorflow
505,usca,0,0,1,1,1,0,0,1,0,0,0,0,0,7,Excel;Microsoft SQL Server;MicroStrategy;Tableau;Teradata;R Language;SQL Language
1730,usca,1,1,0,0,0,0,0,0,1,0,0,0,0,3,RapidMiner;scikit-learn;Python
938,euro,0,1,1,0,0,0,0,0,0,0,0,0,0,2,RapidMiner;R Language
153,afme,0,1,0,0,1,0,0,0,0,0,0,0,0,5,Excel;MATLAB;RapidMiner;C/C++;Java
1530,euro,1,0,1,1,1,0,1,0,0,1,0,1,1,12,Databricks Unified Analytics Platform;Dataiku;Excel;Orange;Pentaho;Python;R Language;SQL Language;Commercial Hadoop Tools;Open Source Hadoop Tools;Keras;Tensorflow
795,euro,1,0,0,0,0,0,1,0,1,1,1,1,1,10,MATLAB;PyCharm;scikit-learn;Python;Unix shell/awk/gawk;Other programming and data languages;Apache Spark;Keras;Tensorflow;Theano
193,usca,1,0,1,1,0,1,1,0,0,1,1,1,1,16,Anaconda;H2O.ai;KNIME;Java;Python;R Language;Scala;SQL Language;Apache Spark;Commercial Hadoop Tools;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;DeepLearning4J;Keras;Tensorflow
206,euro,1,0,1,1,0,1,0,0,0,0,0,0,0,8,Anaconda;Dataiku;H2O.ai;SAP HANA;Other paid analytics/data mining/data science software;Python;R Language;SQL Language
1170,usca,1,0,0,1,0,0,0,0,0,0,0,1,1,8,TIBCO Spotfire;TIBCO Statistica;Python;SQL Language;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;Apache MXnet
808,euro,1,0,0,1,1,1,0,0,1,0,0,1,0,8,Anaconda;Excel;KNIME;scikit-learn;Java;Python;SQL Language;DeepLearning4J
1618,euro,1,1,1,0,0,0,0,0,1,1,1,1,1,8,RapidMiner;scikit-learn;Java;Python;R Language;Scala;Apache Spark;Keras
292,asia,1,0,1,1,1,0,0,0,0,0,0,0,0,5,Excel;Microsoft Power BI;Python;R Language;SQL Language
1843,usca,0,1,1,0,0,0,0,0,0,0,0,0,0,3,JMP;RapidMiner;R Language
1400,euro,1,0,1,1,1,1,0,1,0,0,0,0,1,10,Anaconda;Excel;KNIME;SAS Base;Tableau;Weka;Python;R Language;SQL Language;Open Source Hadoop Tools
872,euro,0,1,0,0,0,0,0,0,0,0,1,0,1,3,RapidMiner;Java;Apache Spark
1194,euro,0,0,1,0,1,0,0,0,0,0,0,0,0,3,Excel;KNIME;R Language
192,usca,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SAS Base;SAS Enterprise Miner
2020,afme,1,0,0,0,1,1,0,1,1,0,0,0,0,9,Anaconda;Excel;IBM SPSS Modeler;IBM Watson / Watson Analytics;Orange;PyCharm;scikit-learn;Tableau;Python
1696,ltam,1,1,1,1,0,0,0,0,0,0,0,0,0,5,BigML;RapidMiner;Python;R Language;SQL Language
1804,usca,1,0,1,1,0,1,1,1,1,1,1,1,1,16,Anaconda;H2O.ai;KNIME;scikit-learn;Tableau;Java;Python;R Language;SQL Language;Apache Spark;Open Source Hadoop Tools;SQL on Hadoop tools;Spark SQL;DeepLearning4J;Keras;Tensorflow
336,euro,1,0,0,1,1,1,1,0,1,1,0,1,0,12,Anaconda;Excel;H2O.ai;IBM Cognos;Microsoft Power BI;Microsoft SQL Server;QlikView;scikit-learn;Python;SQL Language;Keras;Tensorflow
1222,usca,1,0,1,0,0,0,1,0,0,0,0,1,0,6,Amazon Machine Learning;KNIME;PyCharm;Python;R Language;Tensorflow
362,usca,0,0,0,1,1,0,0,0,0,0,0,0,0,3,Excel;Microsoft SQL Server;SQL Language
1840,afme,1,1,0,0,0,0,0,0,0,0,0,0,0,6,IBM SPSS Modeler;IBM SPSS Statistics;RapidMiner;SAS Base;SAS Enterprise Miner;Python
1584,usca,1,0,1,0,0,1,0,1,0,0,0,0,0,5,Anaconda;SAS Base;Tableau;Python;R Language
975,afme,0,1,1,0,1,0,0,0,0,0,0,0,1,6,Excel;RapidMiner;Solver (former XLMiner);Weka;R Language;Open Source Hadoop Tools
668,usca,1,1,1,0,0,0,0,0,0,0,0,0,0,3,RapidMiner;Python;R Language
747,euro,1,1,1,0,1,1,0,0,0,1,0,1,1,10,Anaconda;Excel;MATLAB;Microsoft Power BI;PyCharm;RapidMiner;Python;R Language;SQL on Hadoop tools;Keras
1984,euro,1,0,0,1,1,1,1,0,0,1,0,1,0,9,Anaconda;Dataiku;Excel;KNIME;Python;SQL Language;Keras;Tensorflow;Theano
