ano,sigla_uf,id_municipio,populacao
1997,RR,1400027,4771
1998,RR,1400027,4896
1999,RR,1400027,5021
2000,RR,1400027,5294
2001,RR,1400027,5455
2002,RR,1400027,5560
2003,RR,1400027,5684
2004,RR,1400027,5975
2005,RR,1400027,6087
2006,RR,1400027,6229
2007,RR,1400027,7586
2008,RR,1400027,7980
2009,RR,1400027,8249
2010,RR,1400027,9327
2011,RR,1400027,9637
2012,RR,1400027,9936
2013,RR,1400027,10432
2014,RR,1400027,10721
2015,RR,1400027,11006
2016,RR,1400027,11285
2017,RR,1400027,11560
2018,RR,1400027,12394
2019,RR,1400027,12796
2020,RR,1400027,13185
2021,RR,1400027,13561
1991,RR,1400050,11211
1992,RR,1400050,11918
1993,RR,1400050,12525
1994,RR,1400050,13122
1995,RR,1400050,13705
1996,RR,1400050,13771
1997,RR,1400050,14409
1998,RR,1400050,14947
1999,RR,1400050,15486
2000,RR,1400050,17907
2001,RR,1400050,18706
2002,RR,1400050,19316
2003,RR,1400050,19970
2004,RR,1400050,21512
2005,RR,1400050,22102
2006,RR,1400050,22856
2007,RR,1400050,14386
2008,RR,1400050,14562
2009,RR,1400050,14205
2010,RR,1400050,16448
2011,RR,1400050,16337
2012,RR,1400050,16228
2013,RR,1400050,16428
2014,RR,1400050,16301
2015,RR,1400050,16176
2016,RR,1400050,16053
2017,RR,1400050,15933
2018,RR,1400050,15638
2019,RR,1400050,15510
2020,RR,1400050,15380
2021,RR,1400050,15249
1991,RR,1400100,144249
1992,RR,1400100,151439
1993,RR,1400100,159979
1994,RR,1400100,167124
1995,RR,1400100,174092
1996,RR,1400100,165518
1997,RR,1400100,158868
1998,RR,1400100,163024
1999,RR,1400100,167185
2000,RR,1400100,200568
2001,RR,1400100,208514
2002,RR,1400100,214541
2003,RR,1400100,221027
2004,RR,1400100,236319
2005,RR,1400100,242179
2006,RR,1400100,249655
2007,RR,1400100,249853
2008,RR,1400100,260930
2009,RR,1400100,266901
2010,RR,1400100,284313
2011,RR,1400100,290741
2012,RR,1400100,296959
2013,RR,1400100,308996
2014,RR,1400100,314900
2015,RR,1400100,320714
2016,RR,1400100,326419
2017,RR,1400100,332020
2018,RR,1400100,375374
2019,RR,1400100,399213
2020,RR,1400100,419652
2021,RR,1400100,436591
1991,RR,1400159,9478
1992,RR,1400159,9915
1993,RR,1400159,10320
1994,RR,1400159,10702
1995,RR,1400159,11075
1996,RR,1400159,13221
1997,RR,1400159,6059
1998,RR,1400159,6396
1999,RR,1400159,6733
2000,RR,1400159,9326
2001,RR,1400159,9985
2002,RR,1400159,10434
2003,RR,1400159,10949
2004,RR,1400159,12162
2005,RR,1400159,12626
2006,RR,1400159,13220
2007,RR,1400159,10231
2008,RR,1400159,10604
2009,RR,1400159,10726
2010,RR,1400159,10943
2011,RR,1400159,11068
2012,RR,1400159,11188
2013,RR,1400159,11525
2014,RR,1400159,11632
2015,RR,1400159,11739
2016,RR,1400159,11843
2017,RR,1400159,11945
2018,RR,1400159,12257
2019,RR,1400159,12409
2020,RR,1400159,12557
2021,RR,1400159,12701
1996,RR,1400175,
1997,RR,1400175,8208
1998,RR,1400175,8659
1999,RR,1400175,9112
2000,RR,1400175,8571
2001,RR,1400175,8922
2002,RR,1400175,9213
2003,RR,1400175,9511
2004,RR,1400175,10213
2005,RR,1400175,10482
2006,RR,1400175,10826
2007,RR,1400175,11119
2008,RR,1400175,11638
2009,RR,1400175,11942
2010,RR,1400175,13902
2011,RR,1400175,14312
2012,RR,1400175,14707
2013,RR,1400175,15393
2014,RR,1400175,15774
2015,RR,1400175,16149
2016,RR,1400175,16516
2017,RR,1400175,16877
2018,RR,1400175,17868
2019,RR,1400175,18335
2020,RR,1400175,18799
2021,RR,1400175,19257
1991,RR,1400209,8899
1992,RR,1400209,9277
1993,RR,1400209,9564
1994,RR,1400209,9866
1995,RR,1400209,10160
1996,RR,1400209,9814
1997,RR,1400209,9888
1998,RR,1400209,10077
1999,RR,1400209,10267
2000,RR,1400209,14286
2001,RR,1400209,14910
2002,RR,1400209,15448
2003,RR,1400209,15987
2004,RR,1400209,17259
2005,RR,1400209,17746
2006,RR,1400209,18367
2007,RR,1400209,17981
2008,RR,1400209,18789
2009,RR,1400209,19235
2010,RR,1400209,18398
2011,RR,1400209,18714
2012,RR,1400209,19019
2013,RR,1400209,19696
2014,RR,1400209,19981
2015,RR,1400209,20261
2016,RR,1400209,20537
2017,RR,1400209,20807
2018,RR,1400209,21564
2019,RR,1400209,21926
2020,RR,1400209,22283
2021,RR,1400209,22635
1996,RR,1400233,
1997,RR,1400233,4684
1998,RR,1400233,4562
1999,RR,1400233,4440
2000,RR,1400233,5692
2001,RR,1400233,5775
2002,RR,1400233,5752
2003,RR,1400233,5779
2004,RR,1400233,5844
2005,RR,1400233,5869
2006,RR,1400233,5901
2007,RR,1400233,7086
2008,RR,1400233,7400
2009,RR,1400233,7569
2010,RR,1400233,8114
2011,RR,1400233,8300
2012,RR,1400233,8480
2013,RR,1400233,8826
2014,RR,1400233,8997
2015,RR,1400233,9165
2016,RR,1400233,9331
2017,RR,1400233,9493
2018,RR,1400233,9950
2019,RR,1400233,10169
2020,RR,1400233,10383
2021,RR,1400233,10595
1996,RR,1400282,
1997,RR,1400282,2836
1998,RR,1400282,2853
1999,RR,1400282,2869
2000,RR,1400282,4781
2001,RR,1400282,5027
2002,RR,1400282,5211
2003,RR,1400282,5410
2004,RR,1400282,5880
2005,RR,1400282,6060
2006,RR,1400282,6290
2007,RR,1400282,5863
2008,RR,1400282,6118
2009,RR,1400282,6250
2010,RR,1400282,8696
2011,RR,1400282,8997
2012,RR,1400282,9288
2013,RR,1400282,9762
2014,RR,1400282,10043
2015,RR,1400282,10320
2016,RR,1400282,10592
2017,RR,1400282,10859
2018,RR,1400282,11600
2019,RR,1400282,11950
2020,RR,1400282,12296
2021,RR,1400282,12637
1991,RR,1400308,13309
1992,RR,1400308,14068
1993,RR,1400308,15031
1994,RR,1400308,15814
1995,RR,1400308,16578
1996,RR,1400308,13672
1997,RR,1400308,10968
1998,RR,1400308,11028
1999,RR,1400308,11089
2000,RR,1400308,11247
2001,RR,1400308,11271
2002,RR,1400308,11382
2003,RR,1400308,11445
2004,RR,1400308,11593
2005,RR,1400308,11649
2006,RR,1400308,11722
2007,RR,1400308,12546
2008,RR,1400308,13017
2009,RR,1400308,13188
2010,RR,1400308,14792
2011,RR,1400308,15065
2012,RR,1400308,15328
2013,RR,1400308,15890
2014,RR,1400308,16137
2015,RR,1400308,16380
2016,RR,1400308,16618
2017,RR,1400308,16852
2018,RR,1400308,17528
2019,RR,1400308,17853
2020,RR,1400308,18172
2021,RR,1400308,18482
1991,RR,1400407,11188
1992,RR,1400407,11488
1993,RR,1400407,11778
1994,RR,1400407,12047
1995,RR,1400407,12308
1996,RR,1400407,10248
1997,RR,1400407,6641
1998,RR,1400407,6510
1999,RR,1400407,6378
2000,RR,1400407,6138
2001,RR,1400407,5929
2002,RR,1400407,5868
2003,RR,1400407,5743
2004,RR,1400407,5448
2005,RR,1400407,5335
2006,RR,1400407,5191
2007,RR,1400407,7118
2008,RR,1400407,7403
2009,RR,1400407,7527
2010,RR,1400407,8940
2011,RR,1400407,9156
2012,RR,1400407,9364
2013,RR,1400407,9754
2014,RR,1400407,9953
2015,RR,1400407,10148
2016,RR,1400407,10339
2017,RR,1400407,10527
2018,RR,1400407,11045
2019,RR,1400407,11290
2020,RR,1400407,11532
2021,RR,1400407,11772
1996,RR,1400456,
1997,RR,1400456,5962
1998,RR,1400456,6118
1999,RR,1400456,6274
2000,RR,1400456,6990
2001,RR,1400456,7229
2002,RR,1400456,7401
2003,RR,1400456,7592
2004,RR,1400456,8042
2005,RR,1400456,8215
2006,RR,1400456,8435
2007,RR,1400456,8640
2008,RR,1400456,9019
2009,RR,1400456,9220
2010,RR,1400456,10433
2011,RR,1400456,10698
2012,RR,1400456,10953
2013,RR,1400456,11423
2014,RR,1400456,11667
2015,RR,1400456,11908
2016,RR,1400456,12144
2017,RR,1400456,12375
2018,RR,1400456,15580
2019,RR,1400456,17401
2020,RR,1400456,18913
2021,RR,1400456,20108
1996,RR,1400472,
1997,RR,1400472,7963
1998,RR,1400472,8315
1999,RR,1400472,8668
2000,RR,1400472,17393
2001,RR,1400472,18903
2002,RR,1400472,19819
2003,RR,1400472,20944
2004,RR,1400472,23599
2005,RR,1400472,24615
2006,RR,1400472,25913
2007,RR,1400472,24466
2008,RR,1400472,25714
2009,RR,1400472,26546
2010,RR,1400472,24279
2011,RR,1400472,24808
2012,RR,1400472,25319
2013,RR,1400472,26326
2014,RR,1400472,26811
2015,RR,1400472,27288
2016,RR,1400472,27756
2017,RR,1400472,28215
2018,RR,1400472,29533
2019,RR,1400472,30163
2020,RR,1400472,30782
2021,RR,1400472,31387
1991,RR,1400506,10143
1992,RR,1400506,10890
1993,RR,1400506,11606
1994,RR,1400506,12271
1995,RR,1400506,12919
1996,RR,1400506,9055
1997,RR,1400506,3937
1998,RR,1400506,3834
1999,RR,1400506,3732
2000,RR,1400506,5091
2001,RR,1400506,5146
2002,RR,1400506,5206
2003,RR,1400506,5259
2004,RR,1400506,5384
2005,RR,1400506,5432
2006,RR,1400506,5494
2007,RR,1400506,5727
2008,RR,1400506,5945
2009,RR,1400506,6028
2010,RR,1400506,6769
2011,RR,1400506,6898
2012,RR,1400506,7023
2013,RR,1400506,7284
2014,RR,1400506,7401
2015,RR,1400506,7516
2016,RR,1400506,7629
2017,RR,1400506,7740
2018,RR,1400506,8052
2019,RR,1400506,8201
2020,RR,1400506,8348
2021,RR,1400506,8492
1991,RR,1400605,9106
1992,RR,1400605,9754
1993,RR,1400605,10296
1994,RR,1400605,10837
1995,RR,1400605,11364
1996,RR,1400605,11832
1997,RR,1400605,4712
1998,RR,1400605,4928
1999,RR,1400605,5144
2000,RR,1400605,5311
2001,RR,1400605,5550
2002,RR,1400605,5707
2003,RR,1400605,5891
2004,RR,1400605,6324
2005,RR,1400605,6490
2006,RR,1400605,6702
2007,RR,1400605,5720
2008,RR,1400605,5922
2009,RR,1400605,5979
2010,RR,1400605,6750
2011,RR,1400605,6861
2012,RR,1400605,6968
2013,RR,1400605,7210
2014,RR,1400605,7309
2015,RR,1400605,7407
2016,RR,1400605,7503
2017,RR,1400605,7597
2018,RR,1400605,7860
2019,RR,1400605,7986
2020,RR,1400605,8110
2021,RR,1400605,8232
1996,RR,1400704,
1997,RR,1400704,4593
1998,RR,1400704,4558
1999,RR,1400704,4524
2000,RR,1400704,5802
2001,RR,1400704,5915
2002,RR,1400704,6013
2003,RR,1400704,6111
2004,RR,1400704,6342
2005,RR,1400704,6430
2006,RR,1400704,6543
2007,RR,1400704,7403
2008,RR,1400704,7742
2009,RR,1400704,7934
2010,RR,1400704,8375
2011,RR,1400704,8573
2012,RR,1400704,8764
2013,RR,1400704,9127
2014,RR,1400704,9309
2015,RR,1400704,9488
2016,RR,1400704,9664
2017,RR,1400704,9836
2018,RR,1400704,10325
2019,RR,1400704,10559
2020,RR,1400704,10789
2021,RR,1400704,11014
1991,PA,1500107,99989
1992,PA,1500107,102399
1993,PA,1500107,104862
1994,PA,1500107,107076
1995,PA,1500107,109235
1996,PA,1500107,106738
1997,PA,1500107,108421
1998,PA,1500107,109838
1999,PA,1500107,111258
2000,PA,1500107,119152
2001,PA,1500107,121415
2002,PA,1500107,123184
2003,PA,1500107,125055
2004,PA,1500107,129300
2005,PA,1500107,131158
2006,PA,1500107,133316
2007,PA,1500107,132222
2008,PA,1500107,138005
2009,PA,1500107,139819
2010,PA,1500107,141100
2011,PA,1500107,142785
2012,PA,1500107,144415
2013,PA,1500107,147267
2014,PA,1500107,148873
2015,PA,1500107,150431
2016,PA,1500107,151934
2017,PA,1500107,153380
2018,PA,1500107,156292
2019,PA,1500107,157698
2020,PA,1500107,159080
2021,PA,1500107,160439
1992,PA,1500131,5326
1993,PA,1500131,4696
1994,PA,1500131,4844
1995,PA,1500131,4990
1996,PA,1500131,5112
1997,PA,1500131,5313
1998,PA,1500131,5482
1999,PA,1500131,5652
2000,PA,1500131,5957
2001,PA,1500131,6145
2002,PA,1500131,6291
2003,PA,1500131,6446
2004,PA,1500131,6798
2005,PA,1500131,6952
2006,PA,1500131,7131
2007,PA,1500131,6592
2008,PA,1500131,6879
2009,PA,1500131,6967
2010,PA,1500131,6780
2011,PA,1500131,6844
2012,PA,1500131,6905
2013,PA,1500131,7013
2014,PA,1500131,7070
2015,PA,1500131,7126
2016,PA,1500131,7179
2017,PA,1500131,7231
2018,PA,1500131,7382
2019,PA,1500131,7434
2020,PA,1500131,7486
2021,PA,1500131,7536
1991,PA,1500206,37184
1992,PA,1500206,48378
1993,PA,1500206,38240
1994,PA,1500206,38720
1995,PA,1500206,39188
1996,PA,1500206,50799
1997,PA,1500206,54634
1998,PA,1500206,57865
1999,PA,1500206,61100
2000,PA,1500206,52126
2001,PA,1500206,53272
2002,PA,1500206,55270
2003,PA,1500206,56729
2004,PA,1500206,60039
2005,PA,1500206,61487
2006,PA,1500206,63170
2007,PA,1500206,47923
2008,PA,1500206,48878
2009,PA,1500206,48501
2010,PA,1500206,53569
2011,PA,1500206,53680
2012,PA,1500206,53787
2013,PA,1500206,54030
2014,PA,1500206,54047
2015,PA,1500206,54064
2016,PA,1500206,54080
2017,PA,1500206,54096
2018,PA,1500206,55513
2019,PA,1500206,55591
2020,PA,1500206,55669
2021,PA,1500206,55744
1991,PA,1500305,19594
1992,PA,1500305,19637
1993,PA,1500305,19442
1994,PA,1500305,19185
1995,PA,1500305,18934
1996,PA,1500305,24674
1997,PA,1500305,25533
1998,PA,1500305,26256
1999,PA,1500305,26981
2000,PA,1500305,29505
2001,PA,1500305,30677
2002,PA,1500305,31503
2003,PA,1500305,32431
2004,PA,1500305,34534
2005,PA,1500305,35455
2006,PA,1500305,36524
2007,PA,1500305,31183
2008,PA,1500305,32368
2009,PA,1500305,32633
2010,PA,1500305,35042
2011,PA,1500305,35467
2012,PA,1500305,35879
2013,PA,1500305,36598
2014,PA,1500305,37004
2015,PA,1500305,37398
2016,PA,1500305,37778
2017,PA,1500305,38144
2018,PA,1500305,38863
2019,PA,1500305,39218
2020,PA,1500305,39567
2021,PA,1500305,39910
1992,PA,1500347,7255
1993,PA,1500347,7551
1994,PA,1500347,7874
1995,PA,1500347,8189
1996,PA,1500347,20994
1997,PA,1500347,23143
1998,PA,1500347,24953
1999,PA,1500347,26765
2000,PA,1500347,22084
2001,PA,1500347,23236
2002,PA,1500347,25291
2003,PA,1500347,26779
2004,PA,1500347,30156
2005,PA,1500347,31633
2006,PA,1500347,33350
2007,PA,1500347,28658
2008,PA,1500347,30389
2009,PA,1500347,31216
2010,PA,1500347,25057
2011,PA,1500347,25286
2012,PA,1500347,25506
2013,PA,1500347,25899
2014,PA,1500347,26105
2015,PA,1500347,26305
2016,PA,1500347,26497
2017,PA,1500347,26682
2018,PA,1500347,27241
2019,PA,1500347,27430
2020,PA,1500347,27615
2021,PA,1500347,27797
1991,PA,1500404,52856
1992,PA,1500404,53600
1993,PA,1500404,54311
1994,PA,1500404,54973
1995,PA,1500404,55617
1996,PA,1500404,51419
1997,PA,1500404,42476
1998,PA,1500404,41702
1999,PA,1500404,40926
2000,PA,1500404,41784
2001,PA,1500404,41461
2002,PA,1500404,41190
2003,PA,1500404,40914
2004,PA,1500404,40289
2005,PA,1500404,40015
2006,PA,1500404,39697
2007,PA,1500404,52661
2008,PA,1500404,55688
2009,PA,1500404,57067
2010,PA,1500404,52626
2011,PA,1500404,53004
2012,PA,1500404,53369
2013,PA,1500404,54035
2014,PA,1500404,54353
2015,PA,1500404,54662
2016,PA,1500404,54960
2017,PA,1500404,55246
2018,PA,1500404,56480
2019,PA,1500404,56789
2020,PA,1500404,57092
2021,PA,1500404,57390
1991,PA,1500503,33443
1992,PA,1500503,33475
1993,PA,1500503,33608
1994,PA,1500503,33684
1995,PA,1500503,33758
1996,PA,1500503,35963
1997,PA,1500503,36595
1998,PA,1500503,37127
1999,PA,1500503,37660
2000,PA,1500503,33957
2001,PA,1500503,34002
2002,PA,1500503,34065
2003,PA,1500503,34116
2004,PA,1500503,34230
2005,PA,1500503,34280
2006,PA,1500503,34338
2007,PA,1500503,30903
2008,PA,1500503,31475
2009,PA,1500503,31192
2010,PA,1500503,33614
2011,PA,1500503,33588
2012,PA,1500503,33563
2013,PA,1500503,33562
2014,PA,1500503,33466
2015,PA,1500503,33372
2016,PA,1500503,33282
2017,PA,1500503,33195
2018,PA,1500503,34142
2019,PA,1500503,34109
2020,PA,1500503,34076
2021,PA,1500503,34044
1991,PA,1500602,72409
1992,PA,1500602,117390
1993,PA,1500602,69565
1994,PA,1500602,71033
1995,PA,1500602,72465
1996,PA,1500602,78782
1997,PA,1500602,81432
1998,PA,1500602,83665
1999,PA,1500602,85901
2000,PA,1500602,77439
2001,PA,1500602,78760
2002,PA,1500602,79776
2003,PA,1500602,80861
2004,PA,1500602,83322
2005,PA,1500602,84398
2006,PA,1500602,85649
2007,PA,1500602,92105
2008,PA,1500602,96842
2009,PA,1500602,98750
2010,PA,1500602,99075
2011,PA,1500602,100736
2012,PA,1500602,102343
2013,PA,1500602,105106
2014,PA,1500602,106768
2015,PA,1500602,108382
2016,PA,1500602,109938
2017,PA,1500602,111435
2018,PA,1500602,113195
2019,PA,1500602,114594
2020,PA,1500602,115969
2021,PA,1500602,117320
1991,PA,1500701,14284
1992,PA,1500701,14494
1993,PA,1500701,14673
1994,PA,1500701,14850
1995,PA,1500701,15022
1996,PA,1500701,15611
1997,PA,1500701,15898
1998,PA,1500701,16141
1999,PA,1500701,16383
2000,PA,1500701,18322
2001,PA,1500701,18813
2002,PA,1500701,19172
2003,PA,1500701,19566
2004,PA,1500701,20460
2005,PA,1500701,20852
2006,PA,1500701,21307
2007,PA,1500701,24942
2008,PA,1500701,26563
2009,PA,1500701,27386
2010,PA,1500701,24759
2011,PA,1500701,25254
2012,PA,1500701,25731
2013,PA,1500701,26547
2014,PA,1500701,27051
2015,PA,1500701,27540
2016,PA,1500701,28012
2017,PA,1500701,28466
2018,PA,1500701,28859
2019,PA,1500701,29277
2020,PA,1500701,29688
2021,PA,1500701,30091
1991,PA,1500800,88151
1992,PA,1500800,90542
1993,PA,1500800,92447
1994,PA,1500800,267786
1995,PA,1500800,273525
1996,PA,1500800,341257
1997,PA,1500800,363476
1998,PA,1500800,382194
1999,PA,1500800,400940
2000,PA,1500800,393569
2001,PA,1500800,410234
2002,PA,1500800,423325
2003,PA,1500800,437135
2004,PA,1500800,468463
2005,PA,1500800,482171
2006,PA,1500800,498095
2007,PA,1500800,484278
2008,PA,1500800,495480
2009,PA,1500800,505512
2010,PA,1500800,471980
2011,PA,1500800,477999
2012,PA,1500800,483821
2013,PA,1500800,493976
2014,PA,1500800,499776
2015,PA,1500800,505404
2016,PA,1500800,510834
2017,PA,1500800,516057
2018,PA,1500800,525566
2019,PA,1500800,530598
2020,PA,1500800,535547
2021,PA,1500800,540410
1996,PA,1500859,
1997,PA,1500859,10014
1998,PA,1500859,9724
1999,PA,1500859,9434
2000,PA,1500859,9407
2001,PA,1500859,8908
2002,PA,1500859,8558
2003,PA,1500859,8164
2004,PA,1500859,7271
2005,PA,1500859,6880
2006,PA,1500859,6425
2007,PA,1500859,17787
2008,PA,1500859,19410
2009,PA,1500859,20421
2010,PA,1500859,20543
2011,PA,1500859,21398
2012,PA,1500859,22225
2013,PA,1500859,23609
2014,PA,1500859,24525
2015,PA,1500859,25414
2016,PA,1500859,26271
2017,PA,1500859,27096
2018,PA,1500859,27161
2019,PA,1500859,27890
2020,PA,1500859,28607
2021,PA,1500859,29312
1991,PA,1500909,30323
1992,PA,1500909,30810
1993,PA,1500909,31184
1994,PA,1500909,31575
1995,PA,1500909,31957
1996,PA,1500909,30248
1997,PA,1500909,29243
1998,PA,1500909,28396
1999,PA,1500909,27548
2000,PA,1500909,33011
2001,PA,1500909,33335
2002,PA,1500909,33577
2003,PA,1500909,33839
2004,PA,1500909,34435
2005,PA,1500909,34695
2006,PA,1500909,34998
2007,PA,1500909,37086
2008,PA,1500909,38760
2009,PA,1500909,39317
2010,PA,1500909,40497
2011,PA,1500909,41072
2012,PA,1500909,41628
2013,PA,1500909,42591
2014,PA,1500909,43154
2015,PA,1500909,43700
2016,PA,1500909,44227
2017,PA,1500909,44734
2018,PA,1500909,45516
2019,PA,1500909,45998
2020,PA,1500909,46471
2021,PA,1500909,46937
1992,PA,1500958,16921
1993,PA,1500958,12700
1994,PA,1500958,12854
1995,PA,1500958,13006
1996,PA,1500958,15453
1997,PA,1500958,16031
1998,PA,1500958,16519
1999,PA,1500958,17007
2000,PA,1500958,19728
2001,PA,1500958,20550
2002,PA,1500958,21278
2003,PA,1500958,21998
2004,PA,1500958,23630
2005,PA,1500958,24344
2006,PA,1500958,25174
2007,PA,1500958,21239
2008,PA,1500958,22092
2009,PA,1500958,22315
2010,PA,1500958,26546
2011,PA,1500958,27070
2012,PA,1500958,27576
2013,PA,1500958,28441
2014,PA,1500958,28974
2015,PA,1500958,29492
2016,PA,1500958,29991
2017,PA,1500958,30471
2018,PA,1500958,30896
2019,PA,1500958,31338
2020,PA,1500958,31773
2021,PA,1500958,32200
1991,PA,1501006,10823
1992,PA,1501006,11178
1993,PA,1501006,11371
1994,PA,1501006,11596
1995,PA,1501006,11815
1996,PA,1501006,13641
1997,PA,1501006,14618
1998,PA,1501006,15442
1999,PA,1501006,16266
2000,PA,1501006,15518
2001,PA,1501006,16119
2002,PA,1501006,16495
2003,PA,1501006,16948
2004,PA,1501006,17976
2005,PA,1501006,18426
2006,PA,1501006,18949
2007,PA,1501006,18830
2008,PA,1501006,19839
2009,PA,1501006,20266
2010,PA,1501006,15849
2011,PA,1501006,15875
2012,PA,1501006,15899
2013,PA,1501006,15959
2014,PA,1501006,15956
2015,PA,1501006,15953
2016,PA,1501006,15950
2017,PA,1501006,15947
2018,PA,1501006,16371
2019,PA,1501006,16388
2020,PA,1501006,16404
2021,PA,1501006,16421
1991,PA,1501105,13765
1992,PA,1501105,14225
1993,PA,1501105,14880
1994,PA,1501105,15351
1995,PA,1501105,15811
1996,PA,1501105,10563
1997,PA,1501105,10065
1998,PA,1501105,9646
1999,PA,1501105,9225
2000,PA,1501105,13708
2001,PA,1501105,13652
2002,PA,1501105,13679
2003,PA,1501105,13666
2004,PA,1501105,13636
2005,PA,1501105,13623
2006,PA,1501105,13607
2007,PA,1501105,18580
2008,PA,1501105,19780
2009,PA,1501105,20386
2010,PA,1501105,23864
2011,PA,1501105,24644
2012,PA,1501105,25398
2013,PA,1501105,26666
2014,PA,1501105,27491
2015,PA,1501105,28292
2016,PA,1501105,29065
2017,PA,1501105,29808
2018,PA,1501105,30009
2019,PA,1501105,30673
2020,PA,1501105,31325
2021,PA,1501105,31967
1991,PA,1501204,20071
1992,PA,1501204,20400
1993,PA,1501204,20704
1994,PA,1501204,20991
1995,PA,1501204,21272
1996,PA,1501204,20335
1997,PA,1501204,20404
1998,PA,1501204,20462
1999,PA,1501204,20520
2000,PA,1501204,21119
2001,PA,1501204,21255
2002,PA,1501204,21339
2003,PA,1501204,21442
2004,PA,1501204,21673
2005,PA,1501204,21775
2006,PA,1501204,21893
2007,PA,1501204,26190
2008,PA,1501204,27652
2009,PA,1501204,28299
2010,PA,1501204,36882
2011,PA,1501204,38092
2012,PA,1501204,39263
2013,PA,1501204,41232
2014,PA,1501204,42513
2015,PA,1501204,43757
2016,PA,1501204,44956
2017,PA,1501204,46110
2018,PA,1501204,46416
2019,PA,1501204,47446
2020,PA,1501204,48459
2021,PA,1501204,49454
1996,PA,1501253,
1997,PA,1501253,3627
1998,PA,1501253,3457
1999,PA,1501253,3288
2000,PA,1501253,3780
2001,PA,1501253,3703
2002,PA,1501253,3656
2003,PA,1501253,3599
2004,PA,1501253,3469
2005,PA,1501253,3412
2006,PA,1501253,3345
2007,PA,1501253,3812
2008,PA,1501253,3935
2009,PA,1501253,3947
2010,PA,1501253,3431
2011,PA,1501253,3405
2012,PA,1501253,3379
2013,PA,1501253,3340
2014,PA,1501253,3303
2015,PA,1501253,3267
2016,PA,1501253,3233
2017,PA,1501253,3200
2018,PA,1501253,3310
2019,PA,1501253,3286
2020,PA,1501253,3262
2021,PA,1501253,3239
1991,PA,1501303,45947
1992,PA,1501303,48854
1993,PA,1501303,50712
1994,PA,1501303,52878
1995,PA,1501303,54989
1996,PA,1501303,54259
1997,PA,1501303,56084
1998,PA,1501303,57622
1999,PA,1501303,59162
2000,PA,1501303,63268
2001,PA,1501303,65385
2002,PA,1501303,66913
2003,PA,1501303,68604
2004,PA,1501303,72441
2005,PA,1501303,74120
2006,PA,1501303,76071
2007,PA,1501303,84560
2008,PA,1501303,89909
2009,PA,1501303,92567
2010,PA,1501303,99859
2011,PA,1501303,102668
2012,PA,1501303,105385
2013,PA,1501303,109975
2014,PA,1501303,112921
2015,PA,1501303,115779
2016,PA,1501303,118537
2017,PA,1501303,121190
2018,PA,1501303,122294
2019,PA,1501303,124680
2020,PA,1501303,127027
2021,PA,1501303,129333
1991,PA,1501402,1244690
1992,PA,1501402,1273825
1993,PA,1501402,1297592
1994,PA,1501402,1148242
1995,PA,1501402,1167841
1996,PA,1501402,1144312
1997,PA,1501402,1160181
1998,PA,1501402,1173534
1999,PA,1501402,1186926
2000,PA,1501402,1280614
2001,PA,1501402,1304314
