seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
29592,2021,4570,Torrey Craig,NA,SF,30,4,NBA,TOT,50,803,0.48,14.4,0.533,0.304,0.137,0.048,0.044,0.467,0.579,0.783,0.194,0.727,0.2,0.368,0.571,0.974,0.066,14,0.321,0.265,0,0
29593,2021,4570,Torrey Craig,NA,SF,30,4,NBA,MIL,18,201,0.391,14.8,0.522,0.217,0.239,0.022,0.043,0.478,0.417,0.8,0.091,1,0,0.364,0.8,1,0.087,4,0.273,0,0,0
29594,2021,4570,Torrey Craig,NA,SF,30,4,NBA,PHO,32,602,0.503,14.3,0.536,0.326,0.11,0.055,0.044,0.464,0.619,0.78,0.25,0.7,0.25,0.369,0.533,0.968,0.061,10,0.333,0.321,0,0
29595,2021,4676,Trae Young,NA,PG,22,3,NBA,ATL,63,2125,0.438,15.3,0.643,0.162,0.226,0.181,0.075,0.357,0.491,0.572,0.47,0.428,0.53,0.343,0.125,0.287,0,0,0.038,0.4,0,0
29596,2021,4887,Tre Jones,NA,PG,21,1,NBA,SAS,37,269,0.474,6.9,0.936,0.397,0.333,0.192,0.013,0.064,0.466,0.742,0.231,0.333,0,0.6,0.412,0.333,0.026,2,0.4,0.5,0,0
29597,2021,4793,Tremont Waters,NA,PG,23,2,NBA,BOS,26,238,0.405,16.1,0.548,0.131,0.262,0.083,0.071,0.452,0.413,0.636,0.364,0.429,0.167,0.395,0.053,0.333,0,0,0.132,0.4,0,0
29598,2021,4888,Trent Forrest,NA,PG,22,1,NBA,UTA,30,302,0.451,12.8,0.634,0.211,0.296,0.113,0.014,0.366,0.6,0.533,0.524,0.875,1,0.192,0.259,1,0.028,2,0.654,0.235,0,0
29599,2021,3563,Trevor Ariza,NA,SF,35,17,NBA,MIA,30,841,0.411,16.1,0.407,0.286,0.095,0.008,0.017,0.593,0.5,0.609,0.261,0,0.25,0.35,0.776,0.94,0.041,9,0.413,0.373,1,0
29600,2021,4214,Trey Burke,NA,PG,28,8,NBA,DAL,62,911,0.428,17.1,0.535,0.159,0.096,0.139,0.142,0.465,0.492,0.518,0.441,0.51,0.48,0.354,0.312,0.897,0,0,0.293,0.313,1,1
29601,2021,4369,Trey Lyles,NA,PF,25,6,NBA,SAS,23,358,0.478,14.5,0.556,0.311,0.1,0.111,0.033,0.444,0.58,0.75,0.556,0.3,0,0.35,0.69,1,0.022,2,0.175,0.714,0,0
29602,2021,4058,Tristan Thompson,NA,PF,29,10,NBA,BOS,54,1287,0.518,4.5,0.991,0.472,0.466,0.046,0.006,0.009,0.523,0.571,0.48,0.467,0.5,0,0.544,NA,0.095,26,0,NA,2,0
29603,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,TOT,34,524,0.431,17.4,0.514,0.174,0.132,0.063,0.146,0.486,0.541,0.8,0.474,0.444,0.333,0.314,0.6,1,0.021,2,0.357,0.36,2,0
29604,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,WAS,21,287,0.371,19,0.483,0.112,0.124,0.09,0.157,0.517,0.442,0.7,0.455,0.375,0.286,0.304,0.474,1,0.022,1,0.261,0.417,1,0
29605,2021,4678,Troy Brown Jr.,NA,SF,21,3,NBA,CHI,13,237,0.527,14.8,0.564,0.273,0.145,0.018,0.127,0.436,0.677,0.867,0.5,1,0.429,0.333,0.714,1,0.018,1,0.542,0.308,1,0
29606,2021,4794,Ty Jerome,NA,SG,23,2,NBA,OKC,33,788,0.446,18.9,0.415,0.059,0.226,0.087,0.042,0.585,0.479,0.647,0.508,0.48,0.083,0.423,0.228,0.817,0,0,0.155,0.462,2,0
29607,2021,4889,Ty-Shon Alexander,NA,SG,22,1,NBA,PHO,15,47,0.25,22.3,0.25,0.083,0,0,0.167,0.75,0.333,1,NA,NA,0,0.222,0,0.5,0.083,1,0.111,0,0,0
29608,2021,4890,Tyler Bey,NA,SF,22,1,NBA,DAL,18,71,0.318,9.6,0.818,0.364,0.227,0.182,0.045,0.182,0.333,0.5,0.4,0,0,0.25,0.667,0,0.091,1,0,NA,0,0
29609,2021,4795,Tyler Cook,NA,SF-PF,23,2,NBA,TOT,32,438,0.67,3.1,0.981,0.641,0.33,0.01,0,0.019,0.673,0.758,0.529,0,NA,0.5,0.691,1,0.417,40,1,0.5,0,0
29610,2021,4795,Tyler Cook,NA,PF,23,2,NBA,BRK,4,17,0.333,0.9,1,1,0,0,0,0,0.333,0.333,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0
29611,2021,4795,Tyler Cook,NA,SF,23,2,NBA,DET,28,421,0.68,3.2,0.98,0.63,0.34,0.01,0,0.02,0.684,0.778,0.529,0,NA,0.5,0.687,1,0.43,40,1,0.5,0,0
29612,2021,4796,Tyler Herro,NA,SG,21,2,NBA,MIA,54,1635,0.439,16.5,0.575,0.163,0.16,0.109,0.143,0.425,0.498,0.667,0.455,0.408,0.42,0.36,0.46,0.729,0.011,7,0.138,0.463,4,0
29613,2021,4297,Tyler Johnson,NA,SG,28,7,NBA,BRK,39,684,0.393,21,0.279,0.082,0.055,0.066,0.077,0.721,0.471,0.6,0.4,0.417,0.429,0.364,0.625,0.958,0,0,0.311,0.415,1,0
29614,2021,4891,Tyrell Terry,NA,PG,20,1,NBA,DAL,11,56,0.313,14.6,0.563,0.313,0.125,0.063,0.063,0.438,0.556,1,0,0,0,0,0.2,NA,0,0,0,NA,0,0
29615,2021,4892,Tyrese Haliburton,NA,PG,20,1,NBA,SAC,58,1746,0.472,17.1,0.522,0.139,0.17,0.126,0.087,0.478,0.529,0.674,0.514,0.436,0.463,0.409,0.322,0.785,0.029,17,0.27,0.438,6,0
29616,2021,4893,Tyrese Maxey,NA,SG,20,1,NBA,PHI,61,935,0.462,12.3,0.76,0.268,0.233,0.128,0.131,0.24,0.512,0.591,0.46,0.582,0.375,0.301,0.383,0.806,0.019,8,0.126,0.154,0,0
29617,2021,4370,Tyus Jones,NA,PG,24,6,NBA,MEM,70,1222,0.431,14.2,0.661,0.133,0.225,0.257,0.046,0.339,0.487,0.527,0.484,0.5,0.316,0.321,0.293,0.911,0,0,0.3,0.31,0,0
29618,2021,4894,Udoka Azubuike,NA,C,21,1,NBA,UTA,15,57,0.444,2.9,1,0.778,0.222,0,0,0,0.444,0.571,0,NA,NA,NA,0.75,NA,0.444,3,NA,NA,0,0
29619,2021,3491,Udonis Haslem,NA,C,40,18,NBA,MIA,1,3,1,8.6,1,0.5,0,0.5,0,0,1,1,NA,1,NA,NA,1,NA,0,0,NA,NA,0,0
29620,2021,4895,Vernon Carey Jr.,NA,C,19,1,NBA,CHO,19,115,0.5,10.6,0.806,0.361,0.194,0.083,0.167,0.194,0.586,0.692,0.429,0.667,0.5,0.143,0.706,1,0.056,2,0.429,0,0,0
29621,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,TOT,33,1080,0.408,15.1,0.585,0.247,0.156,0.085,0.097,0.415,0.466,0.655,0.356,0.306,0.304,0.326,0.357,0.654,0.03,14,0.151,0.306,0,0
29622,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,IND,9,300,0.421,15.2,0.546,0.316,0.105,0.046,0.079,0.454,0.47,0.542,0.5,0.286,0.25,0.362,0.487,0.72,0.026,4,0.087,0.333,0,0
29623,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,HOU,20,669,0.407,15.1,0.598,0.22,0.173,0.1,0.105,0.402,0.465,0.69,0.318,0.342,0.35,0.32,0.274,0.592,0.026,7,0.157,0.292,0,0
29624,2021,4217,Victor Oladipo,NA,SG,28,8,NBA,MIA,4,111,0.372,14.5,0.605,0.233,0.186,0.093,0.093,0.395,0.462,0.9,0.375,0,0,0.235,0.667,1,0.07,3,0.353,0.333,0,0
29625,2021,4798,Vincent Poirier,NA,C,27,2,NBA,PHI,10,39,0.25,8.6,0.917,0.417,0.083,0.25,0.167,0.083,0.273,0.4,0,0.333,0,0,0,NA,0,0,0,NA,0,0
29626,2021,4799,Vlatko Čančar,NA,PF,23,2,NBA,DEN,41,281,0.458,14.1,0.542,0.319,0.167,0.042,0.014,0.458,0.615,0.696,0.5,0.333,1,0.273,0.75,1,0.069,4,0.273,0.667,1,0
29627,2021,3913,Wayne Ellington,NA,SG,33,12,NBA,DET,46,1012,0.441,22.4,0.186,0.074,0.033,0.036,0.044,0.814,0.524,0.6,0.636,0.417,0.4,0.422,0.758,0.957,0,0,0.204,0.321,0,0
29628,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,TOT,54,1375,0.503,8.2,0.888,0.4,0.256,0.158,0.074,0.112,0.53,0.689,0.444,0.361,0.324,0.294,0.767,0.933,0.112,48,0.196,0.4,0,0
29629,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,CHI,32,792,0.512,7.5,0.913,0.409,0.29,0.155,0.06,0.087,0.526,0.641,0.466,0.41,0.333,0.364,0.785,1,0.099,23,0.227,0.6,0,0
29630,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,ORL,22,583,0.493,9.1,0.859,0.39,0.215,0.161,0.093,0.141,0.534,0.75,0.409,0.303,0.316,0.241,0.745,0.857,0.127,25,0.172,0.2,0,0
29631,2021,4800,Wenyen Gabriel,NA,PF,23,2,NBA,NOP,21,241,0.4,15,0.467,0.35,0.083,0.033,0,0.533,0.393,0.429,0.2,0.5,NA,0.406,0.364,1,0.067,2,0.313,0.5,1,0
29632,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,TOT,41,539,0.333,12,0.598,0.373,0.176,0.02,0.029,0.402,0.475,0.579,0.278,0.5,0.333,0.122,0.828,1,0.088,8,0.512,0.143,0,0
29633,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,DAL,23,288,0.327,12.7,0.558,0.365,0.135,0.038,0.019,0.442,0.483,0.579,0.286,0.5,0,0.13,0.857,1,0.115,5,0.565,0.154,0,0
29634,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,NOP,18,251,0.34,11.3,0.64,0.38,0.22,0,0.04,0.36,0.469,0.579,0.273,NA,0.5,0.111,0.8,1,0.06,3,0.444,0.125,0,0
29635,2021,3914,Wesley Matthews,NA,SG,34,12,NBA,LAL,58,1130,0.353,21.2,0.218,0.099,0.056,0.028,0.036,0.782,0.418,0.68,0.214,0.286,0.111,0.335,0.609,0.97,0,0,0.289,0.263,0,0
29636,2021,4140,Will Barton,NA,SF,30,9,NBA,DEN,56,1736,0.426,14.5,0.577,0.227,0.211,0.072,0.067,0.423,0.459,0.63,0.297,0.455,0.39,0.381,0.484,0.745,0.035,19,0.183,0.489,1,0
29637,2021,4896,Will Magnay,NA,C,22,1,NBA,NOP,1,3,0,26.7,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0
29638,2021,4371,Willie Cauley-Stein,NA,C,27,6,NBA,DAL,53,906,0.632,3.8,0.94,0.791,0.082,0.044,0.022,0.06,0.667,0.694,0.533,0.375,0.75,0.091,0.825,1,0.363,53,0.364,0,0,0
29639,2021,4460,Willy Hernangómez,NA,C,26,5,NBA,NOP,47,846,0.563,4.1,0.963,0.642,0.246,0.063,0.011,0.037,0.581,0.634,0.5,0.412,0.333,0.1,0.667,1,0.123,27,0.3,0.333,0,0
29640,2021,4897,Xavier Tillman Sr.,NA,PF,22,1,NBA,MEM,59,1085,0.559,9.8,0.783,0.348,0.254,0.157,0.023,0.217,0.62,0.731,0.526,0.574,0.286,0.338,0.828,1,0.104,26,0.523,0.353,1,0
29641,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,TOT,10,136,0.351,18.3,0.509,0.105,0.088,0.228,0.088,0.491,0.379,0.5,0.4,0.385,0.2,0.321,0.182,0.667,0,0,0,NA,0,0
29642,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,CLE,2,40,0.381,17.4,0.571,0.095,0.143,0.286,0.048,0.429,0.417,0.5,0.333,0.5,0,0.333,0.4,1,0,0,0,NA,0,0
29643,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,LAC,8,96,0.333,18.7,0.472,0.111,0.056,0.194,0.111,0.528,0.353,0.5,0.5,0.286,0.25,0.316,0,0.5,0,0,0,NA,0,0
29644,2021,4684,Yuta Watanabe,NA,SF,26,3,NBA,TOR,50,723,0.439,15.1,0.5,0.217,0.178,0.1,0.006,0.5,0.478,0.667,0.375,0.222,1,0.4,0.651,0.972,0.078,13,0.456,0.293,0,0
29645,2021,4299,Zach LaVine,NA,SG,25,7,NBA,CHI,58,2034,0.507,14.9,0.575,0.31,0.093,0.061,0.11,0.425,0.571,0.693,0.362,0.478,0.46,0.419,0.355,0.515,0.05,53,0.145,0.478,1,0
29646,2021,4898,Zeke Nnaji,NA,PF,20,1,NBA,DEN,42,397,0.481,16.3,0.433,0.212,0.135,0.058,0.029,0.567,0.578,0.864,0.214,0.5,0.333,0.407,0.769,0.958,0.058,6,0.407,0.458,0,0
29647,2021,4803,Zion Williamson,NA,PF,20,2,NBA,NOP,61,2026,0.611,3.4,0.967,0.696,0.257,0.012,0.002,0.033,0.622,0.701,0.419,0.5,0,0.294,0.553,1,0.13,123,0.029,1,1,0
28292,2020,4219,Aaron Gordon,NA,PF,24,6,NBA,ORL,62,2017,0.437,12.9,0.691,0.326,0.126,0.15,0.089,0.309,0.494,0.704,0.361,0.348,0.162,0.308,0.5,0.89,0.124,88,0.177,0.333,6,0
28293,2020,4582,Aaron Holiday,NA,PG,23,2,NBA,IND,66,1617,0.414,15.1,0.607,0.215,0.178,0.11,0.105,0.393,0.427,0.57,0.33,0.323,0.407,0.394,0.288,0.839,0.005,2,0.167,0.432,1,0
28294,2020,4463,Abdel Nader,NA,SF,26,3,NBA,OKC,55,867,0.468,14.8,0.513,0.255,0.179,0.049,0.03,0.487,0.556,0.716,0.404,0.462,0.25,0.375,0.653,0.979,0.034,9,0.328,0.429,0,0
28295,2020,4687,Adam Mokoka,NA,SF,21,1,NBA,CHI,11,112,0.429,14.2,0.464,0.429,0,0,0.036,0.536,0.462,0.5,NA,NA,0,0.4,0.667,1,0,0,0.533,0.375,0,0
28296,2020,4688,Admiral Schofield,NA,PF,22,1,NBA,WAS,33,368,0.38,18.6,0.337,0.152,0.109,0.054,0.022,0.663,0.516,0.571,0.4,0.6,0.5,0.311,0.688,1,0.033,2,0.295,0.5,1,0
28297,2020,3734,Al Horford,NA,C,33,13,NBA,PHI,67,2025,0.45,15.4,0.601,0.189,0.178,0.111,0.123,0.399,0.516,0.746,0.381,0.456,0.414,0.35,0.614,0.98,0.037,24,0.127,0.278,0,0
28298,2020,3915,Al-Farouq Aminu,NA,PF,29,10,NBA,ORL,18,380,0.291,13.3,0.581,0.267,0.244,0,0.07,0.419,0.32,0.435,0.19,NA,0.333,0.25,0.438,0.889,0.012,1,0.222,0.375,0,0
28299,2020,3982,Alec Burks,NA,SF-SG,28,9,NBA,TOT,66,1754,0.418,15.4,0.608,0.201,0.164,0.13,0.113,0.392,0.439,0.565,0.341,0.42,0.379,0.385,0.424,0.681,0.013,10,0.186,0.464,1,0
28300,2020,3982,Alec Burks,NA,SF,28,9,NBA,GSW,48,1390,0.406,15,0.627,0.213,0.168,0.128,0.118,0.373,0.424,0.516,0.347,0.39,0.408,0.375,0.475,0.726,0.013,8,0.17,0.395,1,0
28301,2020,3982,Alec Burks,NA,SG,28,9,NBA,PHI,18,364,0.461,16.6,0.539,0.156,0.15,0.138,0.096,0.461,0.5,0.808,0.32,0.522,0.25,0.416,0.244,0.563,0.012,2,0.234,0.611,0,0
28302,2020,4689,Alen Smailagić,NA,C,19,1,NBA,GSW,14,139,0.5,11.4,0.675,0.325,0.25,0.075,0.025,0.325,0.63,0.846,0.5,0,1,0.231,0.529,1,0.025,1,0.308,0.25,0,0
28303,2020,4465,Alex Caruso,NA,PG,25,3,NBA,LAL,64,1175,0.412,13.7,0.588,0.326,0.134,0.082,0.045,0.412,0.468,0.684,0.205,0.167,0.231,0.333,0.575,0.875,0.052,12,0.325,0.308,0,0
28304,2020,4142,Alex Len,NA,C,26,7,NBA,TOT,55,970,0.555,7.3,0.815,0.555,0.197,0.056,0.006,0.185,0.619,0.695,0.492,0.333,0.5,0.271,0.727,1,0.257,72,0.458,0.37,0,0
28305,2020,4142,Alex Len,NA,C,26,7,NBA,ATL,40,745,0.546,7.9,0.785,0.538,0.185,0.054,0.008,0.215,0.627,0.693,0.521,0.357,0.5,0.25,0.734,1,0.269,60,0.464,0.346,0,0
28306,2020,4142,Alex Len,NA,C,26,7,NBA,SAC,15,225,0.593,4.4,0.949,0.627,0.254,0.068,0,0.051,0.589,0.703,0.4,0.25,NA,0.667,0.697,1,0.203,12,0.333,1,0,0
28307,2020,4466,Alfonzo McKinnie,NA,SF,27,3,NBA,CLE,40,593,0.427,12.2,0.62,0.363,0.181,0.041,0.035,0.38,0.557,0.694,0.387,0.571,0,0.215,0.678,1,0.07,10,0.446,0.276,0,0
28308,2020,4583,Alize Johnson,NA,PF,23,2,NBA,IND,17,118,0.414,9.5,0.724,0.448,0.207,0.069,0,0.276,0.429,0.615,0.167,0,NA,0.375,0.667,1,0.034,1,0.5,0.5,0,0
28309,2020,4143,Allen Crabbe,NA,SG-SF,27,7,NBA,TOT,37,653,0.356,20.7,0.328,0.068,0.085,0.096,0.079,0.672,0.466,0.75,0.333,0.412,0.429,0.303,0.667,1,0.006,1,0.244,0.414,2,0
28310,2020,4143,Allen Crabbe,NA,SG,27,7,NBA,ATL,28,522,0.364,20.5,0.35,0.063,0.091,0.112,0.084,0.65,0.44,0.667,0.308,0.375,0.5,0.323,0.591,1,0.007,1,0.194,0.444,2,0
28311,2020,4143,Allen Crabbe,NA,SF,27,7,NBA,MIN,9,131,0.324,21.2,0.235,0.088,0.059,0.029,0.059,0.765,0.625,1,0.5,1,0,0.231,1,1,0,0,0.423,0.364,0,0
28312,2020,4584,Allonzo Trier,NA,SG,24,2,NBA,NYK,24,291,0.481,17.5,0.5,0.208,0.057,0.085,0.151,0.5,0.604,0.682,0.167,0.667,0.625,0.358,0.281,0.789,0.057,5,0.132,0.429,0,0
28313,2020,4585,Amile Jefferson,NA,PF,26,2,NBA,ORL,18,74,0.357,6.1,1,0.286,0.5,0.143,0.071,0,0.357,0.25,0.429,0.5,0,NA,0.4,NA,0,0,NA,NA,0,0
28314,2020,4690,Amir Coffey,NA,SG,22,1,NBA,LAC,18,159,0.426,12.6,0.648,0.315,0.148,0.13,0.056,0.352,0.486,0.588,0.25,0.571,0.333,0.316,0.471,1,0.056,3,0.368,0.571,0,0
28315,2020,4064,Andre Drummond,NA,C,26,8,NBA,TOT,57,1879,0.533,4.3,0.955,0.589,0.334,0.027,0.005,0.045,0.551,0.662,0.393,0.19,0,0.143,0.574,0.8,0.136,95,0.2,0.429,2,0
28316,2020,4064,Andre Drummond,NA,C,26,8,NBA,DET,49,1654,0.53,4.2,0.969,0.58,0.355,0.028,0.006,0.031,0.546,0.665,0.39,0.158,0,0.048,0.568,1,0.135,81,0.143,0,2,0
28317,2020,4064,Andre Drummond,NA,C,26,8,NBA,CLE,8,225,0.552,5.3,0.867,0.648,0.2,0.019,0,0.133,0.593,0.647,0.429,0.5,NA,0.286,0.611,0.75,0.143,14,0.286,0.75,0,0
28318,2020,3500,Andre Iguodala,NA,SF,36,16,NBA,MIA,21,418,0.432,16.4,0.466,0.261,0.068,0.068,0.068,0.534,0.585,0.739,0.333,0.167,0.667,0.298,0.667,0.929,0.08,7,0.468,0.318,1,0
28319,2020,4144,Andre Roberson,NA,SF,28,6,NBA,OKC,7,87,0.276,14.6,0.517,0.379,0.103,0.034,0,0.483,0.333,0.455,0,0,NA,0.214,0.8,1,0,0,0.286,0,1,0
28320,2020,4223,Andrew Wiggins,NA,SF,24,6,NBA,TOT,54,1858,0.447,13.6,0.658,0.251,0.212,0.102,0.094,0.342,0.506,0.686,0.454,0.33,0.337,0.332,0.393,0.775,0.034,31,0.138,0.326,0,0
28321,2020,4223,Andrew Wiggins,NA,SF,24,6,NBA,MIN,42,1455,0.444,13.5,0.652,0.253,0.214,0.103,0.082,0.348,0.505,0.685,0.456,0.284,0.354,0.331,0.365,0.736,0.028,20,0.135,0.27,0,0
28322,2020,4223,Andrew Wiggins,NA,SF,24,6,NBA,GSW,12,403,0.457,13.7,0.686,0.239,0.202,0.101,0.144,0.314,0.512,0.689,0.447,0.526,0.296,0.339,0.5,0.95,0.059,11,0.153,0.556,0,0
28323,2020,4586,Anfernee Simons,NA,SG,20,2,NBA,POR,70,1449,0.399,15.9,0.578,0.211,0.131,0.127,0.11,0.422,0.448,0.575,0.343,0.353,0.441,0.332,0.374,0.68,0.028,13,0.168,0.368,2,0
28324,2020,4469,Ante Žižić,NA,C,23,3,NBA,CLE,22,221,0.569,4.1,1,0.514,0.361,0.111,0.014,0,0.569,0.622,0.462,0.75,0,NA,0.756,NA,0.042,1,NA,NA,0,0
28325,2020,4066,Anthony Davis,NA,PF,26,8,NBA,LAL,62,2131,0.503,11.1,0.801,0.343,0.172,0.155,0.13,0.199,0.546,0.758,0.413,0.412,0.322,0.33,0.578,0.986,0.157,157,0.17,0.432,3,0
28326,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,TOT,55,872,0.357,21.3,0.203,0.11,0.06,0.011,0.022,0.797,0.432,0.4,0.364,0.5,0.75,0.338,0.875,0.98,0.011,2,0.228,0.424,0,0
28327,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,POR,33,554,0.368,20.3,0.239,0.154,0.06,0.009,0.017,0.761,0.464,0.444,0.429,1,0.5,0.337,0.846,0.967,0.017,2,0.258,0.435,0,0
28328,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,SAC,9,82,0.176,23.9,0.118,0,0.059,0,0.059,0.882,0.5,NA,0,NA,1,0.133,1,1,0,0,0.2,0,0,0
28329,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,MEM,13,236,0.396,22.9,0.146,0.042,0.063,0.021,0.021,0.854,0.286,0,0.333,0,1,0.415,1,1,0,0,0.171,0.571,0,0
28330,2020,4471,Antonius Cleveland,NA,SG,25,2,NBA,DAL,11,46,0.286,9.6,0.786,0.429,0.214,0.071,0.071,0.214,0.364,0.333,0.667,0,0,0,0.25,NA,0,0,0.333,0,0,0
28331,2020,4691,Anžejs Pasečņiks,NA,C,24,1,NBA,WAS,27,437,0.526,5.7,0.974,0.474,0.353,0.103,0.043,0.026,0.54,0.745,0.415,0.167,0.2,0,0.639,NA,0.078,8,0,NA,0,0
28332,2020,4068,Aron Baynes,NA,C,33,8,NBA,PHO,42,934,0.48,13.3,0.559,0.333,0.171,0.039,0.016,0.441,0.582,0.638,0.569,0.333,0.167,0.351,0.734,1,0.081,28,0.143,0.25,0,0
28333,2020,4069,Austin Rivers,NA,SG,27,8,NBA,HOU,68,1594,0.421,15.5,0.461,0.273,0.158,0.024,0.006,0.539,0.498,0.584,0.392,0.167,0.667,0.356,0.27,0.708,0.004,2,0.207,0.411,0,0
28334,2020,3918,Avery Bradley,NA,SG,29,10,NBA,LAL,49,1186,0.444,16.9,0.548,0.17,0.091,0.076,0.211,0.452,0.51,0.646,0.429,0.448,0.457,0.364,0.738,0.921,0.005,2,0.468,0.358,1,0
28335,2020,4588,B.J. Johnson,NA,SF,24,2,NBA,ORL,10,83,0.281,14.2,0.719,0.219,0.125,0.125,0.25,0.281,0.261,0.571,0,0.25,0.125,0.333,0.167,0.667,0.094,3,0.333,0.333,0,0
28336,2020,4472,Bam Adebayo,NA,PF,22,3,NBA,MIA,72,2417,0.557,5.8,0.982,0.481,0.301,0.144,0.056,0.018,0.564,0.726,0.445,0.404,0.227,0.143,0.715,0.5,0.219,157,0.571,0.125,1,0
28337,2020,4148,Ben McLemore,NA,SF,26,7,NBA,HOU,71,1619,0.444,21.5,0.171,0.136,0.031,0.004,0,0.829,0.656,0.743,0.235,1,NA,0.4,0.869,0.967,0.04,20,0.294,0.466,2,0
28338,2020,4474,Ben Simmons,NA,PG,23,3,NBA,PHI,57,2017,0.58,3.6,0.989,0.638,0.304,0.04,0.006,0.011,0.583,0.719,0.365,0.154,0,0.286,0.507,1,0.167,102,0.429,0.667,2,0
28339,2020,3984,Bismack Biyombo,NA,C,27,9,NBA,CHO,53,1029,0.543,3.6,1,0.604,0.32,0.065,0.011,0,0.543,0.702,0.315,0.278,0,NA,0.834,NA,0.212,56,NA,NA,0,0
28340,2020,3920,Blake Griffin,NA,PF,30,10,NBA,DET,18,512,0.352,13.8,0.556,0.276,0.212,0.036,0.032,0.444,0.439,0.565,0.358,0.222,0.125,0.243,0.393,0.593,0.02,5,0.216,0.167,0,0
28341,2020,4306,Boban Marjanović,NA,C,31,5,NBA,DAL,44,422,0.573,7,0.919,0.455,0.318,0.1,0.047,0.081,0.603,0.833,0.388,0.333,0.4,0.235,0.521,1,0.128,24,0.059,1,0,0
28342,2020,4307,Bobby Portis,NA,PF,24,5,NBA,NYK,66,1393,0.45,13.9,0.683,0.212,0.211,0.114,0.146,0.317,0.493,0.616,0.484,0.388,0.407,0.358,0.566,0.985,0.029,15,0.193,0.417,0,0
28343,2020,4475,Bogdan Bogdanović,NA,SG,27,3,NBA,SAC,61,1766,0.44,18.5,0.424,0.121,0.128,0.099,0.076,0.576,0.532,0.677,0.459,0.434,0.552,0.372,0.358,0.854,0.004,2,0.193,0.365,1,0
28344,2020,4224,Bojan Bogdanović,NA,SF,30,6,NBA,UTA,63,2083,0.447,15.4,0.511,0.195,0.207,0.08,0.029,0.489,0.479,0.698,0.361,0.333,0.259,0.414,0.507,0.857,0.029,22,0.282,0.473,0,0
28345,2020,4692,Bol Bol,NA,PF,20,1,NBA,DEN,7,87,0.5,12.1,0.679,0.321,0.143,0.179,0.036,0.321,0.526,0.778,0.5,0.2,0,0.444,0.5,1,0.107,3,0.222,0,0,0
28346,2020,4591,Brad Wanamaker,NA,PG,30,2,NBA,BOS,71,1369,0.448,12.3,0.718,0.296,0.235,0.083,0.105,0.282,0.481,0.692,0.271,0.433,0.395,0.363,0.432,0.892,0.011,4,0.049,0.8,0,0
28347,2020,4072,Bradley Beal,NA,SG,26,8,NBA,WAS,57,2053,0.455,14.7,0.631,0.239,0.141,0.135,0.115,0.369,0.515,0.689,0.397,0.438,0.387,0.353,0.376,0.635,0.035,41,0.119,0.316,1,0
28348,2020,4693,Brandon Clarke,NA,PF,23,1,NBA,MEM,58,1300,0.618,7.6,0.866,0.47,0.215,0.148,0.033,0.134,0.658,0.773,0.524,0.549,0.375,0.359,0.813,1,0.167,77,0.422,0.296,0,0
28349,2020,4592,Brandon Goodwin,NA,PG,24,2,NBA,ATL,34,430,0.4,15.8,0.542,0.205,0.184,0.116,0.037,0.458,0.485,0.641,0.371,0.409,0.429,0.299,0.28,0.615,0,0,0.184,0.125,2,0
28350,2020,4379,Brandon Ingram,NA,PF,22,4,NBA,NOP,62,2104,0.463,14.2,0.65,0.248,0.128,0.167,0.107,0.35,0.501,0.654,0.371,0.421,0.427,0.391,0.317,0.887,0.058,56,0.26,0.44,2,0
