seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
29073,2021,4387,Damian Jones,NA,C,25,5,NBA,SAC,17,4,341,6.5,9.9,0.657,0.1,0.6,0.25,6.3,9.3,0.682,3.5,4.9,0.714,3,7.9,10.8,3.4,1.3,2.4,2.1,5.1,16.6,130,115
29074,2021,4077,Damian Lillard,NA,PG,30,9,NBA,POR,67,67,2398,12.2,27.1,0.451,5.6,14.3,0.391,6.7,12.8,0.519,9.1,9.8,0.928,0.7,5.1,5.8,10.3,1.3,0.3,4.1,2.1,39.2,125,118
29075,2021,4484,Damion Lee,NA,SG,28,4,NBA,GSW,57,1,1079,5.6,11.9,0.467,3.4,8.4,0.397,2.2,3.5,0.638,1.7,1.9,0.909,1,6.9,7.8,3.2,1.7,0.3,1.3,3.9,16.2,121,111
29076,2021,4485,Damyean Dotson,NA,SG,26,4,NBA,CLE,46,7,907,6.5,15.9,0.406,2.5,8.6,0.289,4,7.3,0.545,1.3,2,0.667,0.3,4.8,5.1,4.9,0.9,0.2,2.3,2.3,16.7,99,118
29077,2021,4705,Daniel Gafford,NA,PF-C,22,2,NBA,TOT,54,11,791,9.2,13.4,0.684,0,0,NA,9.2,13.4,0.684,4.3,6.4,0.667,5.6,8.2,13.8,1.7,1.6,4.5,2.4,5.9,22.7,131,107
29078,2021,4705,Daniel Gafford,NA,PF,22,2,NBA,CHI,31,11,383,7.6,11,0.69,0,0,NA,7.6,11,0.69,3.4,5.2,0.659,5.6,7.5,13,2.2,1.4,4.3,2.8,6.8,18.6,128,107
29079,2021,4705,Daniel Gafford,NA,C,22,2,NBA,WAS,23,0,408,10.6,15.6,0.681,0,0,NA,10.6,15.6,0.681,5.1,7.6,0.672,5.7,8.8,14.5,1.4,1.7,4.6,2.1,5,26.3,133,106
29080,2021,4821,Daniel Oturu,NA,C,21,1,NBA,LAC,30,0,161,6.8,16,0.423,0.3,1.5,0.2,6.5,14.5,0.447,2.8,3.7,0.75,6.5,8.3,14.8,3.1,1.2,2.2,2.8,7.4,16.6,106,109
29081,2021,4487,Daniel Theis,NA,C,28,4,NBA,TOT,65,51,1601,7.7,14.2,0.541,1.5,4.6,0.322,6.2,9.6,0.646,2.3,3.3,0.673,2.8,8,10.8,3.3,1.2,1.7,2,5.1,19.1,120,111
29082,2021,4487,Daniel Theis,NA,C,28,4,NBA,BOS,42,37,1027,7.6,13.7,0.552,1.6,4.5,0.347,6,9.2,0.653,2.2,3.2,0.687,2.6,7.9,10.5,3.2,1.2,2,2,5.7,18.9,123,112
29083,2021,4487,Daniel Theis,NA,C,28,4,NBA,CHI,23,14,574,7.9,15,0.522,1.4,4.8,0.281,6.5,10.2,0.636,2.4,3.6,0.651,3.3,8.2,11.5,3.5,1.4,1.2,2.1,4,19.4,116,111
29084,2021,3807,Danilo Gallinari,NA,PF,32,12,NBA,ATL,51,4,1222,8.3,19.1,0.434,4.1,10.2,0.406,4.1,8.9,0.466,6.5,7,0.925,0.7,7.8,8.5,3.1,1.2,0.4,1.7,4.2,27.2,123,114
29085,2021,3867,Danny Green,NA,SF,33,12,NBA,PHI,69,69,1934,5.6,13.6,0.412,4.4,10.8,0.405,1.2,2.8,0.438,0.8,1,0.775,1.4,5.1,6.5,2.9,2.3,1.4,1.7,3.1,16.3,114,108
29086,2021,4233,Dante Exum,NA,SG,25,6,NBA,CLE,6,3,116,4.3,11.1,0.385,0.9,4.7,0.182,3.4,6.4,0.533,0.4,0.9,0.5,0.9,6.4,7.2,5.5,1.7,0.9,3,3.8,9.8,87,114
29087,2021,4389,Danuel House,NA,SF,27,5,NBA,HOU,36,23,932,5.6,13.8,0.404,2.7,7.9,0.346,2.8,5.9,0.483,2.1,3.2,0.651,0.9,5.8,6.7,3.5,1,0.8,1.8,3.4,16,104,117
29088,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,TOT,31,5,493,4.8,11.6,0.417,1.9,6.5,0.299,2.9,5.1,0.566,0.7,0.8,0.875,1.8,5,6.9,2.1,1.4,1,1.4,4.6,12.3,104,117
29089,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,SAC,18,2,232,5,11.8,0.421,1.9,5.8,0.321,3.1,6,0.517,1.2,1.4,0.857,1.9,4.1,6,1.2,1.4,0.8,1.7,4.8,13,102,119
29090,2021,4706,DaQuan Jeffries,NA,SG,23,2,NBA,HOU,13,3,261,4.7,11.4,0.413,2,7.1,0.282,2.7,4.4,0.625,0.2,0.2,1,1.8,5.8,7.6,2.9,1.5,1.1,1.1,4.5,11.6,107,115
29091,2021,4390,Dario Šarić,NA,C,26,5,NBA,PHO,50,4,871,8.7,19.4,0.447,2.7,7.7,0.348,6,11.7,0.512,4.8,5.6,0.848,2.6,8.2,10.8,3.7,1.7,0.2,3.2,5.4,24.8,109,111
29092,2021,4707,Darius Bazley,NA,PF,20,2,NBA,OKC,55,55,1714,7.6,19.1,0.396,2.3,7.9,0.29,5.3,11.2,0.47,3.5,4.9,0.702,1.4,9.6,11,2.7,0.8,0.7,3.4,1.7,20.9,93,114
29093,2021,4708,Darius Garland,NA,PG,21,2,NBA,CLE,54,50,1790,10,22.1,0.451,2.9,7.3,0.395,7.1,14.8,0.479,3.1,3.6,0.848,0.6,2.9,3.6,9.1,1.8,0.2,4.5,3,25.9,105,117
29094,2021,4079,Darius Miller,NA,SF,30,6,NBA,OKC,18,0,197,5.3,11.6,0.458,4.1,10.1,0.405,1.2,1.4,0.833,2.9,2.9,1,0.5,5.3,5.8,5.1,3.1,1.2,1.9,3.1,17.6,130,111
29095,2021,4391,David Nwaba,NA,SF,28,5,NBA,HOU,30,9,679,7.4,15.2,0.486,1.2,4.4,0.27,6.2,10.8,0.574,3.3,4.7,0.691,2.8,5.4,8.2,2.2,2.1,1.5,1.2,4.2,19.2,115,114
29096,2021,4392,Dāvis Bertāns,NA,PF,28,5,NBA,WAS,57,7,1464,6.1,15.1,0.404,5.3,13.5,0.395,0.8,1.6,0.48,3.1,3.6,0.87,0.6,4.7,5.3,1.5,1,0.4,1,4.3,20.6,120,116
29097,2021,4489,De'Aaron Fox,NA,PG,23,4,NBA,SAC,58,58,2036,12.5,26.2,0.477,2.4,7.5,0.322,10,18.6,0.539,7.1,9.8,0.719,0.8,4,4.8,9.8,2.1,0.6,4.1,4,34.4,113,118
29098,2021,4709,De'Andre Hunter,NA,SF,23,2,NBA,ATL,23,19,678,8.7,18,0.484,2.2,6.9,0.326,6.5,11.1,0.582,5.3,6.2,0.859,1.2,6.7,8,3.2,1.4,0.9,2.1,4.3,25,119,114
29099,2021,4602,De'Anthony Melton,NA,PG,22,3,NBA,MEM,52,1,1045,7.9,18,0.438,4,9.7,0.412,3.9,8.3,0.467,1.9,2.3,0.804,1.4,6,7.4,6,2.7,1.4,3,3.9,21.6,110,109
29100,2021,4710,Dean Wade,NA,PF,24,2,NBA,CLE,63,19,1212,5.5,12.7,0.431,3.2,8.7,0.366,2.3,4,0.571,1.2,1.6,0.769,1.5,7.2,8.7,3,1.4,0.9,1.2,3.2,15.3,116,115
29101,2021,4603,Deandre Ayton,NA,C,22,3,NBA,PHO,69,69,2115,10,16,0.626,0.1,0.5,0.2,9.9,15.6,0.639,3.1,4,0.769,5.3,11.6,17,2.3,1,1.9,2.4,4.6,23.3,127,109
29102,2021,3810,DeAndre Jordan,NA,C,32,13,NBA,BRK,57,43,1246,7.4,9.6,0.763,0,0,0,7.4,9.6,0.766,1.8,3.6,0.5,4.5,12,16.5,3.6,0.7,2.5,3.3,4.5,16.5,127,111
29103,2021,4393,DeAndre' Bembry,NA,SF,26,5,NBA,TOR,51,12,972,5.8,11.4,0.513,0.7,2.6,0.264,5.1,8.7,0.589,2.2,3.3,0.682,1.6,5.6,7.3,5.3,2.6,0.9,3.5,4.3,14.6,104,111
29104,2021,4822,Deividas Sirvydis,NA,SG,20,1,NBA,DET,20,0,133,5.2,14.8,0.35,3.7,10.3,0.357,1.5,4.4,0.333,1.1,2.2,0.5,0,10.7,10.7,1.8,0.7,0,1.8,3.3,15.1,90,114
29105,2021,4394,Dejounte Murray,NA,PG,24,4,NBA,SAS,67,67,2139,10,22.1,0.453,1.4,4.5,0.317,8.6,17.6,0.488,2.4,3,0.791,1.3,9.4,10.7,8.2,2.3,0.2,2.7,3.1,23.8,106,111
29106,2021,4320,Delon Wright,NA,SG-PG,28,6,NBA,TOT,63,39,1748,6.7,14.4,0.463,1.8,4.8,0.372,4.9,9.6,0.509,2.8,3.5,0.802,1.8,5.7,7.5,7.7,2.8,0.8,2.3,2.1,17.9,118,113
29107,2021,4320,Delon Wright,NA,SG,28,6,NBA,DET,36,31,1052,6.3,13.7,0.464,1.4,4.1,0.348,4.9,9.5,0.515,3.3,4.2,0.789,1.7,5.9,7.6,8.4,2.7,0.9,2.2,2.1,17.4,119,111
29108,2021,4320,Delon Wright,NA,PG,28,6,NBA,SAC,27,8,696,7.2,15.5,0.462,2.3,5.7,0.398,4.9,9.8,0.5,2.1,2.5,0.833,1.9,5.3,7.2,6.7,3,0.8,2.4,2.1,18.7,115,115
29109,2021,3872,DeMar DeRozan,NA,PF,31,12,NBA,SAS,61,61,2056,10.7,21.7,0.495,0.4,1.7,0.257,10.3,20,0.515,9.1,10.4,0.88,0.9,5.2,6.1,10,1.3,0.4,2.8,3,31.1,122,115
29110,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,TOT,41,11,713,8.7,20.5,0.426,3.2,9.1,0.348,5.6,11.4,0.488,4,5.4,0.728,3.6,14.1,17.7,5.1,2.3,1.6,4.3,7.2,24.6,103,107
29111,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,HOU,25,11,506,7.4,19.6,0.376,3.6,10.8,0.336,3.7,8.8,0.426,4.1,5.5,0.746,2.8,15.1,17.9,5.6,2,1.7,3.6,6.9,22.5,102,108
29112,2021,3926,DeMarcus Cousins,NA,C,30,10,NBA,LAC,16,0,207,12.2,22.7,0.537,1.9,4.5,0.421,10.3,18.2,0.566,3.6,5.3,0.682,5.5,11.7,17.2,3.8,3.1,1.4,6,7.9,29.9,106,104
29113,2021,4823,Deni Avdija,NA,SF,20,1,NBA,WAS,54,32,1257,4.8,11.4,0.417,1.9,6.2,0.315,2.8,5.3,0.535,1.1,1.7,0.644,0.8,8.8,9.6,2.3,1.2,0.6,1.2,5.1,12.5,103,113
29114,2021,4157,Dennis Schröder,NA,SG,27,8,NBA,LAL,61,61,1956,8.3,18.9,0.437,1.8,5.3,0.335,6.5,13.6,0.476,5.1,6,0.848,0.7,4.5,5.2,8.7,1.7,0.3,4.1,4,23.4,107,109
29115,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,TOT,23,9,420,6.8,17,0.4,2.2,6.8,0.328,4.6,10.2,0.448,2.2,3,0.731,1.4,5,6.4,9,2.7,1.6,3,4.3,18,105,110
29116,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,NYK,3,0,28,3.6,17.9,0.2,0,7.1,0,3.6,10.7,0.333,8.9,10.7,0.833,0,3.6,3.6,5.4,5.4,0,1.8,7.1,16.1,84,103
29117,2021,4490,Dennis Smith Jr.,NA,PG,23,4,NBA,DET,20,9,392,7,16.9,0.415,2.4,6.8,0.352,4.6,10.1,0.457,1.8,2.5,0.7,1.5,5.1,6.6,9.3,2.5,1.8,3.1,4.1,18.1,106,110
29118,2021,4396,Denzel Valentine,NA,SG,27,4,NBA,CHI,62,3,1036,7.3,19.5,0.373,3.7,11.3,0.331,3.5,8.1,0.431,0.7,0.8,0.941,1.1,8.1,9.2,4.9,1.4,0.3,2,3.3,19,100,112
29119,2021,3928,Derrick Favors,NA,C,29,11,NBA,UTA,68,0,1039,7.3,11.4,0.638,0,0.1,0,7.3,11.3,0.643,2.8,3.8,0.738,6.5,11.2,17.6,2.1,1.5,3.2,1.7,6.7,17.3,138,103
29120,2021,4397,Derrick Jones Jr.,NA,SF,23,5,NBA,POR,58,43,1318,5.4,11.3,0.484,1.6,5,0.316,3.8,6.2,0.619,2.2,3.4,0.648,2.8,4.7,7.6,1.7,1.4,2,1.2,4.7,14.7,121,116
29121,2021,3812,Derrick Rose,NA,PG,32,12,NBA,TOT,50,3,1279,11.2,23.8,0.47,1.9,5,0.388,9.2,18.8,0.492,4.3,4.9,0.866,0.8,4.3,5.1,8.1,1.9,0.7,3,2.2,28.6,112,111
29122,2021,3812,Derrick Rose,NA,PG,32,12,NBA,DET,15,0,342,11.3,26.4,0.429,1.9,5.6,0.333,9.5,20.8,0.455,6,7.2,0.84,0.9,3.3,4.2,9,2.6,0.6,4.2,2.4,30.6,104,113
29123,2021,3812,Derrick Rose,NA,PG,32,12,NBA,NYK,35,3,937,11.1,22.8,0.487,2,4.8,0.411,9.1,18,0.507,3.6,4.1,0.883,0.7,4.6,5.4,7.8,1.7,0.8,2.6,2.1,27.8,115,110
29124,2021,4492,Derrick White,NA,SG,26,4,NBA,SAS,36,32,1064,8.5,20.7,0.411,3.8,11.1,0.346,4.7,9.6,0.486,4.4,5.2,0.851,0.6,4.3,4.9,5.8,1.2,1.6,2.1,4.2,25.2,111,114
29125,2021,4824,Desmond Bane,NA,SG,22,1,NBA,MEM,68,17,1519,7.4,15.7,0.469,3.7,8.5,0.432,3.7,7.2,0.513,1.3,1.5,0.816,1,5.6,6.6,3.7,1.3,0.5,1.9,3.9,19.7,115,114
29126,2021,4321,Devin Booker,NA,SG,24,6,NBA,PHO,67,67,2270,13.5,28,0.484,2.7,8.1,0.34,10.8,19.9,0.543,7.4,8.5,0.867,0.7,5.4,6.1,6.3,1.2,0.3,4.5,3.9,37.2,110,114
29127,2021,4825,Devin Cannady,NA,PG,24,1,NBA,ORL,8,0,74,7.2,18.4,0.393,3.9,10.5,0.375,3.3,7.9,0.417,3.9,4.6,0.857,0,3.3,3.3,0.7,3.3,0.7,1.3,5.9,22.4,105,113
29128,2021,4826,Devin Vassell,NA,SF,20,1,NBA,SAS,62,7,1056,5.7,13.9,0.406,2.4,6.9,0.347,3.3,7,0.464,2,2.3,0.843,1.1,6.9,8,2.6,2,0.8,1,4,15.7,108,112
29129,2021,4827,Devon Dotson,NA,PG,21,1,NBA,CHI,11,0,50,10.7,20.4,0.524,1,6.8,0.143,9.7,13.6,0.714,0,0,NA,1.9,2.9,4.8,6.8,3.9,0,0,2.9,22.3,126,110
29130,2021,4712,Devontae Cacok,NA,PF,24,2,NBA,LAL,20,1,98,8.4,14.4,0.586,0,0,NA,8.4,14.4,0.586,2.5,5.5,0.455,6,9.9,15.9,0.5,2.5,2,2.5,4,19.4,111,102
29131,2021,4607,Devonte' Graham,NA,PG,25,3,NBA,CHO,55,44,1659,7.4,19.7,0.377,5.3,14,0.375,2.1,5.7,0.38,3.9,4.7,0.842,0.6,3.7,4.4,8.7,1.4,0.2,2.5,2.3,24,115,116
29132,2021,4158,Dewayne Dedmon,NA,C,31,8,NBA,MIA,16,0,210,10.9,15.4,0.708,0.2,1.2,0.2,10.6,14.2,0.75,4.7,6.4,0.741,6.6,13.7,20.3,2.8,2.1,1.4,3.1,8.5,26.7,135,105
29133,2021,4828,Didi Louzada,NA,SF,21,1,NBA,NOP,3,0,56,2.6,11.1,0.231,1.7,6.9,0.25,0.9,4.3,0.2,0,0,NA,0.9,1.7,2.6,2.6,1.7,0,2.6,4.3,6.9,66,117
29134,2021,4494,Dillon Brooks,NA,SF,25,4,NBA,MEM,67,67,1997,10.3,24.7,0.419,3.1,8.9,0.344,7.3,15.8,0.461,3.8,4.7,0.815,1.3,3.4,4.7,3.8,1.9,0.6,2.8,5.7,27.6,102,113
29135,2021,4400,Domantas Sabonis,NA,PF,24,5,NBA,IND,62,62,2231,10.3,19.2,0.535,1.1,3.4,0.321,9.2,15.7,0.582,5.1,6.9,0.732,3.2,12.5,15.7,8.8,1.6,0.7,4.5,4.3,26.7,115,110
29136,2021,4495,Donovan Mitchell,NA,PG,24,4,NBA,UTA,53,53,1771,13.1,30,0.438,4.9,12.7,0.386,8.3,17.3,0.476,7.3,8.7,0.845,1.4,5.1,6.5,7.6,1.4,0.4,4,3.2,38.5,115,110
29137,2021,4714,Donta Hall,NA,PF,23,2,NBA,ORL,13,0,179,6.8,9.5,0.714,0,0,NA,6.8,9.5,0.714,6.3,9.2,0.676,6.5,10.3,16.9,3,1.4,2.7,2.2,4.9,19.8,142,110
29138,2021,4608,Donte DiVincenzo,NA,SG,24,3,NBA,MIL,66,66,1814,6.5,15.6,0.42,3.4,9,0.379,3.2,6.7,0.475,1.3,1.8,0.718,2.1,7.7,9.8,5.3,1.9,0.4,2.4,2.9,17.8,112,112
29139,2021,4401,Dorian Finney-Smith,NA,PF,27,5,NBA,DAL,60,60,1921,5.6,12,0.472,3.1,7.8,0.394,2.6,4.2,0.616,0.8,1.1,0.756,2.5,5.9,8.4,2.6,1.3,0.6,1.2,3.5,15.1,124,114
29140,2021,4237,Doug McDermott,NA,PF,29,7,NBA,IND,66,29,1619,10.3,19.4,0.532,3.2,8.3,0.388,7.1,11.1,0.641,2.3,2.9,0.816,1.8,4.7,6.5,2.5,0.6,0.2,1.5,3.4,26.2,121,118
29141,2021,4085,Draymond Green,NA,PF,30,9,NBA,GSW,63,63,1982,4,9,0.447,0.8,3,0.27,3.2,6,0.535,1.7,2.1,0.795,1.3,9.3,10.6,13.2,2.5,1.2,4.5,4.6,10.5,110,106
29142,2021,4610,Drew Eubanks,NA,C,23,3,NBA,SAS,54,3,755,7.5,13.2,0.566,0.1,0.1,1,7.3,13,0.562,4.9,6.8,0.726,4.8,10.7,15.5,2.7,1.2,3.1,2.9,5.7,20,118,109
29143,2021,4611,Duncan Robinson,NA,SF,26,3,NBA,MIA,72,72,2262,6.9,15.7,0.439,5.5,13.5,0.408,1.4,2.3,0.625,1.4,1.6,0.827,0.2,5.3,5.5,2.8,0.9,0.4,1.8,4,20.7,113,114
29144,2021,4496,Dwayne Bacon,NA,SG,25,4,NBA,ORL,72,50,1853,7.7,19.1,0.402,1.5,5.4,0.285,6.1,13.6,0.449,3.8,4.6,0.824,0.8,5.1,5.9,2.4,1.2,0.1,1.2,2.7,20.7,102,117
29145,2021,3520,Dwight Howard,NA,C,35,17,NBA,PHI,69,6,1196,7.2,12.2,0.587,0.2,0.8,0.25,7,11.4,0.611,4.9,8.5,0.576,7.7,15.7,23.4,2.5,1.2,2.5,4.5,8.1,19.4,113,102
29146,2021,4239,Dwight Powell,NA,C,29,7,NBA,DAL,58,19,966,6.1,9.9,0.619,0.3,1.1,0.238,5.9,8.8,0.665,5,6.3,0.782,4.1,7.9,11.9,3.2,1.8,1.5,2,6.9,17.5,136,110
29147,2021,4829,Dylan Windler,NA,SF,24,1,NBA,CLE,31,0,513,5.5,12.5,0.438,2.5,7.4,0.338,3,5.1,0.585,2,2.6,0.778,1.9,8.4,10.3,3.2,1.8,1.2,3.1,3.6,15.5,103,113
29148,2021,4003,E'Twaun Moore,NA,SG,31,10,NBA,PHO,27,1,389,7,15.4,0.455,1.4,4.4,0.314,5.6,10.9,0.512,1.5,1.8,0.857,1.8,3.9,5.7,5.1,1.9,0.6,2.9,4.1,16.9,103,112
29149,2021,3932,Ed Davis,NA,C,31,11,NBA,MIN,23,7,299,3,7,0.432,0,0,NA,3,7,0.432,1.6,1.9,0.833,7.3,10.9,18.2,3.3,2.1,2.1,1.1,8.8,7.6,130,110
29150,2021,4497,Edmond Sumner,NA,SG,25,4,NBA,IND,53,24,861,8.1,15.5,0.525,1.9,4.8,0.398,6.2,10.7,0.582,3.7,4.6,0.819,1,4.2,5.2,2.7,1.8,0.5,2.8,4.8,21.9,112,115
29151,2021,4240,Elfrid Payton,NA,PG,26,7,NBA,NYK,63,63,1484,9.1,21,0.432,0.9,3.3,0.286,8.1,17.7,0.46,2.5,3.6,0.682,2.2,5.1,7.3,6.8,1.6,0.3,3.5,3.9,21.5,99,110
29152,2021,4830,Elijah Bryant,NA,SG,25,1,NBA,MIL,1,0,32,8.8,19.1,0.462,1.5,7.3,0.2,7.3,11.7,0.625,4.4,4.4,1,2.9,5.9,8.8,4.4,0,1.5,5.9,5.9,23.5,100,115
29153,2021,4831,Elijah Hughes,NA,SF,22,1,NBA,UTA,18,0,64,7.6,22.8,0.333,6.1,17.5,0.348,1.5,5.3,0.286,2.3,3,0.75,0.8,6.1,6.9,4.6,0.8,0.8,4.6,0.8,23.6,93,111
29154,2021,4006,Enes Kanter,NA,C,28,10,NBA,POR,72,35,1758,9.4,15.6,0.604,0,0.1,0.25,9.4,15.5,0.607,3.5,4.6,0.774,7.9,14.2,22.1,2.3,0.9,1.3,2.2,4.7,22.4,133,113
29155,2021,3934,Eric Bledsoe,NA,SG,31,11,NBA,NOP,71,70,2111,7,16.6,0.421,2.7,8.1,0.341,4.2,8.5,0.496,3,4.4,0.687,0.7,4.9,5.5,6.1,1.2,0.5,2.6,2.5,19.7,108,116
29156,2021,3815,Eric Gordon,NA,SG,32,13,NBA,HOU,27,13,789,9.5,22,0.433,4.1,12.6,0.329,5.4,9.4,0.573,5.6,6.8,0.825,0.5,3,3.5,4.3,0.8,0.8,3.1,2.6,28.9,108,119
29157,2021,4716,Eric Paschall,NA,PF,24,2,NBA,GSW,40,2,695,10,20.1,0.497,1.2,3.6,0.333,8.8,16.5,0.533,4.5,6.4,0.713,1.9,6.8,8.7,3.4,0.8,0.5,2.9,4.6,25.7,106,113
29158,2021,3669,Ersan İlyasova,NA,PF,33,13,NBA,UTA,17,1,148,6.9,17.8,0.389,5.9,13.5,0.439,1,4.3,0.231,1.6,1.6,1,2.3,7.2,9.5,1.3,3.3,1,2.6,9.5,21.4,109,104
29159,2021,4086,Evan Fournier,NA,SF-SG,28,9,NBA,TOT,42,36,1259,9.6,20.9,0.457,4.5,11,0.413,5,10,0.504,4.2,5.3,0.788,0.4,4.6,5,5.6,1.8,0.7,2.8,3.7,27.8,115,115
29160,2021,4086,Evan Fournier,NA,SF,28,9,NBA,ORL,26,26,787,10.5,22.8,0.461,4.5,11.6,0.388,6,11.2,0.536,6.1,7.6,0.797,0.3,4.3,4.6,5.9,1.7,0.6,3.3,3.4,31.6,114,116
29161,2021,4086,Evan Fournier,NA,SG,28,9,NBA,BOS,16,10,472,8,17.8,0.448,4.6,9.8,0.463,3.4,8,0.429,1,1.4,0.714,0.5,5,5.5,5.1,2.1,1,2,4.2,21.5,116,113
29162,2021,4832,Facundo Campazzo,NA,PG,29,1,NBA,DEN,65,19,1425,4.2,10.9,0.381,2.6,7.5,0.352,1.5,3.4,0.444,2.8,3.2,0.879,0.8,3.9,4.6,8,2.7,0.5,2.5,4.6,13.7,117,112
29163,2021,4616,Frank Jackson,NA,PG,22,3,NBA,DET,40,6,738,8.9,19.5,0.457,4.1,10,0.407,4.9,9.5,0.51,4.1,5,0.813,1,4.7,5.7,2.4,1,0.1,2.3,3.5,25.9,112,116
29164,2021,4325,Frank Kaminsky,NA,C,27,6,NBA,PHO,47,13,715,8.4,17.7,0.471,2.1,5.9,0.365,6.2,11.9,0.523,2.6,4.1,0.617,2.5,10.5,13,5.5,1,1.2,1.5,4.8,21.4,117,110
29165,2021,4499,Frank Mason III,NA,PG,26,4,NBA,ORL,4,1,79,5.5,14.8,0.375,1.2,3.1,0.4,4.3,11.7,0.368,3.1,4.3,0.714,1.8,5.5,7.4,7.4,0,0,3.1,4.3,15.4,98,120
29166,2021,4500,Frank Ntilikina,NA,PG,22,4,NBA,NYK,33,4,322,4.5,12.3,0.367,3.6,7.5,0.479,0.9,4.8,0.194,1.2,2.8,0.444,0.9,3.9,4.8,3,2.8,0.6,1.7,7,13.8,102,108
29167,2021,4403,Fred VanVleet,NA,SG,26,5,NBA,TOR,52,52,1899,8.6,22.2,0.389,4.4,12.1,0.366,4.2,10,0.416,4.3,4.9,0.885,0.8,4.8,5.6,8.4,2.2,0.9,2.4,3,26,113,113
29168,2021,4833,Freddie Gillespie,NA,PF,23,1,NBA,TOR,20,2,392,5.4,10.4,0.524,0,0,NA,5.4,10.4,0.524,2.8,4.1,0.697,5.2,6.8,12,1.1,1.6,2.5,1.5,5.3,13.7,120,111
29169,2021,4501,Furkan Korkmaz,NA,SG,23,4,NBA,PHI,55,11,1062,7.7,19.3,0.401,4.6,12.2,0.375,3.1,7,0.445,2.7,3.7,0.732,0.8,4.4,5.1,3.7,2.2,0.4,2.1,2.9,22.8,108,109
29170,2021,4717,Gabe Vincent,NA,PG,24,2,NBA,MIA,50,7,655,6.7,17.7,0.378,3.5,11.3,0.309,3.2,6.4,0.5,1.5,1.7,0.87,0.8,3.5,4.2,5.1,1.6,0.2,2.6,6,18.4,98,114
29171,2021,4834,Gabriel Deck,NA,PF,25,1,NBA,OKC,10,0,212,7.2,15,0.478,0.4,3.4,0.133,6.7,11.7,0.577,4,4.9,0.818,3.6,5.4,9,5.4,1.8,0,1.3,2,18.8,121,115
29172,2021,3877,Garrett Temple,NA,SG,34,11,NBA,CHI,56,25,1528,5,12.1,0.415,2.1,6.3,0.335,2.9,5.7,0.503,1.3,1.6,0.8,0.9,4.2,5.1,3.9,1.4,1,1.8,4,13.4,105,113
29173,2021,4718,Garrison Mathews,NA,SG,24,2,NBA,WAS,64,24,1038,4.3,10.5,0.409,3.4,8.8,0.384,0.9,1.7,0.538,3.7,4.2,0.884,0.7,3.2,3.9,1.2,1.3,0.3,0.4,4.7,15.7,130,116
29174,2021,4617,Gary Clark,NA,SF-PF,26,3,NBA,TOT,39,11,654,3,9.8,0.303,2.3,8,0.287,0.7,1.8,0.375,0.6,0.7,0.8,2.5,6.1,8.6,2.3,1,0.5,1.3,2.6,8.9,97,117
29175,2021,4617,Gary Clark,NA,SF,26,3,NBA,ORL,35,11,637,3.1,10,0.305,2.4,8.2,0.287,0.7,1.8,0.391,0.6,0.8,0.8,2.5,6,8.6,2.3,0.9,0.5,1.3,2.6,9.1,97,117
29176,2021,4617,Gary Clark,NA,SF,26,3,NBA,DEN,2,0,4,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,12.4,12.4,0,0,0,0,0,0,NA,115
29177,2021,4617,Gary Clark,NA,PF,26,3,NBA,PHI,2,0,13,0,3.7,0,0,0,NA,0,3.7,0,0,0,NA,0,7.4,7.4,3.7,3.7,0,0,3.7,0,57,105
29178,2021,4245,Gary Harris,NA,SG,26,7,NBA,TOT,39,38,1080,6.3,15.7,0.4,2.2,6.4,0.34,4.1,9.3,0.441,2.9,3.5,0.821,1,2.6,3.6,3.5,1.3,0.5,1.7,3.2,17.6,105,117
29179,2021,4245,Gary Harris,NA,SG,26,7,NBA,DEN,19,19,581,5.9,13.3,0.442,2,6.4,0.32,3.8,6.9,0.556,1.9,2.6,0.733,1.1,2.9,4,2.7,1.4,0.3,1.2,3.1,15.7,112,116
29180,2021,4245,Gary Harris,NA,SG,26,7,NBA,ORL,20,19,499,6.7,18.4,0.365,2.3,6.4,0.364,4.4,12,0.366,4.1,4.7,0.875,0.8,2.3,3.1,4.5,1.1,0.7,2.2,3.3,19.9,99,118
29181,2021,4404,Gary Payton II,NA,PG,28,5,NBA,GSW,10,0,40,11.7,15.3,0.769,2.3,4.7,0.5,9.4,10.6,0.889,3.5,4.7,0.75,2.3,10.6,12.9,1.2,7,1.2,1.2,9.4,29.4,152,95
