season,seas_id,player_id,player,birth_year,pos,age,lg,tm,experience
1972,5088,832,McCoy McLemore,NA,SF,29,NBA,HOU,8
1972,5089,833,Mel Counts,NA,C,30,NBA,PHO,8
1972,5090,1013,Mel Daniels,1944,C,27,ABA,INA,5
1972,5091,1127,Mervin Jackson,NA,PG,25,ABA,UTS,4
1972,5092,1387,Mickey Davis,1950,SF,21,ABA,PTC,1
1972,5093,1128,Mike Butler,NA,SG,25,ABA,UTS,4
1972,5094,1216,Mike Davis,1946,SG,25,NBA,BUF,3
1972,5095,1388,Mike Gale,1950,SG,21,ABA,KEN,1
1972,5096,1389,Mike Grosso,NA,C,24,ABA,PTC,1
1972,5097,1129,Mike Lewis,NA,C,25,ABA,PTC,4
1972,5098,1306,Mike Maloy,NA,PF,22,ABA,VIR,2
1972,5099,1390,Mike Newlin,NA,SG,23,NBA,HOU,1
1972,5100,1307,Mike Pratt,NA,SG,23,ABA,KEN,2
1972,5101,1308,Mike Price,1948,SG,23,NBA,NYK,2
1972,5102,1308,Mike Price,1948,SG,23,ABA,INA,2
1972,5103,1130,Mike Riordan,NA,SF,26,NBA,TOT,4
1972,5104,1130,Mike Riordan,NA,SF,26,NBA,NYK,4
1972,5105,1130,Mike Riordan,NA,SF,26,NBA,BAL,4
1972,5106,1310,Milt Williams,1945,PG,26,NBA,ATL,2
1972,5107,1391,Mo Layton,1948,PG,23,NBA,PHO,1
1972,5108,889,Nate Bowman,NA,C,28,ABA,PTC,6
1972,5109,809,Nate Thurmond,NA,C,30,NBA,GSW,9
1972,5110,1392,Nate Williams,NA,SG,21,NBA,CIN,1
1972,5111,1218,Neal Walk,NA,C,23,NBA,PHO,3
1972,5112,890,Neil Johnson,1943,PF,28,ABA,VIR,6
1972,5113,1015,Nick Jones,1945,SG,26,NBA,GSW,4
1972,5114,1219,Norm Van Lier,NA,PG,24,NBA,TOT,3
1972,5115,1219,Norm Van Lier,NA,PG,24,NBA,CIN,3
1972,5116,1219,Norm Van Lier,NA,PG,24,NBA,CHI,3
1972,5117,1393,Odis Allison,NA,SF,22,NBA,GSW,1
1972,5118,1312,Oliver Taylor,NA,SG,24,ABA,NYA,2
1972,5119,713,Oscar Robertson,NA,PG,33,NBA,MIL,12
1972,5120,1131,Otto Moore,NA,C,25,NBA,PHO,4
1972,5121,1018,Pat Riley,NA,SG,26,NBA,LAL,5
1972,5122,1313,Paul Ruffner,1948,C,23,ABA,PTC,2
1972,5123,834,Paul Silas,NA,PF,28,NBA,PHO,8
1972,5124,1314,Pete Cross,NA,C,23,NBA,SEA,2
1972,5125,1315,Pete Maravich,NA,SG,24,NBA,ATL,2
1972,5126,1394,Phil Chenier,NA,SG,21,NBA,BAL,1
1972,5127,1021,Phil Jackson,NA,PF,26,NBA,NYK,4
1972,5128,1395,Pierre Russell,NA,SG,22,ABA,KEN,1
1972,5129,1317,Ralph Simpson,1949,SG,22,ABA,DNR,2
1972,5130,1396,Randy Denton,1949,C,22,ABA,TOT,1
1972,5131,1396,Randy Denton,1949,C,22,ABA,CAR,1
1972,5132,1396,Randy Denton,1949,C,22,ABA,MMP,1
1972,5133,1397,Randy Smith,NA,SF,23,NBA,BUF,1
1972,5134,745,Ray Scott,1938,PF,33,ABA,VIR,11
1972,5135,1026,Red Robbins,NA,PF,27,ABA,UTS,5
1972,5136,1318,Rex Morgan,NA,SG,23,NBA,BOS,2
1972,5137,1220,Rich Jones,1946,SF,25,ABA,DLC,3
1972,5138,1138,Rich Niemann,1946,C,25,ABA,DLC,4
1972,5139,1398,Rich Rinaldi,1949,SG,22,NBA,BAL,1
1972,5140,1399,Richard Fisher,NA,PF,23,ABA,TOT,1
1972,5141,1399,Richard Fisher,NA,F,23,ABA,UTS,1
1972,5142,1399,Richard Fisher,NA,PF,23,ABA,FLO,1
1972,5143,1139,Rick Adelman,NA,PG,25,NBA,POR,4
1972,5144,856,Rick Barry,1944,SF,27,ABA,NYA,6
1972,5145,1319,Rick Mount,NA,SG,25,ABA,INA,2
1972,5146,1221,Rick Roberson,NA,PF,24,NBA,CLE,3
1972,5147,1320,Roderick McDonald,NA,SF,26,ABA,UTS,2
1972,5148,1034,Roger Brown,1942,SF,29,ABA,INA,5
1972,5149,1141,Ron Boone,1946,SG,25,ABA,UTS,4
1972,5150,1400,Ron Dorsey,NA,F,23,ABA,CAR,1
1972,5151,1321,Ron Knight,NA,SF,24,NBA,POR,2
1972,5152,1401,Ron Sanford,NA,F,25,ABA,DLC,1
1972,5153,1142,Ron Williams,NA,PG,27,NBA,GSW,4
1972,5154,1040,Ronald Franz,NA,SF,26,ABA,FLO,5
1972,5155,1222,Ronald Taylor,NA,C,24,ABA,PTC,3
1972,5156,1323,Rudy Tomjanovich,NA,PF,23,NBA,HOU,2
1972,5157,1324,Sam Lacey,NA,C,23,NBA,CIN,2
1972,5158,1325,Samuel Robinson,NA,SF,24,ABA,FLO,2
1972,5159,1145,Shaler Halimon,1945,SF,26,NBA,ATL,4
1972,5160,1145,Shaler Halimon,1945,SF,26,ABA,DLC,4
1972,5161,1402,Sid Catlett,NA,SF,23,NBA,CIN,1
1972,5162,1403,Sidney Wicks,NA,PF,22,NBA,POR,1
1972,5163,1224,Simmie Hill,NA,SF,25,ABA,DLC,2
1972,5164,1225,Skeeter Swift,NA,SG,25,ABA,PTC,3
1972,5165,1046,Sonny Dove,1945,PF,26,ABA,NYA,5
1972,5166,1226,Spencer Haywood,1949,PF,22,NBA,SEA,3
1972,5167,1404,Stan Love,1949,PF,22,NBA,BAL,1
1972,5168,1047,Stan McKenzie,NA,SF,27,NBA,POR,5
1972,5169,1327,Stephen Wilson,NA,SG,23,ABA,DNR,2
1972,5170,1050,Steve Jones,1942,SG,29,ABA,DLC,5
1972,5171,1227,Steve Kuberski,NA,PF,24,NBA,BOS,3
1972,5172,1228,Steve Mix,1947,SF,24,NBA,DET,3
1972,5173,1228,Steve Mix,1947,F,24,ABA,DNR,3
1972,5174,1405,Steve Patterson,NA,C,23,NBA,CLE,1
1972,5175,1052,Stew Johnson,NA,PF,27,ABA,TOT,5
1972,5176,1052,Stew Johnson,NA,PF,27,ABA,PTC,5
1972,5177,1052,Stew Johnson,NA,PF,27,ABA,CAR,5
1972,5178,1148,Stu Lantz,NA,SG,25,NBA,HOU,4
1972,5179,1406,Ted McClain,1946,SG,25,ABA,CAR,1
1972,5180,788,Terry Dischinger,NA,SF,31,NBA,DET,8
1972,5181,1328,Terry Driscoll,1947,PF,24,NBA,BAL,2
1972,5182,1329,Tiny Archibald,NA,PG,23,NBA,CIN,2
1972,5183,891,Toby Kimball,NA,PF,29,NBA,MIL,6
1972,5184,1149,Tom Boerwinkle,NA,C,26,NBA,CHI,4
1972,5185,1407,Tom Owens,1949,C,22,ABA,TOT,1
1972,5186,1407,Tom Owens,1949,C,22,ABA,MMP,1
1972,5187,1407,Tom Owens,1949,C,22,ABA,CAR,1
1972,5188,1408,Tom Payne,NA,C,21,NBA,ATL,1
1972,5189,718,Tom Sanders,NA,SF,33,NBA,BOS,12
1972,5190,860,Tom Van Arsdale,NA,SF,28,NBA,CIN,7
1972,5191,1059,Trooper Washington,NA,PF,27,ABA,NYA,5
1972,5192,1409,Vic Bartolome,NA,C,23,NBA,GSW,1
1972,5193,837,Wali Jones,1942,PG,29,NBA,MIL,8
1972,5194,752,Walt Bellamy,NA,C,32,NBA,ATL,11
1972,5195,1061,Walt Frazier,NA,PG,26,NBA,NYK,5
1972,5196,838,Walt Hazzard,NA,PG,29,NBA,BUF,8
1972,5197,1410,Walt Szczerbiak,NA,SF,22,ABA,PTC,1
1972,5198,893,Walt Wesley,NA,C,27,NBA,CLE,6
1972,5199,1152,Walter Piatkowski,NA,PF,26,ABA,FLO,3
1972,5200,1062,Walter Simon,NA,SF,32,ABA,KEN,5
1972,5201,1063,Warren Davis,NA,PF,28,ABA,TOT,5
1972,5202,1063,Warren Davis,NA,PF,28,ABA,CAR,5
1972,5203,1063,Warren Davis,NA,PF,28,ABA,MMP,5
1972,5204,1153,Warren Jabali,NA,SG,25,ABA,FLO,4
1972,5205,1154,Wayne Chapman,NA,SF,26,ABA,INA,4
1972,5206,790,Wayne Hightower,1940,PF,32,ABA,CAR,10
1972,5207,1334,Wendell Ladner,NA,SF,23,ABA,TOT,2
1972,5208,1334,Wendell Ladner,NA,SF,23,ABA,MMP,2
1972,5209,1334,Wendell Ladner,NA,SF,23,ABA,CAR,2
1972,5210,1155,Wes Unseld,NA,C,25,NBA,BAL,4
1972,5211,1232,Wil Jones,1947,SF,24,ABA,MMP,3
1972,5212,1411,William Smith,NA,C,22,NBA,POR,1
1972,5213,1412,Willie Allen,NA,PF,22,ABA,FLO,1
1972,5214,1413,Willie Long,NA,PF,21,ABA,FLO,1
1972,5215,1234,Willie McCarter,NA,SG,25,NBA,POR,3
1972,5216,1414,Willie Norwood,NA,SF,24,NBA,DET,1
1972,5217,1415,Willie Sojourner,NA,C,23,ABA,VIR,1
1972,5218,1236,Willie Wise,1947,SF,24,ABA,UTS,3
1972,5219,839,Willis Reed,NA,C,29,NBA,NYK,8
1972,5220,699,Wilt Chamberlain,NA,C,35,NBA,LAL,13
1972,5221,1159,Zaid Abdul-Aziz,NA,C,25,NBA,SEA,4
1972,5222,791,Zelmo Beaty,1939,C,32,ABA,UTS,9
1973,5223,1416,Al Sanders,NA,PF,23,ABA,VIR,1
1973,5224,1337,Al Smith,NA,PG,26,ABA,DNR,2
1973,5225,1417,Ansley Truitt,NA,PF,22,ABA,DLC,1
1973,5226,863,Archie Clark,NA,PG,31,NBA,BAL,7
1973,5227,900,Art Williams,1939,PG,33,NBA,BOS,6
1973,5228,901,Arthur Becker,NA,PF,31,ABA,TOT,6
1973,5229,901,Arthur Becker,NA,PF,31,ABA,NYA,6
1973,5230,901,Arthur Becker,NA,PF,31,ABA,DLC,6
1973,5231,1338,Artis Gilmore,1949,C,23,ABA,KEN,2
1973,5232,1339,Austin Carr,NA,SG,24,NBA,CLE,2
1973,5233,840,Barry Clemens,NA,SF,29,NBA,CLE,8
1973,5234,1161,Bernie Williams,1945,SG,27,ABA,VIR,4
1973,5235,905,Bill Bradley,1943,SF,29,NBA,NYK,6
1973,5236,757,Bill Bridges,NA,PF,33,NBA,TOT,11
1973,5237,757,Bill Bridges,NA,PF,33,NBA,PHI,11
1973,5238,757,Bill Bridges,NA,PF,33,NBA,LAL,11
1973,5239,1418,Bill Chamberlain,1949,SF,23,ABA,TOT,1
1973,5240,1418,Bill Chamberlain,1949,SF,23,ABA,MMT,1
1973,5241,1418,Bill Chamberlain,1949,SF,23,ABA,KEN,1
1973,5242,1072,Bill Hewitt,NA,PF,28,NBA,BUF,5
1973,5243,1163,Bill Keller,NA,PG,25,ABA,INA,4
1973,5244,864,Bill Melchionni,1944,PG,28,ABA,NYA,6
1973,5245,1419,Bill Newton,NA,PF,22,ABA,INA,1
1973,5246,911,Bill Turner,NA,PF,28,NBA,TOT,6
1973,5247,911,Bill Turner,NA,PF,28,NBA,POR,6
1973,5248,911,Bill Turner,NA,PF,28,NBA,LAL,6
1973,5249,842,Billy Cunningham,1943,PF,29,ABA,CAR,8
1973,5250,1243,Billy Paultz,1948,C,24,ABA,NYA,3
1973,5251,1420,Billy Shepherd,NA,PG,23,ABA,VIR,1
1973,5252,1165,Bingo Smith,NA,SG,26,NBA,CLE,4
1973,5253,1166,Bob Arnzen,1947,SF,25,ABA,INA,3
1973,5254,1167,Bob Christian,1946,C,26,NBA,ATL,4
1973,5255,1168,Bob Dandridge,NA,SF,25,NBA,MIL,4
1973,5256,1421,Bob Davis,NA,SF,22,NBA,POR,1
1973,5257,1422,Bob Ford,NA,SF,23,ABA,MMT,1
1973,5258,1075,Bob Kauffman,NA,SF,26,NBA,BUF,5
1973,5259,1423,Bob Lackey,NA,SG,23,ABA,NYA,1
1973,5260,1244,Bob Lanier,NA,C,24,NBA,DET,3
1973,5261,866,Bob Love,NA,PF,30,NBA,CHI,7
1973,5262,1424,Bob McAdoo,NA,PF,21,NBA,BUF,1
1973,5263,1425,Bob Nash,1950,SF,22,NBA,DET,1
1973,5264,914,Bob Netolicky,NA,C,30,ABA,DLC,6
1973,5265,1170,Bob Portman,NA,SF,25,NBA,GSW,4
1973,5266,916,Bob Rule,NA,C,28,NBA,TOT,6
1973,5267,916,Bob Rule,NA,C,28,NBA,PHI,6
1973,5268,916,Bob Rule,NA,C,28,NBA,CLE,6
1973,5269,1077,Bob Warren,NA,SG,26,ABA,TOT,5
1973,5270,1077,Bob Warren,NA,SG,26,ABA,CAR,5
1973,5271,1077,Bob Warren,NA,SG,26,ABA,DLC,5
1973,5272,1077,Bob Warren,NA,SG,26,ABA,UTS,5
1973,5273,844,Bob Weiss,NA,PG,30,NBA,CHI,8
1973,5274,1426,Brian Mahoney,NA,SG,24,ABA,NYA,1
1973,5275,1427,Brian Taylor,1951,PG,21,ABA,NYA,1
1973,5276,1428,Bud Stallworth,NA,SF,23,NBA,SEA,1
1973,5277,1175,Butch Beard,NA,PG,25,NBA,SEA,3
1973,5278,925,Byron Beck,1945,C,28,ABA,DNR,6
1973,5279,1247,Calvin Murphy,NA,PG,24,NBA,HOU,3
1973,5280,867,Cazzie Russell,NA,SF,28,NBA,GSW,7
1973,5281,1429,Charles Dudley,NA,PG,22,NBA,SEA,1
1973,5282,1430,Charles Johnson,NA,SG,23,NBA,GSW,1
1973,5283,1343,Charlie Davis,NA,SG,23,NBA,TOT,2
1973,5284,1343,Charlie Davis,NA,SG,23,NBA,CLE,2
1973,5285,1343,Charlie Davis,NA,SG,23,NBA,POR,2
1973,5286,1250,Charlie Scott,1948,PG,24,NBA,PHO,3
1973,5287,929,Charlie Williams,NA,PG,29,ABA,TOT,6
1973,5288,929,Charlie Williams,NA,PG,29,ABA,MMT,6
1973,5289,929,Charlie Williams,NA,PG,29,ABA,UTS,6
1973,5290,762,Chet Walker,NA,SF,32,NBA,CHI,11
1973,5291,1431,Chris Ford,NA,SG,24,NBA,DET,1
1973,5292,1432,Chuck Terry,1950,SF,22,NBA,MIL,1
1973,5293,1252,Chuck Williams,1946,PG,26,ABA,SDA,3
1973,5294,931,Cincinnatus Powell,NA,SF,30,ABA,UTS,6
1973,5295,1433,Claude Terry,1950,SG,23,ABA,DNR,1
1973,5296,1434,Claude Virden,NA,SF,25,ABA,KEN,1
1973,5297,932,Clem Haskins,NA,SG,29,NBA,PHO,6
1973,5298,1347,Cliff Meely,NA,PF,25,NBA,HOU,2
1973,5299,1348,Clifford Ray,NA,C,24,NBA,CHI,2
1973,5300,868,Clyde Lee,NA,PF,28,NBA,GSW,7
1973,5301,1255,Coby Dietrick,1948,C,24,ABA,DLC,3
1973,5302,1349,Collis Jones,NA,SF,23,ABA,DLC,2
1973,5303,934,Connie Hawkins,1942,SF,30,NBA,PHO,6
1973,5304,1435,Corky Calhoun,NA,SF,22,NBA,PHO,1
1973,5305,1256,Cornell Warner,NA,C,24,NBA,TOT,3
1973,5306,1256,Cornell Warner,NA,C,24,NBA,BUF,3
1973,5307,1256,Cornell Warner,NA,C,24,NBA,CLE,3
1973,5308,1084,Craig Raymond,1945,C,27,ABA,TOT,5
1973,5309,1084,Craig Raymond,1945,C,27,ABA,SDA,5
1973,5310,1084,Craig Raymond,1945,C,27,ABA,INA,5
1973,5311,1257,Curtis Perry,NA,PF,24,NBA,MIL,3
1973,5312,1350,Curtis Rowe,NA,PF,23,NBA,DET,2
1973,5313,1085,Dale Schlueter,NA,C,27,NBA,PHI,5
1973,5314,1259,Dan Issel,1948,PF,24,ABA,KEN,3
1973,5315,938,Darel Carrier,NA,SG,32,ABA,MMT,6
1973,5316,1352,Darnell Hillman,1949,PF,23,ABA,INA,2
1973,5317,869,Dave Bing,NA,PG,29,NBA,DET,7
1973,5318,1260,Dave Cowens,NA,C,24,NBA,BOS,3
1973,5319,767,Dave DeBusschere,NA,PF,32,NBA,NYK,11
1973,5320,940,Dave Lattin,1943,PF,29,ABA,MMT,5
1973,5321,1353,Dave Robisch,1949,C,23,ABA,DNR,2
1973,5322,1261,Dave Sorenson,NA,PF,24,NBA,TOT,3
1973,5323,1261,Dave Sorenson,NA,PF,24,NBA,CLE,3
1973,5324,1261,Dave Sorenson,NA,PF,24,NBA,PHI,3
1973,5325,845,Dave Stallworth,NA,SF,31,NBA,BAL,6
1973,5326,1436,Dave Twardzik,1950,PG,22,ABA,VIR,1
1973,5327,1354,Dave Wohl,NA,PG,23,NBA,TOT,2
1973,5328,1354,Dave Wohl,NA,PG,23,NBA,POR,2
1973,5329,1354,Dave Wohl,NA,PG,23,NBA,BUF,2
1973,5330,1437,David Bustion,NA,PF,23,ABA,DNR,1
1973,5331,1355,Dean Meminger,NA,SG,24,NBA,NYK,2
1973,5332,1262,Dennis Awtrey,NA,C,24,NBA,TOT,3
1973,5333,1262,Dennis Awtrey,NA,C,24,NBA,PHI,3
1973,5334,1262,Dennis Awtrey,NA,C,24,NBA,CHI,3
1973,5335,1438,Dennis Wuycik,NA,SF,22,ABA,CAR,1
1973,5336,686,Dick Barnett,NA,SG,36,NBA,NYK,13
1973,5337,1090,Dick Cunningham,NA,C,26,NBA,MIL,5
1973,5338,1179,Dick Garrett,NA,SG,26,NBA,BUF,4
1973,5339,1356,Dick Gibbs,NA,SF,24,NBA,TOT,2
1973,5340,1356,Dick Gibbs,NA,SF,24,NBA,HOU,2
1973,5341,1356,Dick Gibbs,NA,SF,24,NBA,KCO,2
1973,5342,872,Dick Snyder,NA,SG,28,NBA,SEA,7
1973,5343,846,Dick Van Arsdale,NA,SG,29,NBA,PHO,8
1973,5344,1265,Don Adams,1947,SF,25,NBA,TOT,3
1973,5345,1265,Don Adams,1947,SF,25,NBA,ATL,3
1973,5346,1265,Don Adams,1947,SF,25,NBA,DET,3
1973,5347,1439,Don Buse,1950,PG,22,ABA,INA,1
1973,5348,1092,Don Chaney,1946,SG,26,NBA,BOS,5
1973,5349,793,Don Kojis,NA,SF,34,NBA,KCO,10
1973,5350,1094,Don May,NA,SF,27,NBA,TOT,5
1973,5351,1094,Don May,NA,SF,27,NBA,ATL,5
1973,5352,1094,Don May,NA,SF,27,NBA,PHI,5
1973,5353,770,Don Nelson,NA,SF,32,NBA,BOS,11
1973,5354,947,Donnie Freeman,1944,SG,28,ABA,INA,6
1973,5355,1440,Dwight Davis,NA,PF,23,NBA,CLE,1
1973,5356,949,Earl Monroe,NA,SG,28,NBA,NYK,6
1973,5357,950,Ed Manning,1944,PF,29,ABA,CAR,6
1973,5358,1268,Eddie Mast,NA,PF,24,NBA,ATL,3
1973,5359,1357,Elmore Smith,NA,C,23,NBA,BUF,2
1973,5360,1101,Elvin Hayes,NA,PF,27,NBA,BAL,5
1973,5361,1441,Eric McWilliams,NA,PF,22,NBA,HOU,1
1973,5362,874,Erwin Mueller,1944,PF,28,NBA,DET,7
1973,5363,874,Erwin Mueller,1944,PF,28,ABA,VIR,7
1973,5364,1182,Fatty Taylor,1946,PG,26,ABA,VIR,4
1973,5365,875,Flynn Robinson,1941,SG,31,NBA,TOT,7
1973,5366,875,Flynn Robinson,1941,SG,31,NBA,LAL,7
1973,5367,875,Flynn Robinson,1941,SG,31,NBA,BAL,7
1973,5368,1103,Frank Card,NA,SF,28,ABA,DNR,5
1973,5369,1442,Frank Russell,NA,SG,23,NBA,CHI,1
1973,5370,1443,Frank Schade,NA,PG,23,NBA,KCO,1
1973,5371,1359,Fred Brown,NA,SG,24,NBA,SEA,2
1973,5372,1184,Fred Carter,NA,SG,27,NBA,PHI,4
1973,5373,1104,Fred Foster,NA,SF,26,NBA,DET,5
1973,5374,1360,Fred Hilton,NA,SG,25,NBA,BUF,2
1973,5375,1444,Freddie Boyd,NA,PG,22,NBA,PHI,1
1973,5376,877,Freddie Lewis,1943,SG,29,ABA,INA,7
1973,5377,848,Gail Goodrich,NA,SG,29,NBA,LAL,8
1973,5378,1271,Gar Heard,NA,PF,24,NBA,TOT,3
1973,5379,1271,Gar Heard,NA,PF,24,NBA,SEA,3
1973,5380,1271,Gar Heard,NA,PF,24,NBA,CHI,3
1973,5381,1272,Garfield Smith,1945,C,27,ABA,SDA,3
1973,5382,1105,Gary Gregor,1945,SF,27,NBA,MIL,5
1973,5383,1105,Gary Gregor,1945,SF,27,ABA,NYA,5
1973,5384,1185,Gene Littles,NA,PG,29,ABA,CAR,4
1973,5385,1106,Gene Moore,NA,C,27,ABA,SDA,5
1973,5386,1361,Gene Phillips,NA,SG,24,ABA,DLC,2
1973,5387,1276,Geoff Petrie,NA,SG,24,NBA,POR,3
1973,5388,1445,George Adams,NA,SF,23,ABA,SDA,1
1973,5389,1446,George Bruns,NA,PG,26,ABA,NYA,1
1973,5390,957,George Carter,1944,SF,29,ABA,NYA,5
1973,5391,1447,George Gervin,1952,SG,20,ABA,VIR,1
1973,5392,1277,George Irvine,NA,SF,24,ABA,VIR,3
1973,5393,1278,George Johnson,1947,C,25,NBA,HOU,3
1973,5394,1448,George Johnson,1948,C,24,NBA,GSW,1
1973,5395,958,George Lehmann,1942,PG,30,ABA,MMT,6
1973,5396,1362,George McGinnis,1950,PF,22,ABA,INA,2
1973,5397,960,George Peeples,NA,C,29,ABA,INA,6
1973,5398,1188,George Thompson,1947,PG,25,ABA,MMT,4
1973,5399,1363,George Trapp,NA,PF,24,NBA,ATL,2
1973,5400,962,Gerald Govan,NA,C,31,ABA,UTS,6
1973,5401,1108,Glen Combs,NA,SG,26,ABA,UTS,5
1973,5402,1365,Goo Kennedy,1949,PF,23,ABA,DLC,2
1973,5403,963,Goose Ligon,NA,PF,28,ABA,VIR,6
1973,5404,1110,Greg Smith,1947,SF-PG,26,NBA,TOT,5
1973,5405,1110,Greg Smith,1947,PG,26,NBA,HOU,5
1973,5406,1110,Greg Smith,1947,SF,26,NBA,POR,5
1973,5407,797,Gus Johnson,1938,PF,34,NBA,PHO,10
1973,5408,797,Gus Johnson,1938,SF,34,ABA,INA,10
1973,5409,666,Hal Greer,NA,PG,36,NBA,PHI,15
1973,5410,878,Hank Finkel,NA,C,30,NBA,BOS,7
1973,5411,821,Happy Hairston,NA,PF,30,NBA,LAL,9
1973,5412,1449,Harold Fox,NA,PG,23,NBA,BUF,1
1973,5413,1450,Harthorne Wingo,NA,PF,25,NBA,NYK,1
1973,5414,1283,Harvey Marlatt,NA,SG,24,NBA,DET,3
1973,5415,1451,Henry Bacon,NA,SG,24,ABA,SDA,1
1973,5416,1452,Henry Bibby,NA,PG,23,NBA,NYK,1
1973,5417,1193,Herm Gilliam,NA,PG,26,NBA,ATL,4
1973,5418,822,Howard Komives,NA,PG,31,NBA,BUF,9
1973,5419,1366,Howard Porter,NA,PF,24,NBA,CHI,2
1973,5420,971,Ira Harge,NA,C,31,ABA,TOT,6
1973,5421,971,Ira Harge,NA,C,31,ABA,UTS,6
1973,5422,971,Ira Harge,NA,C,31,ABA,CAR,6
1973,5423,1367,Isaiah Wilson,1948,SG,24,ABA,MMT,2
1973,5424,880,Jack Marin,NA,SF,28,NBA,HOU,7
1973,5425,1453,James Silas,1949,SG,23,ABA,DLC,1
1973,5426,1372,Jeff Halliburton,NA,SG,23,NBA,TOT,2
1973,5427,1372,Jeff Halliburton,NA,SG,23,NBA,ATL,2
1973,5428,1372,Jeff Halliburton,NA,SG,23,NBA,PHI,2
1973,5429,823,Jeff Mullins,NA,SG,30,NBA,GSW,9
1973,5430,881,Jerry Chambers,1943,SF,29,ABA,SDA,5
1973,5431,801,Jerry Lucas,NA,PF,32,NBA,NYK,10
1973,5432,849,Jerry Sloan,NA,SG,30,NBA,CHI,8
1973,5433,710,Jerry West,NA,PG,34,NBA,LAL,13
1973,5434,1288,Jim Ard,1948,C,24,ABA,NYA,3
1973,5435,882,Jim Barnett,NA,PG,28,NBA,GSW,7
1973,5436,1454,Jim Chones,1949,PF,23,ABA,NYA,1
1973,5437,1374,Jim Cleamons,NA,PG,23,NBA,CLE,2
1973,5438,977,Jim Davis,NA,C,31,NBA,DET,6
1973,5439,1116,Jim Eakins,1946,C,26,ABA,VIR,5
1973,5440,978,Jim Fox,NA,C,29,NBA,SEA,6
1973,5441,802,Jim King,NA,SG,31,NBA,CHI,10
1973,5442,1376,Jim McDaniels,1948,C,24,NBA,SEA,2
1973,5443,1290,Jim McMillian,NA,SF,24,NBA,LAL,3
