seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
30406,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,SAC,30,455,NA,NA,NA,52,47,-5.7,-0.2,2,9,20,14,23,0,44,4,19
30407,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,IND,4,66,NA,NA,NA,NA,100,-16,-12.2,1,2,3,1,5,1,6,1,1
30408,2022,4058,Tristan Thompson,NA,PF,30,11,NBA,CHI,23,376,NA,NA,NA,7,93,0.7,1.1,1,3,22,5,20,0,32,4,9
30409,2022,4678,Troy Brown Jr.,NA,SF,22,4,NBA,CHI,66,1055,NA,11,57,32,NA,-1.4,-1.4,14,8,33,1,14,4,160,5,25
30410,2022,4794,Ty Jerome,NA,SG,24,3,NBA,OKC,48,801,31,65,5,NA,NA,-3.3,6.2,19,12,26,2,20,4,276,4,18
30411,2022,4795,Tyler Cook,NA,PF,24,3,NBA,CHI,20,200,NA,NA,NA,25,75,-7.9,-7.9,1,1,15,5,14,8,8,1,6
30412,2022,5017,Tyler Hall,NA,SG,24,1,NBA,NYK,1,2,NA,100,NA,NA,NA,-90,-90.3,0,0,0,0,0,0,0,0,0
30413,2022,4796,Tyler Herro,NA,SG,22,3,NBA,MIA,66,2151,25,68,7,NA,NA,5.7,2.5,93,53,45,8,81,12,632,16,75
30414,2022,4297,Tyler Johnson,NA,PG,29,8,NBA,TOT,6,91,100,NA,NA,NA,NA,-6.1,-7.4,1,1,3,0,0,2,16,0,1
30415,2022,4297,Tyler Johnson,NA,PG,29,8,NBA,PHI,3,38,100,NA,NA,NA,NA,8.8,6.2,0,1,1,0,0,0,5,0,1
30416,2022,4297,Tyler Johnson,NA,PG,29,8,NBA,SAS,3,53,100,NA,NA,NA,NA,-16.8,-17.2,1,0,2,0,0,2,11,0,0
30417,2022,4891,Tyrell Terry,NA,PG,21,2,NBA,MEM,2,3,100,NA,NA,NA,NA,-25,-30.8,0,0,0,0,0,0,0,0,0
30418,2022,4892,Tyrese Haliburton,NA,SG-PG,21,2,NBA,TOT,77,2695,33,63,4,NA,NA,-6,-1.5,137,34,53,9,82,11,1479,19,37
30419,2022,4892,Tyrese Haliburton,NA,SG,21,2,NBA,SAC,51,1757,18,78,4,NA,NA,-5.8,-0.6,79,17,30,6,44,4,882,14,27
30420,2022,4892,Tyrese Haliburton,NA,PG,21,2,NBA,IND,26,938,62,35,4,NA,NA,-6.5,-3.2,58,17,23,3,38,7,597,5,10
30421,2022,4893,Tyrese Maxey,NA,PG,21,2,NBA,PHI,75,2650,99,1,NA,NA,NA,3.4,2.2,48,22,83,9,116,4,774,36,54
30422,2022,4575,Tyrone Wallace,NA,SG,27,4,NBA,NOP,6,75,9,91,NA,NA,NA,-6.3,-5.3,1,0,5,0,2,0,3,1,1
30423,2022,4370,Tyus Jones,NA,PG,25,7,NBA,MEM,73,1549,100,NA,NA,NA,NA,8,3.5,27,12,13,2,19,4,792,5,18
30424,2022,4894,Udoka Azubuike,NA,C,22,2,NBA,UTA,17,195,NA,NA,NA,NA,100,-0.1,-6.5,2,2,15,5,5,0,0,3,2
30425,2022,3491,Udonis Haslem,NA,C,41,19,NBA,MIA,13,83,NA,NA,NA,22,78,-10.7,-15.6,1,2,8,1,2,1,10,1,3
30426,2022,5018,Usman Garuba,NA,PF,19,1,NBA,HOU,24,239,NA,NA,NA,17,83,6.6,16.6,3,1,13,2,4,2,41,1,6
30427,2022,4895,Vernon Carey Jr.,NA,C,20,2,NBA,TOT,7,44,NA,NA,NA,23,77,-48.6,-47.1,1,1,3,1,7,0,0,3,0
30428,2022,4895,Vernon Carey Jr.,NA,C,20,2,NBA,CHO,4,17,NA,NA,NA,34,66,-56.1,-56.8,1,0,1,0,2,0,0,1,0
30429,2022,4895,Vernon Carey Jr.,NA,C,20,2,NBA,WAS,3,27,NA,NA,NA,17,83,-44,-41,0,1,2,1,5,0,0,2,0
30430,2022,4217,Victor Oladipo,NA,SG,29,9,NBA,MIA,8,173,9,39,52,NA,NA,-1.4,-6.3,9,6,8,0,7,5,68,2,3
30431,2022,5019,Vit Krejci,NA,SG,21,1,NBA,OKC,30,690,NA,19,63,18,NA,-12.2,-4.8,16,7,34,2,12,3,140,2,9
30432,2022,4799,Vlatko Čančar,NA,PF,24,3,NBA,DEN,15,176,NA,4,24,48,24,-0.1,-2.6,5,2,11,2,6,2,44,0,3
30433,2022,3913,Wayne Ellington,NA,SG,34,13,NBA,LAL,43,810,10,45,43,3,NA,-3.9,-1,16,1,22,1,1,5,73,0,4
30434,2022,4459,Wayne Selden,NA,SG,27,4,NBA,NYK,3,19,47,48,5,NA,NA,-28.8,-29.2,0,0,0,0,2,0,2,0,1
30435,2022,4682,Wendell Carter Jr.,NA,C,22,4,NBA,ORL,62,1852,NA,NA,NA,63,37,-3.5,8.8,45,33,80,26,96,2,414,24,35
30436,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,TOT,26,358,NA,NA,NA,11,89,3.3,6.5,6,5,36,5,19,1,36,6,16
30437,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,BRK,1,1,NA,NA,NA,NA,100,100,98.7,0,0,0,0,0,0,0,0,0
30438,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,LAC,6,46,NA,NA,NA,NA,100,-3,-3.2,2,0,8,1,2,0,4,0,2
30439,2022,4800,Wenyen Gabriel,NA,PF,24,3,NBA,LAL,19,311,NA,NA,NA,13,87,3.9,7.6,4,5,28,4,17,1,32,6,14
30440,2022,4578,Wesley Iwundu,NA,SF,27,5,NBA,ATL,3,82,1,7,64,29,NA,0.7,-1.1,0,1,3,0,2,1,0,0,4
30441,2022,3914,Wesley Matthews,NA,SG,35,13,NBA,MIL,49,1002,8,51,40,1,NA,8.3,6.8,11,5,43,1,12,25,85,5,10
30442,2022,4140,Will Barton,NA,SG,31,10,NBA,DEN,71,2277,NA,65,34,1,NA,1.8,-1.2,64,45,62,10,59,8,646,11,47
30443,2022,4371,Willie Cauley-Stein,NA,C,28,7,NBA,TOT,20,183,NA,NA,NA,NA,100,6.1,2.7,2,2,13,2,1,0,25,0,6
30444,2022,4371,Willie Cauley-Stein,NA,C,28,7,NBA,DAL,18,177,NA,NA,NA,NA,100,5.2,1.7,2,2,11,2,1,0,23,0,6
30445,2022,4371,Willie Cauley-Stein,NA,C,28,7,NBA,PHI,2,6,NA,NA,NA,NA,100,33.3,30.7,0,0,2,0,0,0,2,0,0
30446,2022,4460,Willy Hernangómez,NA,C,27,6,NBA,NOP,50,839,NA,NA,NA,NA,100,-1.9,-1,20,14,48,15,64,2,144,15,27
30447,2022,5020,Xavier Moon,NA,SG,27,1,NBA,LAC,10,137,96,4,NA,NA,NA,0.7,0.6,4,2,7,0,1,1,63,0,3
30448,2022,5021,Xavier Sneed,NA,SF,24,1,NBA,TOT,9,39,NA,18,79,3,NA,-10.6,-16.6,0,0,1,0,0,0,3,0,0
30449,2022,5021,Xavier Sneed,NA,SF,24,1,NBA,MEM,2,8,NA,88,12,NA,NA,-45,-50.9,0,0,1,0,0,0,0,0,0
30450,2022,5021,Xavier Sneed,NA,SF,24,1,NBA,UTA,7,31,NA,NA,96,4,NA,-1.7,-7.8,0,0,0,0,0,0,3,0,0
30451,2022,4897,Xavier Tillman Sr.,NA,PF,23,2,NBA,MEM,53,701,NA,NA,24,64,12,-0.3,-7.4,9,8,38,13,35,0,147,9,15
30452,2022,4684,Yuta Watanabe,NA,SF,27,4,NBA,TOR,38,445,1,9,52,33,4,-4.6,-7.7,9,6,17,2,19,3,51,4,7
30453,2022,5022,Yves Pons,NA,SF,22,1,NBA,MEM,12,71,NA,20,77,3,NA,-19.5,-25.8,1,0,5,0,1,0,3,0,1
30454,2022,4580,Zach Collins,NA,PF,24,4,NBA,SAS,28,502,NA,NA,NA,16,84,2.2,2.4,19,13,47,9,23,3,134,4,16
30455,2022,4299,Zach LaVine,NA,SF,26,8,NBA,CHI,67,2328,NA,19,68,14,NA,-0.6,-0.7,69,69,61,14,154,1,702,35,61
30456,2022,5023,Zavier Simpson,NA,PG,24,1,NBA,OKC,4,174,100,NA,NA,NA,NA,-26.1,-18.6,7,1,7,1,3,0,76,1,7
30457,2022,4898,Zeke Nnaji,NA,PF,21,2,NBA,DEN,41,698,NA,NA,3,53,44,-3.5,-7,8,7,36,7,32,3,45,4,19
30458,2022,5024,Ziaire Williams,NA,SF,20,1,NBA,MEM,62,1346,NA,1,96,3,NA,4.7,-1.6,21,12,58,1,25,13,156,6,17
30459,2022,4804,Zylan Cheatham,NA,SF,26,2,NBA,UTA,1,5,NA,NA,NA,100,NA,-118.2,-124.4,0,0,0,0,0,0,0,0,0
28943,2021,4219,Aaron Gordon,NA,PF,25,7,NBA,TOT,50,1384,NA,NA,10,90,NA,2.4,5.6,58,16,41,13,68,3,382,16,29
28944,2021,4219,Aaron Gordon,NA,PF,25,7,NBA,ORL,25,736,NA,NA,10,90,NA,-2.1,8.7,38,12,21,10,44,2,246,6,17
28945,2021,4219,Aaron Gordon,NA,PF,25,7,NBA,DEN,25,648,NA,NA,11,89,1,7.5,3.2,20,4,20,3,24,1,136,10,12
28946,2021,4582,Aaron Holiday,NA,PG,24,3,NBA,IND,66,1176,100,NA,NA,NA,NA,-0.2,-0.2,39,16,36,4,33,12,295,2,32
28947,2021,4805,Aaron Nesmith,NA,SF,21,1,NBA,BOS,46,669,NA,21,61,18,NA,-0.3,-1.5,10,7,48,1,9,6,54,1,12
28948,2021,4463,Abdel Nader,NA,SF,27,4,NBA,PHO,24,355,NA,21,67,12,NA,3.7,-2.8,4,4,16,7,19,4,44,4,7
28949,2021,4687,Adam Mokoka,NA,SG,22,2,NBA,CHI,14,56,11,56,25,9,NA,-4.5,-3.7,4,1,2,0,1,0,12,1,1
28950,2021,3734,Al Horford,NA,C,34,14,NBA,OKC,28,782,NA,NA,NA,5,95,-6,6.2,11,6,28,6,10,1,228,6,10
28951,2021,3915,Al-Farouq Aminu,NA,PF,30,11,NBA,TOT,23,434,NA,NA,36,64,NA,-7,-2.3,15,6,13,4,12,1,75,6,5
28952,2021,3915,Al-Farouq Aminu,NA,PF,30,11,NBA,ORL,17,367,NA,NA,36,64,NA,-11.5,-2.9,14,4,10,4,11,1,70,6,5
28953,2021,3915,Al-Farouq Aminu,NA,PF,30,11,NBA,CHI,6,67,NA,NA,35,65,NA,18.3,19.5,1,2,3,0,1,0,5,0,0
28954,2021,3982,Alec Burks,NA,SG,29,10,NBA,NYK,49,1255,1,27,73,1,NA,5.2,4.2,33,9,52,2,49,8,260,12,31
28955,2021,4806,Aleksej Pokusevski,NA,PF,19,1,NBA,OKC,45,1090,NA,NA,1,82,17,-17.3,-9.6,48,29,45,4,18,1,232,2,10
28956,2021,4689,Alen Smailagić,NA,PF,20,2,NBA,GSW,15,84,NA,NA,NA,20,80,-15.4,-16.7,4,1,7,0,1,0,9,0,2
28957,2021,4465,Alex Caruso,NA,PG,26,4,NBA,LAL,58,1216,100,NA,NA,NA,NA,4.7,3.2,54,14,54,5,36,32,383,7,23
28958,2021,4142,Alex Len,NA,C,27,8,NBA,TOT,64,979,NA,NA,NA,NA,100,-4.7,-4,15,17,81,17,62,1,123,10,20
28959,2021,4142,Alex Len,NA,C,27,8,NBA,TOR,7,76,NA,NA,NA,NA,100,-14.7,-14.3,1,2,6,3,3,0,9,0,1
28960,2021,4142,Alex Len,NA,C,27,8,NBA,WAS,57,903,NA,NA,NA,NA,100,-3.9,-2.8,14,15,75,14,59,1,114,10,19
28961,2021,4466,Alfonzo McKinnie,NA,SF,28,4,NBA,LAL,39,258,NA,12,68,20,NA,2.7,0.1,2,2,12,0,8,6,15,1,7
28962,2021,4583,Alize Johnson,NA,PF,24,3,NBA,BRK,18,189,NA,5,39,56,NA,-2,-7.4,5,3,9,0,4,1,35,1,8
28963,2021,4807,Amida Brimah,NA,C,26,1,NBA,IND,5,29,NA,NA,NA,6,94,37.6,38,2,0,2,1,2,0,2,1,0
28964,2021,4690,Amir Coffey,NA,SG,23,2,NBA,LAC,44,394,NA,16,74,9,NA,-2.4,-10,7,5,13,0,14,2,56,1,7
28965,2021,3497,Anderson Varejão,NA,C,38,14,NBA,CLE,5,36,NA,NA,NA,NA,100,-41.2,-33.2,0,1,3,0,3,0,8,1,3
28966,2021,4064,Andre Drummond,NA,C,27,9,NBA,TOT,46,1242,NA,NA,NA,3,97,-3.9,-1.3,52,34,62,27,106,9,217,30,68
28967,2021,4064,Andre Drummond,NA,C,27,9,NBA,CLE,25,722,NA,NA,NA,5,95,-7.3,1.4,40,24,28,10,67,7,142,17,50
28968,2021,4064,Andre Drummond,NA,C,27,9,NBA,LAL,21,520,NA,NA,NA,NA,100,0.6,-2.4,12,10,34,17,39,2,75,13,18
28969,2021,3500,Andre Iguodala,NA,SF,37,17,NBA,MIA,63,1339,NA,24,58,18,NA,-1.6,-2.7,44,8,54,5,13,10,349,2,2
28970,2021,4144,Andre Roberson,NA,SG,29,7,NBA,BRK,5,63,NA,NA,38,62,NA,-12.7,-18,0,1,0,1,1,0,9,0,2
28971,2021,4223,Andrew Wiggins,NA,PF,25,7,NBA,GSW,71,2364,NA,NA,47,51,3,0.1,-2.3,56,36,96,16,125,6,428,30,44
28972,2021,4586,Anfernee Simons,NA,SG,21,3,NBA,POR,64,1104,62,38,NA,NA,NA,0.4,-2.2,21,14,52,3,25,3,232,3,17
28973,2021,4066,Anthony Davis,NA,PF,27,9,NBA,LAL,36,1162,NA,NA,NA,91,10,4.9,3.4,29,29,33,6,81,6,266,18,24
28974,2021,4808,Anthony Edwards,NA,SG,19,1,NBA,MIN,72,2314,NA,27,62,10,NA,-5.3,0.3,68,55,58,17,138,2,528,34,68
28975,2021,4809,Anthony Gill,NA,PF,28,1,NBA,WAS,26,218,NA,3,12,74,12,0.1,2.1,1,4,10,2,5,6,25,2,5
28976,2021,4810,Anthony Lamb,NA,SF,23,1,NBA,HOU,24,415,NA,1,12,63,24,-10.7,-3,10,5,15,2,9,5,59,1,7
28977,2021,3798,Anthony Tolliver,NA,PF,35,13,NBA,PHI,11,99,NA,NA,NA,43,58,13.5,8.1,2,0,2,1,2,2,5,0,0
28978,2021,4691,Anžejs Pasečņiks,NA,C,25,2,NBA,WAS,1,6,NA,NA,NA,NA,100,-100,-98.3,2,1,0,2,0,0,2,0,0
28979,2021,4811,Armoni Brooks,NA,SG,22,1,NBA,HOU,20,520,58,40,2,NA,NA,-13.4,-6.2,11,3,20,3,5,0,75,0,6
28980,2021,4068,Aron Baynes,NA,C,34,9,NBA,TOR,53,980,NA,NA,NA,NA,100,-4.9,-5.9,13,9,57,18,20,13,116,4,15
28981,2021,4812,Ashton Hagans,NA,PG,21,1,NBA,MIN,2,4,NA,100,NA,NA,NA,-40,-34.6,1,0,0,0,0,0,0,0,0
28982,2021,4069,Austin Rivers,NA,SG,28,9,NBA,TOT,36,845,20,79,1,NA,NA,1,-3.1,15,9,26,6,12,9,197,1,14
28983,2021,4069,Austin Rivers,NA,SG,28,9,NBA,NYK,21,442,8,92,NA,NA,NA,-3.8,-7.2,7,5,12,5,6,8,107,0,6
28984,2021,4069,Austin Rivers,NA,SG,28,9,NBA,DEN,15,403,33,65,2,NA,NA,6.1,1.4,8,4,14,1,6,1,90,1,8
28985,2021,3918,Avery Bradley,NA,SG,30,11,NBA,TOT,27,602,49,47,4,NA,NA,-9.9,-6.4,19,6,21,2,6,3,110,1,9
28986,2021,3918,Avery Bradley,NA,SG,30,11,NBA,MIA,10,211,22,74,4,NA,NA,-1.7,-1.9,5,3,9,1,4,1,32,1,4
28987,2021,3918,Avery Bradley,NA,SG,30,11,NBA,HOU,17,391,64,33,4,NA,NA,-14.4,-7.1,14,3,12,1,2,2,78,0,5
28988,2021,4305,Axel Toupane,NA,SF,28,3,NBA,MIL,8,61,1,64,33,3,NA,1.6,-4.1,0,0,0,0,2,0,10,1,2
28989,2021,4472,Bam Adebayo,NA,C,23,4,NBA,MIA,64,2143,NA,NA,NA,30,70,0.4,0.8,82,46,64,30,154,9,873,44,39
28990,2021,4148,Ben McLemore,NA,SG,27,8,NBA,TOT,53,905,52,44,4,NA,NA,-5.2,-2.8,23,12,47,6,19,2,93,4,16
28991,2021,4148,Ben McLemore,NA,SG,27,8,NBA,HOU,32,537,63,35,2,NA,NA,-8.2,-0.2,17,7,26,4,13,1,69,3,9
28992,2021,4148,Ben McLemore,NA,SG,27,8,NBA,LAL,21,368,35,58,7,NA,NA,-0.6,-3.6,6,5,21,2,6,1,24,1,7
28993,2021,4474,Ben Simmons,NA,PG,24,4,NBA,PHI,58,1877,98,2,NA,NA,NA,8.5,6.2,86,43,64,34,126,19,1010,25,45
28994,2021,3984,Bismack Biyombo,NA,C,28,10,NBA,CHO,66,1349,NA,NA,NA,NA,100,-8.2,-9.8,27,11,70,21,43,4,187,10,30
28995,2021,3920,Blake Griffin,NA,PF,31,11,NBA,TOT,46,1186,NA,NA,NA,77,23,2.2,2.4,29,15,52,9,51,28,353,14,14
28996,2021,3920,Blake Griffin,NA,PF,31,11,NBA,DET,20,626,NA,NA,NA,93,7,-6.3,-2.2,13,8,19,5,27,17,192,5,7
28997,2021,3920,Blake Griffin,NA,PF,31,11,NBA,BRK,26,560,NA,NA,1,60,40,11.5,7.9,16,7,33,4,24,11,161,9,7
28998,2021,4306,Boban Marjanović,NA,C,32,6,NBA,DAL,33,271,NA,NA,NA,NA,100,3.6,1.4,3,7,16,1,19,0,21,4,15
28999,2021,4307,Bobby Portis,NA,C,25,6,NBA,MIL,66,1372,NA,NA,NA,19,81,5.3,-0.5,15,17,75,10,33,3,183,9,42
29000,2021,4475,Bogdan Bogdanović,NA,SG,28,4,NBA,ATL,44,1305,NA,28,70,2,NA,4.2,2.6,28,15,42,5,16,6,357,2,19
29001,2021,4224,Bojan Bogdanović,NA,SF,31,7,NBA,UTA,72,2216,NA,6,45,50,NA,9.2,-0.9,44,55,38,13,100,8,352,18,61
29002,2021,4692,Bol Bol,NA,PF,21,2,NBA,DEN,32,160,NA,NA,NA,52,48,-23.1,-29.4,2,7,8,0,7,0,17,3,0
29003,2021,4591,Brad Wanamaker,NA,PG,31,3,NBA,TOT,61,1053,70,30,1,NA,NA,-4.9,-5,35,18,39,6,48,8,431,15,35
29004,2021,4591,Brad Wanamaker,NA,PG,31,3,NBA,GSW,39,625,66,33,1,NA,NA,0,-1.1,17,9,23,2,27,7,248,8,22
29005,2021,4591,Brad Wanamaker,NA,PG,31,3,NBA,CHO,22,428,75,25,NA,NA,NA,-12.2,-11.4,18,9,16,4,21,1,183,7,13
29006,2021,4072,Bradley Beal,NA,SG,27,9,NBA,WAS,60,2147,1,73,26,NA,NA,-0.6,3.2,88,65,73,18,206,15,617,66,60
29007,2021,4693,Brandon Clarke,NA,PF,24,2,NBA,MEM,59,1415,NA,NA,18,74,8,0.2,-1.9,13,12,50,4,68,7,221,29,31
29008,2021,4592,Brandon Goodwin,NA,PG,25,3,NBA,ATL,47,620,100,NA,NA,NA,NA,-2.8,-6.5,18,11,13,5,13,3,229,3,19
29009,2021,4379,Brandon Ingram,NA,SF,23,5,NBA,NOP,61,2093,NA,10,60,30,NA,0.4,2.5,77,50,64,17,131,9,701,34,53
29010,2021,4694,Brian Bowen,NA,SF,22,2,NBA,IND,6,15,NA,24,76,NA,NA,0,0,0,0,1,0,1,0,0,1,0
29011,2021,4813,Brodric Thomas,NA,SG,24,1,NBA,TOT,32,399,23,68,9,NA,NA,-5.2,3.2,9,9,23,3,19,2,70,2,7
29012,2021,4813,Brodric Thomas,NA,SG,24,1,NBA,HOU,4,24,77,9,14,NA,NA,21.2,29.5,1,2,1,1,3,0,8,1,0
29013,2021,4813,Brodric Thomas,NA,SG,24,1,NBA,CLE,28,375,19,72,9,NA,NA,-7,1.5,8,7,22,2,16,2,62,1,7
29014,2021,3801,Brook Lopez,NA,C,32,13,NBA,MIL,70,1902,NA,NA,NA,NA,100,6.8,2.8,19,19,86,16,71,4,125,17,18
29015,2021,4594,Bruce Brown,NA,PG,24,3,NBA,BRK,65,1451,33,65,2,NA,NA,5.2,0.4,27,19,71,2,56,1,265,11,39
29016,2021,4225,Bruno Caboclo,NA,PF,25,7,NBA,HOU,6,36,NA,NA,NA,33,67,1.3,9.4,3,0,4,0,0,1,3,0,1
29017,2021,4695,Bruno Fernando,NA,C,22,2,NBA,ATL,33,226,NA,NA,NA,NA,100,-4.7,-7.8,6,5,15,6,9,0,23,2,8
29018,2021,4381,Bryn Forbes,NA,SG,27,5,NBA,MIL,70,1354,40,58,2,NA,NA,2.2,-5.5,12,6,40,11,22,1,115,6,22
29019,2021,4382,Buddy Hield,NA,SG,28,5,NBA,SAC,71,2433,NA,44,53,3,NA,-1.6,6.9,78,33,91,5,21,4,579,5,33
29020,2021,4696,Caleb Martin,NA,SF,25,2,NBA,CHO,53,818,1,39,56,4,NA,-4.9,-3.6,18,7,32,3,31,17,164,8,15
29021,2021,4697,Cam Reddish,NA,SF,21,2,NBA,ATL,26,750,NA,27,72,1,NA,-3,-7.1,12,14,34,4,39,4,83,4,22
29022,2021,4698,Cameron Johnson,NA,PF,24,2,NBA,PHO,60,1437,NA,NA,5,93,3,5.6,-0.9,18,13,41,3,29,16,210,11,17
29023,2021,4814,Cameron Oliver,NA,SF,24,1,NBA,HOU,4,87,NA,NA,NA,5,95,-7.9,0.2,0,1,8,2,1,0,13,1,2
29024,2021,4311,Cameron Payne,NA,PG,26,6,NBA,PHO,60,1079,92,8,NA,NA,NA,8.7,3.7,37,11,43,3,23,22,534,3,15
29025,2021,4595,Cameron Reynolds,NA,SF,25,2,NBA,TOT,5,40,NA,NA,27,73,NA,-32,-27.2,0,0,2,0,0,0,6,0,0
29026,2021,4595,Cameron Reynolds,NA,SF,25,2,NBA,SAS,3,6,NA,NA,100,NA,NA,-38.5,-36.8,0,0,0,0,0,0,0,0,0
29027,2021,4595,Cameron Reynolds,NA,SF,25,2,NBA,HOU,2,34,NA,NA,14,86,NA,-30.6,-22.7,0,0,2,0,0,0,6,0,0
29028,2021,4383,Caris LeVert,NA,SG,26,5,NBA,TOT,47,1486,6,28,42,24,NA,-0.3,-3.5,56,30,50,3,90,6,582,23,37
29029,2021,4383,Caris LeVert,NA,SG,26,5,NBA,BRK,12,334,25,62,13,NA,NA,6.9,2.2,10,9,7,2,20,1,179,6,7
29030,2021,4383,Caris LeVert,NA,SG,26,5,NBA,IND,35,1152,NA,18,50,31,NA,-2.4,-3.6,46,21,43,1,70,5,403,17,30
29031,2021,3435,Carmelo Anthony,NA,PF,36,18,NBA,POR,69,1690,NA,NA,NA,71,29,-1.4,-6.4,16,16,70,24,68,5,261,13,19
29032,2021,4699,Carsen Edwards,NA,SG,22,2,NBA,BOS,31,276,28,67,6,NA,NA,-5.2,-6.7,3,2,13,0,7,3,37,2,5
29033,2021,4815,Cassius Stanley,NA,SG,21,1,NBA,IND,24,93,4,69,19,8,NA,9,9.3,1,0,9,0,4,0,3,0,9
29034,2021,4816,Cassius Winston,NA,PG,22,1,NBA,WAS,22,98,87,12,1,NA,NA,-23.8,-22.5,3,2,4,0,2,0,26,0,1
29035,2021,4479,Cedi Osman,NA,SF,25,4,NBA,CLE,59,1510,1,13,75,12,NA,-10.5,-3.8,52,19,54,3,41,14,415,10,33
29036,2021,4596,Chandler Hutchison,NA,SF,24,3,NBA,TOT,25,346,NA,12,67,21,NA,-6.3,-5.2,6,5,18,3,13,4,42,3,7
29037,2021,4596,Chandler Hutchison,NA,SF,24,3,NBA,CHI,7,64,NA,8,60,32,NA,6.3,7.2,2,2,7,0,1,1,10,0,1
29038,2021,4596,Chandler Hutchison,NA,SF,24,3,NBA,WAS,18,282,NA,13,69,18,NA,-9.1,-7.9,4,3,11,3,12,3,32,3,6
29039,2021,4700,Charlie Brown,NA,SG,23,2,NBA,OKC,9,152,60,39,1,NA,NA,-12.1,-1.3,1,3,9,0,5,3,20,1,2
29040,2021,4384,Chasson Randle,NA,PG,27,4,NBA,ORL,41,837,94,6,NA,NA,NA,-14.2,-6.9,29,9,38,3,22,5,175,4,13
29041,2021,4597,Chimezie Metu,NA,C,23,3,NBA,SAC,36,488,NA,NA,NA,38,62,-6,-2.8,11,7,35,9,19,2,68,2,11
29042,2021,4481,Chris Boucher,NA,C,28,4,NBA,TOR,60,1453,NA,NA,NA,17,83,3.3,6.9,13,11,117,7,96,12,160,22,41
29043,2021,4598,Chris Chiozza,NA,PG,25,3,NBA,BRK,22,232,100,NA,NA,NA,NA,5.4,0.5,12,2,9,1,6,1,151,1,8
29044,2021,3585,Chris Paul,NA,PG,35,16,NBA,PHO,70,2199,100,NA,NA,NA,NA,6.9,2.1,106,31,60,10,34,12,1484,7,10
29045,2021,4702,Chris Silva,NA,PF,24,2,NBA,TOT,15,92,NA,NA,NA,49,51,0.6,2.5,3,2,14,3,6,1,14,0,3
29046,2021,4702,Chris Silva,NA,PF,24,2,NBA,MIA,11,83,NA,NA,NA,51,49,0.1,0,2,2,11,3,6,1,14,0,2
29047,2021,4702,Chris Silva,NA,PF,24,2,NBA,SAC,4,9,NA,NA,NA,32,68,2.3,5.9,1,0,3,0,0,0,0,0,1
29048,2021,4313,Christian Wood,NA,C,25,5,NBA,HOU,41,1326,NA,NA,NA,1,100,-4,6.5,34,21,52,10,97,12,178,28,28
29049,2021,4817,Chuma Okeke,NA,PF,22,1,NBA,ORL,45,1133,NA,2,21,77,NA,-6.4,3.8,24,8,31,0,19,5,243,5,15
29050,2021,4818,CJ Elleby,NA,SF,20,1,NBA,POR,30,192,NA,48,46,6,NA,-3.7,-5.9,3,2,21,0,7,2,24,1,2
29051,2021,4154,CJ McCollum,NA,SG,29,8,NBA,POR,47,1600,19,79,2,NA,NA,5.5,6.7,40,16,39,4,66,5,562,25,30
29052,2021,4230,Clint Capela,NA,C,26,7,NBA,ATL,63,1898,NA,NA,NA,NA,100,7.4,10.5,12,18,72,25,105,2,119,21,50
29053,2021,4703,Coby White,NA,PG,20,2,NBA,CHI,69,2156,90,10,NA,NA,NA,-2.3,-3.9,78,47,99,10,58,20,806,15,59
29054,2021,4704,Cody Martin,NA,SF,25,2,NBA,CHO,52,849,NA,21,76,3,NA,1.1,4.3,20,11,23,4,25,11,207,7,16
29055,2021,4155,Cody Zeller,NA,C,28,8,NBA,CHO,48,1005,NA,NA,NA,NA,100,1,4.5,22,14,57,13,59,13,212,14,30
29056,2021,4819,Cole Anthony,NA,PG,20,1,NBA,ORL,47,1273,91,9,NA,NA,NA,-12.1,-5,58,38,46,6,52,13,457,13,49
29057,2021,4599,Collin Sexton,NA,SG,22,3,NBA,CLE,60,2115,42,57,NA,NA,NA,-9.2,-1.9,64,59,58,22,163,22,623,39,97
29058,2021,3992,Cory Joseph,NA,PG,29,10,NBA,TOT,63,1446,61,39,NA,NA,NA,-5.7,-2,47,21,61,7,33,16,512,8,24
29059,2021,3992,Cory Joseph,NA,PG,29,10,NBA,SAC,44,944,47,53,NA,NA,NA,-8.8,-7.1,23,13,47,5,18,11,254,3,12
29060,2021,3992,Cory Joseph,NA,PG,29,10,NBA,DET,19,502,88,12,NA,NA,NA,0.3,5.6,24,8,14,2,15,5,258,5,12
29061,2021,4316,Cristiano Felício,NA,C,28,6,NBA,CHI,18,84,NA,NA,NA,NA,100,11.4,12.5,2,1,3,1,7,1,18,0,1
