seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts
29794,2022,4821,Daniel Oturu,NA,C,22,2,NBA,TOR,3,0,27,3,6,0.5,0,1,0,3,5,0.6,0.5,3,5,0.6,1,4,5,0,0,2,0,1,9
29795,2022,4487,Daniel Theis,NA,C,29,5,NBA,TOT,47,27,977,151,291,0.519,33,107,0.308,118,184,0.641,0.576,49,72,0.681,60,169,229,41,20,31,46,111,384
29796,2022,4487,Daniel Theis,NA,C,29,5,NBA,HOU,26,21,584,84,179,0.469,23,79,0.291,61,100,0.61,0.534,27,40,0.675,32,98,130,20,11,17,31,62,218
29797,2022,4487,Daniel Theis,NA,C,29,5,NBA,BOS,21,6,393,67,112,0.598,10,28,0.357,57,84,0.679,0.643,22,32,0.688,28,71,99,21,9,14,15,49,166
29798,2022,3807,Danilo Gallinari,NA,PF,33,13,NBA,ATL,66,18,1672,259,597,0.434,112,294,0.381,147,303,0.485,0.528,141,156,0.904,35,273,308,101,28,12,38,93,771
29799,2022,3867,Danny Green,NA,SF,34,13,NBA,PHI,62,28,1353,126,320,0.394,103,271,0.38,23,49,0.469,0.555,11,14,0.786,32,125,157,64,60,37,45,105,366
29800,2022,4389,Danuel House,NA,SF,28,6,NBA,TOT,42,7,727,80,198,0.404,44,117,0.376,36,81,0.444,0.515,44,58,0.759,18,93,111,44,21,17,33,51,248
29801,2022,4389,Danuel House,NA,SF,28,6,NBA,HOU,16,1,233,25,74,0.338,10,34,0.294,15,40,0.375,0.405,17,19,0.895,4,39,43,19,5,5,18,16,77
29802,2022,4389,Danuel House,NA,SF,28,6,NBA,NYK,1,0,3,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0
29803,2022,4389,Danuel House,NA,SF,28,6,NBA,UTA,25,6,491,55,123,0.447,34,82,0.415,21,41,0.512,0.585,27,39,0.692,14,54,68,25,16,12,15,35,171
29804,2022,4706,DaQuan Jeffries,NA,SG,24,3,NBA,MEM,3,0,9,1,2,0.5,0,1,0,1,1,1,0.5,0,0,NA,0,2,2,1,0,0,0,1,2
29805,2022,4707,Darius Bazley,NA,PF,21,3,NBA,OKC,69,53,1924,274,649,0.422,80,269,0.297,194,380,0.511,0.484,117,170,0.688,71,365,436,97,58,70,90,68,745
29806,2022,4708,Darius Garland,NA,PG,22,3,NBA,CLE,68,68,2430,542,1173,0.462,174,454,0.383,368,719,0.512,0.536,215,241,0.892,39,185,224,583,89,7,248,115,1473
29807,2022,3869,Darren Collison,NA,PG,34,11,NBA,LAL,3,0,37,2,7,0.286,0,3,0,2,4,0.5,0.286,0,0,NA,0,4,4,2,1,0,1,5,4
29808,2022,4924,David Duke Jr.,NA,PG,22,1,NBA,BRK,22,7,341,39,108,0.361,9,37,0.243,30,71,0.423,0.403,17,21,0.81,30,37,67,17,14,7,9,36,104
29809,2022,4925,David Johnson,NA,SG,20,1,NBA,TOR,2,0,2,0,1,0,0,1,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0
29810,2022,4391,David Nwaba,NA,SF,29,6,NBA,HOU,46,4,609,85,176,0.483,15,49,0.306,70,127,0.551,0.526,48,67,0.716,41,110,151,35,28,20,21,55,233
29811,2022,4926,Davion Mitchell,NA,PG,23,1,NBA,SAC,75,19,2076,352,843,0.418,101,320,0.316,251,523,0.48,0.477,56,85,0.659,33,133,166,313,55,24,114,141,861
29812,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,TOT,56,0,807,99,275,0.36,77,230,0.335,22,45,0.489,0.5,36,40,0.9,12,105,117,31,17,12,19,85,311
29813,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,WAS,34,0,501,60,171,0.351,46,144,0.319,14,27,0.519,0.485,28,30,0.933,6,55,61,16,11,6,14,55,194
29814,2022,4392,Dāvis Bertāns,NA,PF,29,6,NBA,DAL,22,0,306,39,104,0.375,31,86,0.36,8,18,0.444,0.524,8,10,0.8,6,50,56,15,6,6,5,30,117
29815,2022,4488,Davon Reed,NA,SG,26,3,NBA,DEN,48,5,668,81,161,0.503,37,86,0.43,44,75,0.587,0.618,10,15,0.667,14,94,108,53,24,9,16,63,209
29816,2022,4927,Day'Ron Sharpe,NA,PF,20,1,NBA,BRK,32,8,391,86,149,0.577,2,7,0.286,84,142,0.592,0.584,24,41,0.585,81,79,160,17,10,15,30,60,198
29817,2022,4489,De'Aaron Fox,NA,PG,24,5,NBA,SAC,59,59,2083,516,1092,0.473,74,249,0.297,442,843,0.524,0.506,261,348,0.75,25,206,231,330,68,25,168,172,1367
29818,2022,4709,De'Andre Hunter,NA,SF,24,3,NBA,ATL,53,52,1577,254,575,0.442,74,195,0.379,180,380,0.474,0.506,127,166,0.765,26,150,176,68,36,21,69,155,709
29819,2022,4602,De'Anthony Melton,NA,SG,23,4,NBA,MEM,73,15,1657,281,695,0.404,139,372,0.374,142,323,0.44,0.504,90,120,0.75,64,264,328,194,103,39,112,128,791
29820,2022,4710,Dean Wade,NA,PF,25,3,NBA,CLE,51,28,980,99,217,0.456,51,142,0.359,48,75,0.64,0.574,20,30,0.667,31,119,150,52,29,7,16,88,269
29821,2022,4603,Deandre Ayton,NA,C,23,4,NBA,PHO,58,58,1713,442,697,0.634,7,19,0.368,435,678,0.642,0.639,106,142,0.746,149,444,593,84,40,40,91,142,997
29822,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,TOT,48,20,622,92,143,0.643,0,0,NA,92,143,0.643,0.643,22,40,0.55,83,181,264,21,12,35,37,71,206
29823,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,LAL,32,19,408,60,89,0.674,0,0,NA,60,89,0.674,0.674,12,26,0.462,51,121,172,13,10,26,21,50,132
29824,2022,3810,DeAndre Jordan,NA,C,33,14,NBA,PHI,16,1,214,32,54,0.593,0,0,NA,32,54,0.593,0.593,10,14,0.714,32,60,92,8,2,9,16,21,74
29825,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,TOT,56,20,1026,124,221,0.561,15,36,0.417,109,185,0.589,0.595,21,35,0.6,42,121,163,66,49,25,31,113,284
29826,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,BRK,48,20,949,121,213,0.568,15,36,0.417,106,177,0.599,0.603,21,35,0.6,38,114,152,60,47,25,30,104,278
29827,2022,4393,DeAndre' Bembry,NA,SF,27,6,NBA,MIL,8,0,77,3,8,0.375,0,0,NA,3,8,0.375,0.375,0,0,NA,4,7,11,6,2,0,1,9,6
29828,2022,4822,Deividas Sirvydis,NA,SG,21,2,NBA,DET,3,0,27,1,10,0.1,1,7,0.143,0,3,0,0.15,0,0,NA,0,6,6,1,3,1,0,4,3
29829,2022,4928,DeJon Jarreau,NA,SG,24,1,NBA,IND,1,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0
29830,2022,4394,Dejounte Murray,NA,PG,25,5,NBA,SAS,68,68,2366,573,1241,0.462,96,294,0.327,477,947,0.504,0.5,196,247,0.794,80,483,563,627,138,23,180,138,1438
29831,2022,4320,Delon Wright,NA,SG,29,7,NBA,ATL,77,8,1452,122,269,0.454,44,116,0.379,78,153,0.51,0.535,54,63,0.857,50,170,220,188,93,19,45,56,342
29832,2022,3872,DeMar DeRozan,NA,PF,32,13,NBA,CHI,76,76,2743,774,1535,0.504,50,142,0.352,724,1393,0.52,0.521,520,593,0.877,56,336,392,374,68,24,181,178,2118
29833,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,TOT,48,7,718,149,324,0.46,37,122,0.303,112,202,0.554,0.517,95,125,0.76,74,196,270,71,35,21,85,139,430
29834,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,MIL,17,5,287,55,118,0.466,13,48,0.271,42,70,0.6,0.521,31,38,0.816,24,74,98,18,16,8,16,46,154
29835,2022,3926,DeMarcus Cousins,NA,C,31,11,NBA,DEN,31,2,431,94,206,0.456,24,74,0.324,70,132,0.53,0.515,64,87,0.736,50,122,172,53,19,13,69,93,276
29836,2022,4823,Deni Avdija,NA,SF,21,2,NBA,WAS,82,8,1984,250,579,0.432,82,259,0.317,168,320,0.525,0.503,103,136,0.757,52,373,425,167,59,44,87,190,685
29837,2022,4157,Dennis Schröder,NA,SG-PG,28,9,NBA,TOT,64,29,1837,312,724,0.431,86,250,0.344,226,474,0.477,0.49,157,184,0.853,34,180,214,296,53,8,143,154,867
29838,2022,4157,Dennis Schröder,NA,SG,28,9,NBA,BOS,49,25,1433,257,584,0.44,67,192,0.349,190,392,0.485,0.497,123,145,0.848,28,136,164,208,41,5,104,116,704
29839,2022,4157,Dennis Schröder,NA,PG,28,9,NBA,HOU,15,4,404,55,140,0.393,19,58,0.328,36,82,0.439,0.461,34,39,0.872,6,44,50,88,12,3,39,38,163
29840,2022,4490,Dennis Smith Jr.,NA,PG,24,5,NBA,POR,37,4,638,79,189,0.418,6,27,0.222,73,162,0.451,0.434,42,64,0.656,20,68,88,132,45,12,51,52,206
29841,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,TOT,24,0,222,25,66,0.379,19,47,0.404,6,19,0.316,0.523,0,0,NA,9,33,42,11,8,0,12,20,69
29842,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,CLE,22,0,204,23,62,0.371,18,44,0.409,5,18,0.278,0.516,0,0,NA,9,29,38,11,7,0,10,17,64
29843,2022,4396,Denzel Valentine,NA,SG,28,5,NBA,UTA,2,0,18,2,4,0.5,1,3,0.333,1,1,1,0.625,0,0,NA,0,4,4,0,1,0,2,3,5
29844,2022,3928,Derrick Favors,NA,C,30,12,NBA,OKC,39,18,653,94,182,0.516,2,16,0.125,92,166,0.554,0.522,16,25,0.64,58,126,184,25,17,12,9,62,206
29845,2022,4397,Derrick Jones Jr.,NA,PF,24,6,NBA,CHI,51,8,899,105,195,0.538,20,61,0.328,85,134,0.634,0.59,56,70,0.8,60,109,169,30,25,33,30,105,286
29846,2022,3812,Derrick Rose,NA,PG,33,13,NBA,NYK,26,4,636,122,274,0.445,37,92,0.402,85,182,0.467,0.513,30,31,0.968,21,57,78,103,22,12,39,15,311
29847,2022,4491,Derrick Walton,NA,PG,26,3,NBA,DET,3,3,108,6,26,0.231,3,13,0.231,3,13,0.231,0.288,4,4,1,2,8,10,21,7,4,11,8,19
29848,2022,4492,Derrick White,NA,SG,27,5,NBA,TOT,75,52,2199,337,800,0.421,115,369,0.312,222,431,0.515,0.493,203,235,0.864,38,223,261,366,64,58,119,172,992
29849,2022,4492,Derrick White,NA,SG,27,5,NBA,SAS,49,48,1486,243,570,0.426,81,258,0.314,162,312,0.519,0.497,139,160,0.869,25,148,173,274,49,42,87,116,706
29850,2022,4492,Derrick White,NA,SG,27,5,NBA,BOS,26,4,713,94,230,0.409,34,111,0.306,60,119,0.504,0.483,64,75,0.853,13,75,88,92,15,16,32,56,286
29851,2022,4824,Desmond Bane,NA,SF,23,2,NBA,MEM,76,76,2266,508,1101,0.461,228,523,0.436,280,578,0.484,0.565,140,155,0.903,46,288,334,208,92,29,111,196,1384
29852,2022,4321,Devin Booker,NA,SG,25,7,NBA,PHO,68,68,2345,662,1421,0.466,183,478,0.383,479,943,0.508,0.53,315,363,0.868,45,297,342,329,77,26,162,180,1822
29853,2022,4825,Devin Cannady,NA,PG,25,2,NBA,ORL,5,0,145,15,44,0.341,15,37,0.405,0,7,0,0.511,5,7,0.714,1,5,6,10,5,3,5,9,50
29854,2022,4826,Devin Vassell,NA,SF,21,2,NBA,SAS,71,32,1937,326,764,0.427,137,380,0.361,189,384,0.492,0.516,83,99,0.838,44,262,306,136,76,41,58,143,872
29855,2022,4827,Devon Dotson,NA,PG,22,2,NBA,CHI,11,0,85,11,23,0.478,2,9,0.222,9,14,0.643,0.522,5,9,0.556,1,8,9,15,1,0,5,11,29
29856,2022,4712,Devontae Cacok,NA,PF,25,3,NBA,SAS,15,0,121,21,31,0.677,0,0,NA,21,31,0.677,0.677,4,7,0.571,8,34,42,6,8,7,3,16,46
29857,2022,4607,Devonte' Graham,NA,PG,26,4,NBA,NOP,76,63,2162,296,815,0.363,192,563,0.341,104,252,0.413,0.481,118,140,0.843,37,140,177,316,71,12,105,95,902
29858,2022,4158,Dewayne Dedmon,NA,C,32,9,NBA,MIA,67,15,1065,164,290,0.566,19,47,0.404,145,243,0.597,0.598,75,100,0.75,105,281,386,47,24,42,70,174,422
29859,2022,4828,Didi Louzada,NA,SG-SF,22,2,NBA,TOT,9,1,129,12,33,0.364,9,23,0.391,3,10,0.3,0.5,2,2,1,5,12,17,5,2,2,5,13,35
29860,2022,4828,Didi Louzada,NA,SF,22,2,NBA,NOP,2,0,7,0,3,0,0,3,0,0,0,NA,0,0,0,NA,2,0,2,1,0,0,0,0,0
29861,2022,4828,Didi Louzada,NA,SG,22,2,NBA,POR,7,1,122,12,30,0.4,9,20,0.45,3,10,0.3,0.55,2,2,1,3,12,15,4,2,2,5,13,35
29862,2022,4494,Dillon Brooks,NA,SF,26,5,NBA,MEM,32,31,885,227,526,0.432,46,149,0.309,181,377,0.48,0.475,90,106,0.849,29,73,102,88,36,8,50,105,590
29863,2022,4400,Domantas Sabonis,NA,C-PF,25,6,NBA,TOT,62,61,2136,443,773,0.573,39,125,0.312,404,648,0.623,0.598,246,332,0.741,201,551,752,323,59,27,195,203,1171
29864,2022,4400,Domantas Sabonis,NA,C,25,6,NBA,IND,47,46,1632,331,571,0.58,35,108,0.324,296,463,0.639,0.61,191,258,0.74,155,412,567,236,46,22,143,146,888
29865,2022,4400,Domantas Sabonis,NA,PF,25,6,NBA,SAC,15,15,504,112,202,0.554,4,17,0.235,108,185,0.584,0.564,55,74,0.743,46,139,185,87,13,5,52,57,283
29866,2022,4495,Donovan Mitchell,NA,SG,25,5,NBA,UTA,67,67,2266,617,1376,0.448,232,654,0.355,385,722,0.533,0.533,267,313,0.853,55,227,282,358,99,12,200,164,1733
29867,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,TOT,42,1,1006,118,336,0.351,74,218,0.339,44,118,0.373,0.461,70,83,0.843,40,130,170,118,48,8,72,69,380
29868,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,MIL,17,0,341,39,118,0.331,21,74,0.284,18,44,0.409,0.419,23,27,0.852,18,42,60,29,11,3,28,26,122
29869,2022,4608,Donte DiVincenzo,NA,SG,25,4,NBA,SAC,25,1,665,79,218,0.362,53,144,0.368,26,74,0.351,0.484,47,56,0.839,22,88,110,89,37,5,44,43,258
29870,2022,4401,Dorian Finney-Smith,NA,PF,28,6,NBA,DAL,80,80,2644,326,692,0.471,172,435,0.395,154,257,0.599,0.595,56,83,0.675,122,253,375,150,88,39,80,183,880
29871,2022,4237,Doug McDermott,NA,PF,30,8,NBA,SAS,51,51,1223,215,465,0.462,108,256,0.422,107,209,0.512,0.578,40,51,0.784,18,97,115,64,13,6,43,79,578
29872,2022,4085,Draymond Green,NA,PF,31,10,NBA,GSW,46,44,1329,135,257,0.525,16,54,0.296,119,203,0.586,0.556,60,91,0.659,45,291,336,320,61,50,139,136,346
29873,2022,4610,Drew Eubanks,NA,C,24,4,NBA,TOT,71,31,1245,221,371,0.596,5,23,0.217,216,348,0.621,0.602,99,130,0.762,130,252,382,85,31,40,81,122,546
29874,2022,4610,Drew Eubanks,NA,C,24,4,NBA,SAS,49,9,595,84,159,0.528,1,8,0.125,83,151,0.55,0.531,59,79,0.747,64,132,196,50,13,30,46,61,228
29875,2022,4610,Drew Eubanks,NA,C,24,4,NBA,POR,22,22,650,137,212,0.646,4,15,0.267,133,197,0.675,0.656,40,51,0.784,66,120,186,35,18,10,35,61,318
29876,2022,4929,Duane Washington Jr.,NA,PG,21,1,NBA,IND,48,7,968,173,427,0.405,81,215,0.377,92,212,0.434,0.5,46,61,0.754,4,79,83,85,26,3,57,66,473
29877,2022,4611,Duncan Robinson,NA,SG,27,4,NBA,MIA,79,68,2043,290,726,0.399,232,624,0.372,58,102,0.569,0.559,51,61,0.836,24,179,203,129,42,14,60,201,863
29878,2022,3520,Dwight Howard,NA,C,36,18,NBA,LAL,60,27,971,134,219,0.612,8,15,0.533,126,204,0.618,0.63,96,146,0.658,118,238,356,35,34,36,47,115,372
29879,2022,4239,Dwight Powell,NA,C,30,8,NBA,DAL,82,71,1798,269,401,0.671,13,37,0.351,256,364,0.703,0.687,166,212,0.783,173,231,404,97,37,39,64,220,717
29880,2022,4829,Dylan Windler,NA,SF,25,2,NBA,CLE,50,0,459,37,98,0.378,21,70,0.3,16,28,0.571,0.485,15,18,0.833,21,68,89,34,14,3,16,47,110
29881,2022,3932,Ed Davis,NA,C,32,12,NBA,CLE,31,3,201,11,16,0.688,0,0,NA,11,16,0.688,0.688,6,14,0.429,14,50,64,7,3,9,5,33,28
29882,2022,4240,Elfrid Payton,NA,PG,27,8,NBA,PHO,50,1,549,67,175,0.383,4,18,0.222,63,157,0.401,0.394,12,32,0.375,21,67,88,99,25,6,47,38,150
29883,2022,4831,Elijah Hughes,NA,SG-SF,23,2,NBA,TOT,36,4,434,47,144,0.326,25,95,0.263,22,49,0.449,0.413,7,9,0.778,6,52,58,22,14,8,17,39,126
29884,2022,4831,Elijah Hughes,NA,SF,23,2,NBA,UTA,14,1,112,15,36,0.417,10,28,0.357,5,8,0.625,0.556,3,3,1,2,15,17,6,4,1,7,7,43
29885,2022,4831,Elijah Hughes,NA,SG,23,2,NBA,POR,22,3,322,32,108,0.296,15,67,0.224,17,41,0.415,0.366,4,6,0.667,4,37,41,16,10,7,10,32,83
29886,2022,4615,Emanuel Terry,NA,PF,25,2,NBA,PHO,3,0,18,0,5,0,0,0,NA,0,5,0,0,0,0,NA,8,7,15,2,1,0,5,4,0
29887,2022,4324,Emmanuel Mudiay,NA,PG,25,6,NBA,SAC,2,0,11,0,2,0,0,0,NA,0,2,0,0,3,4,0.75,0,0,0,4,1,0,1,1,3
29888,2022,4006,Enes Kanter,NA,C,29,11,NBA,BOS,35,1,411,51,97,0.526,2,5,0.4,49,92,0.533,0.536,24,28,0.857,61,99,160,8,5,14,20,42,128
29889,2022,3934,Eric Bledsoe,NA,PG,32,12,NBA,LAC,54,29,1361,197,468,0.421,51,163,0.313,146,305,0.479,0.475,89,117,0.761,28,154,182,225,69,19,116,85,534
29890,2022,3815,Eric Gordon,NA,SG,33,14,NBA,HOU,57,46,1669,268,564,0.475,124,301,0.412,144,263,0.548,0.585,105,135,0.778,15,98,113,154,28,18,107,63,765
29891,2022,4716,Eric Paschall,NA,PF,25,3,NBA,UTA,58,3,736,114,235,0.485,40,108,0.37,74,127,0.583,0.57,66,86,0.767,30,76,106,36,9,5,27,51,334
29892,2022,4930,Eugene Omoruyi,NA,SF,24,1,NBA,DAL,4,0,18,2,5,0.4,1,2,0.5,1,3,0.333,0.5,2,4,0.5,2,5,7,2,0,0,0,2,7
29893,2022,4086,Evan Fournier,NA,SG,29,10,NBA,NYK,80,80,2358,402,965,0.417,241,619,0.389,161,346,0.465,0.541,80,113,0.708,34,176,210,171,79,20,105,180,1125
29894,2022,4931,Evan Mobley,NA,PF,20,1,NBA,CLE,69,69,2331,422,830,0.508,23,92,0.25,399,738,0.541,0.522,167,252,0.663,143,427,570,174,56,115,133,147,1034
29895,2022,4832,Facundo Campazzo,NA,PG,30,2,NBA,DEN,65,4,1184,107,296,0.361,58,193,0.301,49,103,0.476,0.459,60,78,0.769,23,94,117,220,63,23,67,124,332
29896,2022,4932,Feron Hunt,NA,SF,22,1,NBA,NYK,2,0,8,0,2,0,0,0,NA,0,2,0,0,0,0,NA,1,0,1,1,1,0,1,1,0
29897,2022,4616,Frank Jackson,NA,PG,23,4,NBA,DET,53,7,1164,194,483,0.402,86,279,0.308,108,204,0.529,0.491,86,104,0.827,19,68,87,55,27,9,38,89,560
29898,2022,4325,Frank Kaminsky,NA,C,28,7,NBA,PHO,9,0,181,36,66,0.545,5,15,0.333,31,51,0.608,0.583,18,20,0.9,11,30,41,13,8,7,5,14,95
29899,2022,4500,Frank Ntilikina,NA,PG,23,5,NBA,DAL,58,5,685,89,223,0.399,38,111,0.342,51,112,0.455,0.484,24,25,0.96,12,67,79,69,27,7,31,61,240
29900,2022,4933,Franz Wagner,NA,SF,20,1,NBA,ORL,79,79,2429,456,975,0.468,96,271,0.354,360,704,0.511,0.517,189,219,0.863,84,272,356,231,68,34,119,164,1197
29901,2022,4403,Fred VanVleet,NA,PG,27,6,NBA,TOR,65,65,2462,442,1097,0.403,242,642,0.377,200,455,0.44,0.513,194,222,0.874,44,245,289,434,111,35,170,162,1320
29902,2022,4833,Freddie Gillespie,NA,PF,24,2,NBA,ORL,9,2,119,9,22,0.409,0,1,0,9,21,0.429,0.409,3,7,0.429,13,23,36,5,3,9,5,18,21
29903,2022,4501,Furkan Korkmaz,NA,SG,24,5,NBA,PHI,67,19,1414,182,470,0.387,77,266,0.289,105,204,0.515,0.469,68,84,0.81,22,153,175,127,33,9,48,58,509
29904,2022,4717,Gabe Vincent,NA,PG,25,3,NBA,MIA,68,27,1589,214,513,0.417,119,323,0.368,95,190,0.5,0.533,44,54,0.815,22,104,126,210,62,12,98,158,591
29905,2022,4934,Gabe York,NA,SG,28,1,NBA,IND,2,0,21,2,7,0.286,1,6,0.167,1,1,1,0.357,3,5,0.6,0,2,2,4,2,1,1,4,8
29906,2022,4834,Gabriel Deck,NA,PF,26,2,NBA,OKC,7,0,56,8,14,0.571,2,4,0.5,6,10,0.6,0.643,0,0,NA,1,5,6,5,1,0,2,2,18
29907,2022,4935,Gabriel Lundberg,NA,SG,27,1,NBA,PHO,4,0,44,5,19,0.263,3,8,0.375,2,11,0.182,0.342,0,0,NA,2,5,7,11,3,0,3,7,13
29908,2022,3877,Garrett Temple,NA,SG,35,12,NBA,NOP,59,16,1098,111,295,0.376,59,185,0.319,52,110,0.473,0.476,28,41,0.683,29,114,143,74,43,23,42,81,309
29909,2022,4718,Garrison Mathews,NA,SG,25,3,NBA,HOU,65,33,1712,184,461,0.399,139,386,0.36,45,75,0.6,0.55,143,180,0.794,32,158,190,64,57,24,41,168,650
29910,2022,4617,Gary Clark,NA,PF,27,4,NBA,NOP,38,1,378,33,88,0.375,28,70,0.4,5,18,0.278,0.534,7,10,0.7,23,67,90,18,13,7,10,20,101
29911,2022,4245,Gary Harris,NA,SG,27,8,NBA,ORL,61,30,1730,240,553,0.434,116,302,0.384,124,251,0.494,0.539,83,95,0.874,36,86,122,108,59,9,61,112,679
29912,2022,4404,Gary Payton II,NA,PG,29,6,NBA,GSW,71,16,1247,212,344,0.616,43,120,0.358,169,224,0.754,0.679,35,58,0.603,72,175,247,64,96,22,40,131,502
29913,2022,4618,Gary Trent Jr.,NA,SG,23,4,NBA,TOR,70,69,2448,450,1086,0.414,209,545,0.383,241,541,0.445,0.511,174,204,0.853,26,165,191,141,122,19,73,144,1283
29914,2022,3816,George Hill,NA,SG,35,14,NBA,MIL,54,17,1253,118,275,0.429,41,134,0.306,77,141,0.546,0.504,57,62,0.919,38,117,155,120,42,6,41,70,334
29915,2022,4619,George King,1994,SF,28,2,NBA,DAL,4,0,19,0,5,0,0,4,0,0,1,0,0,1,2,0.5,0,5,5,0,0,0,1,4,1
29916,2022,4405,Georges Niang,NA,PF,28,6,NBA,PHI,76,7,1736,246,563,0.437,156,387,0.403,90,176,0.511,0.575,52,59,0.881,25,178,203,102,30,13,59,190,700
29917,2022,4936,Georgios Kalaitzakis,NA,SF,23,1,NBA,TOT,13,4,214,31,67,0.463,10,26,0.385,21,41,0.512,0.537,14,30,0.467,6,15,21,12,11,2,20,19,86
29918,2022,4936,Georgios Kalaitzakis,NA,SF,23,1,NBA,MIL,9,0,48,5,11,0.455,2,4,0.5,3,7,0.429,0.545,4,9,0.444,4,4,8,0,1,1,4,8,16
29919,2022,4936,Georgios Kalaitzakis,NA,SF,23,1,NBA,OKC,4,4,166,26,56,0.464,8,22,0.364,18,34,0.529,0.536,10,21,0.476,2,11,13,12,10,1,16,11,70
29920,2022,4164,Giannis Antetokounmpo,NA,PF,27,9,NBA,MIL,67,67,2204,689,1245,0.553,71,242,0.293,618,1003,0.616,0.582,553,766,0.722,134,644,778,388,72,91,219,212,2002
29921,2022,4719,Goga Bitadze,NA,C,22,3,NBA,IND,50,16,729,131,252,0.52,23,80,0.288,108,172,0.628,0.565,64,94,0.681,79,98,177,55,21,42,46,107,349
29922,2022,3817,Goran Dragić,NA,PG,35,14,NBA,TOT,21,8,498,57,151,0.377,16,63,0.254,41,88,0.466,0.43,27,33,0.818,13,52,65,86,19,4,34,45,157
29923,2022,3817,Goran Dragić,NA,PG,35,14,NBA,TOR,5,2,90,13,34,0.382,4,14,0.286,9,20,0.45,0.441,10,10,1,2,12,14,9,5,1,1,8,40
29924,2022,3817,Goran Dragić,NA,PG,35,14,NBA,BRK,16,6,408,44,117,0.376,12,49,0.245,32,68,0.471,0.427,17,23,0.739,11,40,51,77,14,3,33,37,117
29925,2022,3941,Gordon Hayward,NA,SF,31,12,NBA,CHO,49,48,1564,283,617,0.459,86,220,0.391,197,397,0.496,0.528,126,149,0.846,38,186,224,177,47,22,81,85,778
29926,2022,4167,Gorgui Dieng,NA,C,32,9,NBA,ATL,44,3,371,53,112,0.473,29,68,0.426,24,44,0.545,0.603,19,26,0.731,32,89,121,34,11,13,20,52,154
29927,2022,4720,Grant Williams,NA,PF,23,3,NBA,BOS,77,21,1875,205,432,0.475,106,258,0.411,99,174,0.569,0.597,86,95,0.905,64,210,274,78,38,57,62,186,602
29928,2022,4620,Grayson Allen,NA,SG,26,4,NBA,MIL,66,61,1805,255,569,0.448,159,389,0.409,96,180,0.533,0.588,64,74,0.865,32,190,222,100,46,18,43,96,733
29929,2022,4937,Greg Brown III,NA,SF,20,1,NBA,POR,48,6,640,81,190,0.426,19,61,0.311,62,129,0.481,0.476,44,65,0.677,38,97,135,35,26,24,36,90,225
29930,2022,3942,Greg Monroe,NA,C,31,10,NBA,TOT,14,0,195,32,57,0.561,0,0,NA,32,57,0.561,0.561,12,23,0.522,30,34,64,22,8,10,12,24,76
29931,2022,3942,Greg Monroe,NA,C,31,10,NBA,MIN,4,0,81,13,22,0.591,0,0,NA,13,22,0.591,0.591,3,7,0.429,6,18,24,16,4,6,7,9,29
29932,2022,3942,Greg Monroe,NA,C,31,10,NBA,WAS,2,0,18,4,8,0.5,0,0,NA,4,8,0.5,0.5,0,0,NA,7,3,10,1,1,1,2,2,8
29933,2022,3942,Greg Monroe,NA,C,31,10,NBA,MIL,5,0,70,11,22,0.5,0,0,NA,11,22,0.5,0.5,5,9,0.556,11,10,21,2,3,2,3,7,27
29934,2022,3942,Greg Monroe,NA,C,31,10,NBA,UTA,3,0,26,4,5,0.8,0,0,NA,4,5,0.8,0.8,4,7,0.571,6,3,9,3,0,1,0,6,12
29935,2022,4621,Hamidou Diallo,NA,SG,23,4,NBA,DET,58,29,1269,261,526,0.496,23,93,0.247,238,433,0.55,0.518,91,140,0.65,69,208,277,73,71,17,58,143,636
29936,2022,4089,Harrison Barnes,NA,PF,29,10,NBA,SAC,77,77,2587,391,834,0.469,142,360,0.394,249,474,0.525,0.554,341,413,0.826,82,350,432,186,53,14,118,94,1265
29937,2022,3945,Hassan Whiteside,NA,C,32,10,NBA,UTA,65,8,1162,215,330,0.652,0,0,NA,215,330,0.652,0.652,104,167,0.623,166,328,494,26,22,103,53,179,534
29938,2022,4938,Hassani Gravett,NA,PG,25,1,NBA,ORL,8,3,171,18,38,0.474,11,26,0.423,7,12,0.583,0.618,3,4,0.75,1,20,21,20,5,1,9,13,50
