seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp
29625,2021,4798,Vincent Poirier,NA,C,27,2,NBA,PHI,10,39,1.6,0.273,0.083,0.5,17.2,22.2,19.8,6.6,0,6.9,21.5,20.6,-0.2,0.1,-0.1,-0.127,-11.4,-3.2,-14.6,-0.1
29626,2021,4799,Vlatko Čančar,NA,PF,23,2,NBA,DEN,41,281,9.7,0.547,0.458,0.181,4.5,15.7,10.1,6.4,1.9,0.7,15.3,14.2,0,0.3,0.3,0.053,-2.6,-0.1,-2.7,0
29627,2021,3913,Wayne Ellington,NA,SG,33,12,NBA,DET,46,1012,12.2,0.625,0.814,0.104,1.3,8.1,4.7,10.2,0.9,0.8,8.5,16.7,1.3,0.5,1.9,0.088,1.3,-1.7,-0.4,0.4
29628,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,TOT,54,1375,16.7,0.566,0.112,0.392,10.2,24.6,17.4,11.2,1.2,2.7,12.7,19.3,1.7,1.7,3.4,0.118,-1,-0.5,-1.5,0.1
29629,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,CHI,32,792,16.3,0.578,0.087,0.44,9.9,24.9,17.5,12.3,1.1,2.6,14,19.1,1.1,1,2.1,0.13,-1.3,-0.1,-1.4,0.1
29630,2021,4682,Wendell Carter Jr.,NA,C,21,3,NBA,ORL,22,583,17.3,0.549,0.141,0.332,10.7,24.1,17.2,9.7,1.4,2.8,11,19.5,0.6,0.7,1.2,0.103,-0.7,-1.1,-1.8,0
29631,2021,4800,Wenyen Gabriel,NA,PF,23,2,NBA,NOP,21,241,9.8,0.533,0.533,0.283,9,15.3,12.2,5.9,1.8,3.1,18.2,14.4,0,0.3,0.3,0.052,-3.2,-0.1,-3.3,-0.1
29632,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,TOT,41,539,4.3,0.428,0.402,0.304,3,15.2,9.1,4.2,1.4,0.7,14.1,10.8,-0.5,0.4,0,-0.003,-6.1,-0.4,-6.6,-0.6
29633,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,DAL,23,288,4.9,0.421,0.442,0.269,2.3,14.4,8.4,4.4,1.5,1,9.4,9.9,-0.2,0.3,0.1,0.015,-5.6,0.4,-5.1,-0.2
29634,2021,4578,Wesley Iwundu,NA,SF,26,4,NBA,NOP,18,251,3.7,0.435,0.36,0.34,3.9,16,9.9,3.9,1.1,0.4,18.4,11.8,-0.3,0.2,-0.1,-0.025,-6.8,-1.5,-8.2,-0.4
29635,2021,3914,Wesley Matthews,NA,SG,34,12,NBA,LAL,58,1130,7.2,0.517,0.782,0.163,2,7.2,4.6,6.3,1.6,1.3,8.8,11.4,0.2,1.5,1.7,0.073,-3.1,0.6,-2.4,-0.1
29636,2021,4140,Will Barton,NA,SF,30,9,NBA,DEN,56,1736,11.8,0.538,0.423,0.199,2.6,12.2,7.4,14.1,1.4,1.3,12.7,19,0.7,1.5,2.2,0.061,-0.8,-1.2,-2,0
29637,2021,4896,Will Magnay,NA,C,22,1,NBA,NOP,1,3,-35.1,0,1,0,0,0,0,0,0,0,50,28,0,0,0,-0.787,-30.7,-8.9,-39.6,0
29638,2021,4371,Willie Cauley-Stein,NA,C,27,6,NBA,DAL,53,906,14.3,0.647,0.06,0.429,8.1,20.5,14.3,5.3,1.1,4.4,11.8,12,1.6,1.2,2.8,0.147,-2.2,0.6,-1.6,0.1
29639,2021,4460,Willy Hernangómez,NA,C,26,5,NBA,NOP,47,846,19.6,0.591,0.037,0.347,15,27.8,21.4,8.5,1.2,2.6,9.9,17,1.9,1,2.9,0.163,1.1,-1.1,-0.1,0.4
29640,2021,4897,Xavier Tillman Sr.,NA,PF,22,1,NBA,MEM,59,1085,14.7,0.605,0.217,0.177,7.2,18,12.5,9.4,1.9,2.7,12.3,14.3,1.4,1.5,2.9,0.127,-1.3,0.9,-0.4,0.4
29641,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,TOT,10,136,14.4,0.459,0.491,0.158,4.1,11.4,7.8,22.9,2.5,2,4.7,20.7,0.1,0.2,0.3,0.099,-0.8,0.2,-0.6,0
29642,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,CLE,2,40,12.4,0.434,0.429,0.095,8.2,11.5,9.8,20.9,3.7,2.2,12.1,27.1,-0.1,0.1,0,-0.036,-1.9,0.4,-1.5,0
29643,2021,4461,Yogi Ferrell,NA,PG,27,5,NBA,LAC,8,96,15.3,0.473,0.528,0.194,2.4,11.4,7,23.7,2.1,1.9,0,18,0.2,0.1,0.3,0.154,-0.3,0.2,-0.2,0
29644,2021,4684,Yuta Watanabe,NA,SF,26,3,NBA,TOR,50,723,12.2,0.565,0.5,0.161,5.3,19.4,12.1,7.7,1.7,2.6,9,12.7,0.7,0.8,1.5,0.102,-1.1,0.4,-0.7,0.2
29645,2021,4299,Zach LaVine,NA,SG,25,7,NBA,CHI,58,2034,21.5,0.634,0.425,0.265,2,13.6,7.9,23.4,1.1,1.2,13.9,31,4,1.8,5.9,0.138,4.8,-1.1,3.7,2.9
29646,2021,4898,Zeke Nnaji,NA,PF,20,1,NBA,DEN,42,397,11.3,0.615,0.567,0.144,4,14.5,9.3,3.3,1,1,6,12.9,0.6,0.3,0.9,0.104,-0.7,-1.4,-2.1,0
29647,2021,4803,Zion Williamson,NA,PF,20,2,NBA,NOP,61,2026,27.1,0.649,0.033,0.51,8.9,14.7,11.8,19.7,1.3,1.8,11.6,29.8,7.1,1.6,8.7,0.205,5.8,-0.4,5.4,3.8
28292,2020,4219,Aaron Gordon,NA,PF,24,6,NBA,ORL,62,2017,15.1,0.516,0.309,0.292,5.5,20.3,12.7,17.4,1.2,1.7,10.4,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0,1
28293,2020,4582,Aaron Holiday,NA,PG,23,2,NBA,IND,66,1617,11.6,0.521,0.393,0.155,1.5,9,5.3,19.1,1.7,0.9,12.8,18.7,0.4,1.7,2.1,0.063,-1.6,0,-1.6,0.2
28294,2020,4463,Abdel Nader,NA,SF,26,3,NBA,OKC,55,867,11.3,0.591,0.487,0.251,1.8,10.6,6.4,6.4,1.3,2,12.8,17,0.5,0.9,1.3,0.074,-1.1,0.2,-1,0.2
28295,2020,4687,Adam Mokoka,NA,SF,21,1,NBA,CHI,11,112,8.2,0.538,0.536,0.143,6.6,3.1,4.9,5,1.7,0,6.3,12.1,0.1,0.1,0.2,0.073,-3.1,-1,-4.1,-0.1
28296,2020,4688,Admiral Schofield,NA,PF,22,1,NBA,WAS,33,368,6.1,0.502,0.663,0.163,2,12.4,7,5.3,1,0.9,6.6,11.9,0.1,0.1,0.1,0.017,-4.3,-1.2,-5.5,-0.3
28297,2020,3734,Al Horford,NA,C,33,13,NBA,PHI,67,2025,15.7,0.536,0.399,0.113,5.6,19.3,12.4,19.2,1.2,2.6,9.7,17.5,2.8,2.6,5.4,0.128,1.3,1,2.2,2.2
28298,2020,3915,Al-Farouq Aminu,NA,PF,29,10,NBA,ORL,18,380,7.6,0.395,0.419,0.337,6.6,18.4,12.3,7.4,2.3,1.9,14.7,13.2,-0.4,0.5,0.1,0.014,-4.4,1.4,-3,-0.1
28299,2020,3982,Alec Burks,NA,SF-SG,28,9,NBA,TOT,66,1754,16.7,0.561,0.392,0.345,2.9,14.9,8.7,17.2,1.7,0.9,9.3,23.8,2.5,1.2,3.7,0.101,1.2,-0.7,0.5,1.1
28300,2020,3982,Alec Burks,NA,SF,28,9,NBA,GSW,48,1390,16.1,0.552,0.373,0.373,2.8,15.3,8.8,17.4,1.7,1.1,9.8,23.8,1.6,0.9,2.5,0.085,0.7,-0.6,0.1,0.7
28301,2020,3982,Alec Burks,NA,SG,28,9,NBA,PHI,18,364,19,0.594,0.461,0.246,3.3,13.7,8.5,16.3,1.6,0,7.5,23.7,0.9,0.4,1.2,0.161,3.1,-1.1,2,0.4
28302,2020,4689,Alen Smailagić,NA,C,19,1,NBA,GSW,14,139,14.5,0.61,0.325,0.475,7.5,13.7,10.5,14.3,1,2.6,18.5,18.2,0.2,0.1,0.2,0.081,-1.4,-0.8,-2.2,0
28303,2020,4465,Alex Caruso,NA,PG,25,3,NBA,LAL,64,1175,10.8,0.525,0.412,0.323,1.6,9.8,5.7,13.6,2.8,1.4,13.8,13.8,0.5,1.8,2.3,0.095,-2.6,2.4,-0.2,0.5
28304,2020,4142,Alex Len,NA,C,26,7,NBA,TOT,55,970,17.7,0.6,0.185,0.329,11.1,25.2,18,7.9,1.1,4.3,13.1,18.1,1.5,1,2.5,0.122,-0.5,-0.3,-0.7,0.3
28305,2020,4142,Alex Len,NA,C,26,7,NBA,ATL,40,745,17.5,0.59,0.215,0.312,9.8,23.6,16.6,8.7,1.3,3.7,11.7,18.6,1.1,0.6,1.8,0.113,-0.2,-0.2,-0.4,0.3
28306,2020,4142,Alex Len,NA,C,26,7,NBA,SAC,15,225,18.2,0.64,0.051,0.407,15.1,30.8,22.8,5.2,0.6,6.4,18.7,16.5,0.4,0.3,0.7,0.15,-1.3,-0.3,-1.6,0
28307,2020,4466,Alfonzo McKinnie,NA,SF,27,3,NBA,CLE,40,593,8.7,0.493,0.38,0.181,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.014,-4.4,-0.9,-5.3,-0.5
28308,2020,4583,Alize Johnson,NA,PF,23,2,NBA,IND,17,118,13.3,0.509,0.276,0.345,15,29.4,22.3,7.7,1.2,1.5,17.3,15,0.1,0.2,0.3,0.111,-1.8,0.3,-1.5,0
28309,2020,4143,Allen Crabbe,NA,SG-SF,27,7,NBA,TOT,37,653,6,0.47,0.672,0.079,1.8,11,6.3,6.8,1.1,0.5,8.5,12.7,-0.2,0.2,-0.1,-0.007,-3.8,-1.5,-5.3,-0.5
28310,2020,4143,Allen Crabbe,NA,SG,27,7,NBA,ATL,28,522,7.2,0.482,0.65,0.084,2,11.5,6.7,7.3,1.3,0.6,7.5,12.7,-0.1,0.1,0.1,0.009,-3.1,-1.1,-4.1,-0.3
28311,2020,4143,Allen Crabbe,NA,SF,27,7,NBA,MIN,9,131,1.1,0.416,0.765,0.059,0.8,9.2,4.8,5.1,0,0,12.5,12.5,-0.2,0,-0.2,-0.068,-6.7,-3.2,-9.9,-0.3
28312,2020,4584,Allonzo Trier,NA,SG,24,2,NBA,NYK,24,291,14.5,0.62,0.5,0.406,2.1,8.7,5.3,14.8,0.5,1.3,15,21.4,0.5,0.1,0.5,0.087,0.9,-1.4,-0.5,0.1
28313,2020,4585,Amile Jefferson,NA,PF,26,2,NBA,ORL,18,74,8.9,0.372,0,1,14.1,19.5,16.7,7.2,0.7,3.7,13,13.5,0,0.1,0,0.023,-4.8,-1,-5.8,-0.1
28314,2020,4690,Amir Coffey,NA,SG,22,1,NBA,LAC,18,159,8.5,0.493,0.352,0.204,2.7,7.6,5.2,12.3,1.5,1.1,12,17.6,0,0.2,0.1,0.041,-4.2,0.1,-4.1,-0.1
28315,2020,4064,Andre Drummond,NA,C,26,8,NBA,TOT,57,1879,22,0.553,0.045,0.375,14.9,37.5,26,13.6,2.8,4.2,18.2,25.9,0.6,3.6,4.2,0.108,-0.1,1.1,0.9,1.4
28316,2020,4064,Andre Drummond,NA,C,26,8,NBA,DET,49,1654,22.1,0.55,0.031,0.376,15.3,38.2,26.6,14,2.9,4.2,18,25.5,0.7,3.3,4,0.116,0,1.2,1.1,1.3
28317,2020,4064,Andre Drummond,NA,C,26,8,NBA,CLE,8,225,21.1,0.573,0.133,0.371,11.7,32.4,22,10.8,2.6,4.2,19.2,28.7,-0.1,0.3,0.3,0.053,-0.9,0.4,-0.4,0.1
28318,2020,3500,Andre Iguodala,NA,SF,36,16,NBA,MIA,21,418,10.5,0.507,0.534,0.17,4.7,15.7,10.4,16.9,1.6,5,21.6,12.7,0,0.6,0.6,0.065,-1.9,1.4,-0.5,0.2
28319,2020,4144,Andre Roberson,NA,SF,28,6,NBA,OKC,7,87,5.4,0.335,0.483,0.069,9.2,24.7,17.1,6.3,0.6,3,6.3,16.1,-0.1,0.1,0,-0.017,-5.2,-0.1,-5.3,-0.1
28320,2020,4223,Andrew Wiggins,NA,SF,24,6,NBA,TOT,54,1858,16.4,0.536,0.342,0.274,3.6,12.3,7.8,18.1,1.1,2.4,10.7,27.4,0.8,1.1,1.9,0.05,1.1,-1.4,-0.3,0.8
28321,2020,4223,Andrew Wiggins,NA,SF,24,6,NBA,MIN,42,1455,16.1,0.535,0.348,0.262,3.4,12.9,7.9,18.1,0.9,2.1,10.8,28,0.6,0.8,1.4,0.046,1.1,-1.5,-0.4,0.6
28322,2020,4223,Andrew Wiggins,NA,SF,24,6,NBA,GSW,12,403,17.5,0.542,0.314,0.324,4.7,10.3,7.4,18.2,1.9,3.8,10.4,25.4,0.2,0.3,0.5,0.064,0.9,-1.1,-0.2,0.2
28323,2020,4586,Anfernee Simons,NA,SG,20,2,NBA,POR,70,1449,9,0.502,0.422,0.172,1.8,9.1,5.5,9.2,0.9,0.6,9.6,18.7,0,0.1,0.2,0.005,-2.6,-1.9,-4.5,-0.9
28324,2020,4469,Ante Žižić,NA,C,23,3,NBA,CLE,22,221,16.4,0.597,0,0.264,9,24.4,16.6,4.2,1.5,1.9,11.1,17.5,0.3,0.2,0.5,0.106,-1.7,-1.5,-3.2,-0.1
28325,2020,4066,Anthony Davis,NA,PF,26,8,NBA,LAL,62,2131,27.4,0.61,0.199,0.479,7.4,22.1,14.8,15.1,2,6,10.4,29.3,6.7,4.4,11.1,0.25,5.4,2.6,8,5.4
28326,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,TOT,55,872,7,0.513,0.797,0.159,4.1,14.3,9.3,6,1,1.1,14.9,11.1,0,0.4,0.5,0.026,-2.7,-0.5,-3.2,-0.3
28327,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,POR,33,554,7.5,0.515,0.761,0.162,5.2,15.5,10.4,6.6,0.7,1.4,14.3,11.2,0.2,0.2,0.4,0.031,-2.3,-0.9,-3.3,-0.2
28328,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,SAC,9,82,0.2,0.252,0.882,0.118,2.7,12.7,7.6,4.5,2.4,1.2,18.3,11.6,-0.2,0.1,-0.2,-0.1,-7.8,-1,-8.8,-0.1
28329,2020,3798,Anthony Tolliver,NA,PF,34,12,NBA,MEM,13,236,8,0.602,0.854,0.167,2.3,12.3,7.4,5.3,1.4,0.4,14.9,10.7,0.1,0.2,0.3,0.061,-1.7,0.6,-1.2,0
28330,2020,4471,Antonius Cleveland,NA,SG,25,2,NBA,DAL,11,46,2.5,0.34,0.214,0.357,4.6,11.3,8,2.8,1.1,5.6,11,16.9,-0.1,0,-0.1,-0.076,-9,-1,-10.1,-0.1
28331,2020,4691,Anžejs Pasečņiks,NA,C,24,1,NBA,WAS,27,437,11.3,0.551,0.026,0.5,10.1,16.9,13.4,5.7,1,2.4,14.5,15.8,0.3,0.2,0.5,0.054,-4.1,-1.5,-5.6,-0.4
28332,2020,4068,Aron Baynes,NA,C,33,8,NBA,PHO,42,934,15.2,0.581,0.441,0.197,8.3,20,14.1,10.9,0.5,2.1,10.8,21.1,1.3,0.8,2.1,0.107,-0.2,-0.8,-1,0.2
28333,2020,4069,Austin Rivers,NA,SG,27,8,NBA,HOU,68,1594,10.4,0.542,0.539,0.222,1.8,9.8,5.8,10,1.4,0.5,8.3,15.6,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2
28334,2020,3918,Avery Bradley,NA,SG,29,10,NBA,LAL,49,1186,8.9,0.537,0.452,0.063,1.7,8.9,5.3,7.2,1.7,0.4,10.7,15.7,0.2,1.4,1.5,0.062,-3,0.5,-2.5,-0.2
28335,2020,4588,B.J. Johnson,NA,SF,24,2,NBA,ORL,10,83,5.4,0.412,0.281,0.313,3.8,16.1,9.7,5.1,1.8,0,14.2,22.1,-0.2,0.1,-0.1,-0.074,-5.8,-3.2,-9,-0.1
28336,2020,4472,Bam Adebayo,NA,PF,22,3,NBA,MIA,72,2417,20.3,0.598,0.018,0.484,8.5,24.9,17,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,0.168,1.4,2,3.4,3.3
28337,2020,4148,Ben McLemore,NA,SF,26,7,NBA,HOU,71,1619,11.8,0.622,0.829,0.123,1.3,8.9,5.1,5.2,1.3,0.8,8,16,2.2,1.1,3.3,0.099,0,-0.6,-0.5,0.6
28338,2020,4474,Ben Simmons,NA,PG,23,3,NBA,PHI,57,2017,20.4,0.602,0.011,0.461,6.2,18.2,12.2,33.8,2.9,1.4,20.4,20.9,3.8,3.1,6.9,0.165,1.3,2.3,3.6,2.8
28339,2020,3984,Bismack Biyombo,NA,C,27,9,NBA,CHO,53,1029,16.1,0.57,0,0.543,12.3,20.7,16.3,7.8,0.5,4.4,12.2,16.8,1.5,0.9,2.4,0.113,-1.8,-0.7,-2.5,-0.1
28340,2020,3920,Blake Griffin,NA,PF,30,10,NBA,DET,18,512,11.9,0.476,0.444,0.392,3.7,15,9.3,18,0.7,1.1,12,28.4,-0.4,0.3,-0.1,-0.012,-1.7,-2.6,-4.3,-0.3
28341,2020,4306,Boban Marjanović,NA,C,31,5,NBA,DAL,44,422,25.7,0.612,0.081,0.27,16.6,32.1,24.5,8.3,0.9,2,11.3,26.9,1.2,0.6,1.8,0.2,2.8,-1.6,1.2,0.3
28342,2020,4307,Bobby Portis,NA,PF,24,5,NBA,NYK,66,1393,14.6,0.53,0.317,0.158,6,20.4,12.9,11.1,1.1,1.2,10.4,21.4,0.9,1,1.9,0.064,0,-1.1,-1.1,0.3
28343,2020,4475,Bogdan Bogdanović,NA,SG,27,3,NBA,SAC,61,1766,15.1,0.565,0.576,0.151,1.6,11.8,6.6,18,1.8,0.8,11.1,22.6,1.8,1.3,3.1,0.084,1.2,-0.5,0.6,1.2
28344,2020,4224,Bojan Bogdanović,NA,SF,30,6,NBA,UTA,63,2083,15.6,0.603,0.489,0.296,2.1,11.2,6.8,10,0.8,0.3,13.1,25.5,2.6,1.6,4.2,0.096,1.6,-1.5,0.1,1.1
28345,2020,4692,Bol Bol,NA,PF,20,1,NBA,DEN,7,87,14.4,0.617,0.321,0.357,6.4,18,12.2,9.8,1.1,6.4,23.6,21.2,0,0.1,0.1,0.063,-2.1,-0.7,-2.9,0
28346,2020,4591,Brad Wanamaker,NA,PG,30,2,NBA,BOS,71,1369,12.8,0.577,0.282,0.376,1.7,9.4,5.6,17.8,2.2,0.9,15.3,15.5,1.8,1.8,3.5,0.124,-1.9,1.3,-0.6,0.5
28347,2020,4072,Bradley Beal,NA,SG,26,8,NBA,WAS,57,2053,23.2,0.579,0.369,0.351,2.7,10.5,6.4,29.5,1.6,1,11.4,34.4,4.5,0.6,5.1,0.118,5.3,-2.4,2.9,2.5
28348,2020,4693,Brandon Clarke,NA,PF,23,1,NBA,MEM,58,1300,20.9,0.663,0.134,0.234,7.6,20.1,14,9.5,1.1,3.2,9.4,18.7,3.4,1.6,5,0.183,2.4,0.7,3.1,1.7
28349,2020,4592,Brandon Goodwin,NA,PG,24,2,NBA,ATL,34,430,11.6,0.507,0.458,0.158,2.7,15.5,9,18,1.3,0.8,12.5,22.4,-0.1,0.2,0.1,0.013,-1.6,-1.3,-2.9,-0.1
28350,2020,4379,Brandon Ingram,NA,PF,22,4,NBA,NOP,62,2104,18.8,0.587,0.35,0.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2
28351,2020,3985,Brandon Knight,NA,SG-PG,28,8,NBA,TOT,25,462,8.5,0.503,0.784,0.204,1,9.1,5,21.6,1.1,0.6,17.3,20.6,-0.2,0.1,-0.1,-0.01,-1.8,-2.6,-4.4,-0.3
28352,2020,3985,Brandon Knight,NA,SG,28,8,NBA,CLE,16,241,5.4,0.431,0.744,0.151,1.4,7.9,4.6,18,1,0.7,14.9,19.1,-0.3,0,-0.3,-0.062,-3.9,-2.7,-6.7,-0.3
28353,2020,3985,Brandon Knight,NA,PG,28,8,NBA,DET,9,221,11.9,0.576,0.827,0.259,0.5,10.4,5.4,25.6,1.1,0.4,19.6,22.2,0.1,0.1,0.2,0.046,0.5,-2.5,-2,0
28354,2020,4694,Brian Bowen,NA,SF,21,1,NBA,IND,6,31,0.1,0.3,0.2,0,3.6,21,12.4,0,0,2.8,9.1,15.6,-0.1,0,-0.1,-0.107,-9.1,-1.6,-10.7,-0.1
28355,2020,3801,Brook Lopez,NA,C,31,12,NBA,MIL,68,1817,15,0.551,0.484,0.227,3.4,13,8.5,7.4,1.2,7.9,8.7,18.3,1.4,4.1,5.5,0.145,-0.4,2.5,2,1.9
28356,2020,4594,Bruce Brown,NA,PG,23,2,NBA,DET,58,1634,11.9,0.518,0.215,0.266,4.2,15,9.5,20.4,1.9,1.5,16.7,16,0.7,1.4,2.1,0.062,-2,0.8,-1.2,0.3
28357,2020,4225,Bruno Caboclo,NA,C,24,6,NBA,TOT,30,244,14.1,0.484,0.371,0.101,10,15.8,12.9,6.8,2.9,6.1,12.3,18,0,0.4,0.4,0.076,-3,0.9,-2.1,0
28358,2020,4225,Bruno Caboclo,NA,C,24,6,NBA,MEM,22,192,11.9,0.441,0.362,0.043,9.5,14.5,12.1,7.1,2.4,5.5,9.1,16.8,-0.1,0.3,0.2,0.053,-3.4,0.7,-2.7,0
28359,2020,4225,Bruno Caboclo,NA,C,24,6,NBA,HOU,8,52,22.1,0.618,0.4,0.3,12,20.3,16.1,5.9,4.4,8.2,20.9,22.8,0,0.1,0.2,0.162,-1.4,1.6,0.2,0
28360,2020,4695,Bruno Fernando,NA,C,21,1,NBA,ATL,56,713,11.9,0.542,0.186,0.256,10,20,15,9.9,1.2,2,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-0.9,-4.1,-0.4
28361,2020,4381,Bryn Forbes,NA,SG,26,4,NBA,SAS,63,1579,11.1,0.57,0.656,0.155,0.8,7.8,4.3,9.5,1,0,8.4,18.5,1.3,0.3,1.5,0.047,-0.6,-2.1,-2.7,-0.3
28362,2020,4382,Buddy Hield,NA,SG,27,4,NBA,SAC,72,2216,16,0.566,0.592,0.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,1.4,1.5,3,0.064,2.5,-1.4,1.1,1.7
28363,2020,3582,C.J. Miles,NA,SF,32,15,NBA,WAS,10,161,11.1,0.472,0.593,0.339,2.6,5.7,4.1,10,2.9,2.2,5.6,18.6,0,0.1,0.1,0.035,-1.8,0.1,-1.8,0
28364,2020,4696,Caleb Martin,NA,SF,24,1,NBA,CHO,18,317,12,0.595,0.44,0.25,3.3,10,6.5,11.1,1.9,2,13.9,15,0.3,0.2,0.5,0.081,-1.6,0.6,-1,0.1
28365,2020,4478,Caleb Swanigan,NA,PF-C,22,3,NBA,TOT,27,288,7.6,0.597,0.043,0.362,9.9,26.4,18.3,13.9,0.5,2.2,40.4,13.5,-0.2,0.2,0,0.004,-6.2,0.2,-6,-0.3
28366,2020,4478,Caleb Swanigan,NA,C,22,3,NBA,SAC,7,23,-0.1,0.512,0,0.5,9.6,25.1,17.1,11.5,2.1,8.3,55.1,20.5,-0.1,0,-0.1,-0.177,-14.6,3.3,-11.3,-0.1
28367,2020,4478,Caleb Swanigan,NA,PF,22,3,NBA,POR,20,265,8.2,0.605,0.047,0.349,10,26.5,18.3,14.1,0.4,1.6,38.5,12.9,-0.1,0.2,0.1,0.02,-5.5,-0.1,-5.6,-0.2
28368,2020,4697,Cam Reddish,NA,SF,20,1,NBA,ATL,58,1551,9,0.5,0.451,0.227,2.4,12.7,7.5,8,1.9,1.5,13.6,18.9,-1.2,0.8,-0.4,-0.011,-3.3,-1,-4.2,-0.9
28369,2020,4698,Cameron Johnson,NA,PF,23,1,NBA,PHO,57,1255,12.9,0.586,0.672,0.141,4.3,12.4,8.3,7.7,1.4,1.4,6.9,15.7,1.7,1,2.7,0.102,0.8,-0.4,0.3,0.7
28370,2020,4311,Cameron Payne,NA,SG,25,5,NBA,PHO,8,183,15.7,0.612,0.426,0.103,2.4,16.6,9.4,19.5,2.1,1,13.4,19.1,0.3,0.2,0.5,0.12,0.5,1,1.5,0.2
28371,2020,4383,Caris LeVert,NA,SG,25,4,NBA,BRK,45,1330,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5
28372,2020,3435,Carmelo Anthony,NA,PF,35,17,NBA,POR,58,1902,12.4,0.525,0.289,0.206,4,16.1,10.1,6.4,1.2,1.2,10.5,21.2,0.4,0.9,1.3,0.033,-1.8,-1.8,-3.6,-0.8
28373,2020,4699,Carsen Edwards,NA,SG,21,1,NBA,BOS,37,351,6.9,0.444,0.594,0.148,1.9,12.4,7.2,9.3,1.7,1.1,9.9,18.4,-0.3,0.4,0.1,0.014,-4.4,-0.2,-4.6,-0.2
28374,2020,4479,Cedi Osman,NA,SF,24,3,NBA,CLE,65,1910,10.7,0.552,0.527,0.154,2.2,11.3,6.7,11.6,1.4,0.7,12.3,16.6,1,0.6,1.6,0.04,-1.7,-0.9,-2.6,-0.3
28375,2020,4596,Chandler Hutchison,NA,SF,23,2,NBA,CHI,28,527,12.4,0.521,0.217,0.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1
28376,2020,3987,Chandler Parsons,NA,PF,31,9,NBA,ATL,5,54,5.6,0.389,0.778,0,2,12.1,7,7.5,3.5,1.6,14.3,16.1,-0.1,0,-0.1,-0.065,-4.7,-1.4,-6.1,-0.1
28377,2020,4700,Charlie Brown,NA,SG,22,1,NBA,ATL,10,40,11,0.472,0.474,0.263,5.3,5.5,5.4,7.3,2.3,4.2,12.4,25.1,0,0,0,-0.028,-1.1,-1.4,-2.5,0
28378,2020,4384,Chasson Randle,NA,PG,26,3,NBA,GSW,3,40,6.7,0.377,0.5,1.5,0,5.6,2.7,15.7,2.4,0,0,7.1,0,0,0,0.045,-6,0.2,-5.8,0
28379,2020,4385,Cheick Diallo,NA,C,23,4,NBA,PHO,47,479,16.5,0.688,0.021,0.275,6.9,23.7,15.2,6.9,1.1,2.2,16.7,17,0.8,0.5,1.3,0.132,-1.1,-0.2,-1.3,0.1
28380,2020,4597,Chimezie Metu,NA,C,22,2,NBA,SAS,18,105,22.2,0.608,0.048,0.31,12.3,21.6,16.9,14.9,1.4,5,17.3,23.7,0.2,0.1,0.3,0.13,1.9,-0.1,1.8,0.1
28381,2020,4481,Chris Boucher,NA,C,27,3,NBA,TOR,62,819,20.7,0.587,0.395,0.388,14.1,21.4,17.9,4.8,1.3,7.3,7.4,19.7,2.1,1.8,3.8,0.224,1,1,2,0.8
28382,2020,4598,Chris Chiozza,NA,PG,24,2,NBA,TOT,28,401,12,0.499,0.514,0.036,2.4,11.6,6.9,29.4,2.5,0.9,18.4,18.1,0,0.4,0.5,0.055,-1.6,0.5,-1.2,0.1
28383,2020,4598,Chris Chiozza,NA,PG,24,2,NBA,WAS,10,123,9.2,0.397,0.471,0,0,13.9,6.7,29.2,3.8,1.4,20.9,14.5,-0.1,0.1,0,-0.001,-3.6,2.2,-1.5,0
28384,2020,4598,Chris Chiozza,NA,PG,24,2,NBA,BRK,18,278,13.2,0.531,0.528,0.047,3.4,10.6,7.1,29.5,1.9,0.6,17.5,19.7,0.2,0.3,0.5,0.08,-0.8,-0.3,-1.1,0.1
