seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
30154,2022,4981,Lindy Waters III,NA,SG,24,1,NBA,OKC,25,1,465,5.5,13.5,0.406,4.1,11.3,0.363,1.4,2.2,0.621,0.3,0.4,0.8,0.5,5.2,5.7,1.9,1.5,0.6,0.9,2.4,15.4
30155,2022,4653,Lonnie Walker,NA,SG,23,4,NBA,SAS,70,6,1612,6.9,17.1,0.407,2.5,7.9,0.314,4.5,9.2,0.487,2.6,3.3,0.784,0.4,3.6,4,3.4,1,0.4,1.6,2.2,19
30156,2022,4537,Lonzo Ball,NA,PG,24,5,NBA,CHI,35,35,1212,4.8,11.4,0.423,3.3,7.7,0.423,1.5,3.7,0.423,0.6,0.8,0.75,1,4.6,5.6,5.3,1.9,0.9,2.4,2.5,13.5
30157,2022,3619,Lou Williams,NA,PG,35,17,NBA,ATL,56,0,799,5.6,14.4,0.391,1.7,4.6,0.363,4,9.8,0.404,3,3.5,0.859,0.7,3.2,3.9,4.7,1.3,0.1,1.9,2.2,15.9
30158,2022,4753,Louis King,NA,SF,22,3,NBA,SAC,10,0,104,5.2,16.3,0.319,2.8,9.3,0.296,2.4,6.9,0.35,2.4,3.5,0.7,0,4.2,4.2,3.1,0.7,0.3,0,4.8,15.6
30159,2022,4754,Luguentz Dort,NA,SF,22,3,NBA,OKC,51,51,1665,6.3,15.7,0.404,2.8,8.5,0.332,3.5,7.2,0.487,3.5,4.1,0.843,0.8,3.8,4.6,1.9,1,0.4,1.9,3.2,19
30160,2022,4654,Luka Dončić,NA,PG,22,4,NBA,DAL,65,65,2301,10,22,0.457,3.1,8.9,0.353,6.9,13,0.528,5.7,7.7,0.744,0.9,8.4,9.3,8.9,1.2,0.6,4.6,2.3,28.9
30161,2022,4982,Luka Garza,NA,C,23,1,NBA,DET,32,5,389,6.1,13.6,0.449,1.5,4.5,0.327,4.6,9.1,0.51,3.5,5.6,0.623,5.4,3.9,9.3,1.9,0.8,0.6,1.7,5.1,17.2
30162,2022,4538,Luke Kennard,NA,SG,25,5,NBA,LAC,70,13,1919,5.4,12,0.449,3.6,7.9,0.449,1.8,4.1,0.449,1.3,1.4,0.896,0.4,3.9,4.3,2.7,0.8,0.1,1.1,1.9,15.6
30163,2022,4539,Luke Kornet,NA,C,26,5,NBA,TOT,15,0,103,4.5,9.4,0.481,0,1.7,0,4.5,7.7,0.591,1.4,2.1,0.667,4.5,5.6,10.1,3.1,1.4,1,0,3.1,10.5
30164,2022,4539,Luke Kornet,NA,C,26,5,NBA,CLE,2,0,15,2.4,12,0.2,0,2.4,0,2.4,9.6,0.25,4.8,7.2,0.667,4.8,2.4,7.2,2.4,0,2.4,0,2.4,9.6
30165,2022,4539,Luke Kornet,NA,C,26,5,NBA,MIL,1,0,3,0,12,0,0,0,NA,0,12,0,0,0,NA,12,0,12,0,0,0,0,12,0
30166,2022,4539,Luke Kornet,NA,C,26,5,NBA,BOS,12,0,85,5.1,8.9,0.571,0,1.7,0,5.1,7.2,0.706,0.8,1.3,0.667,4.2,6.4,10.6,3.4,1.7,0.8,0,3,11
30167,2022,4983,M.J. Walker,NA,SG,23,1,NBA,PHO,2,0,8,0,18,0,0,9,0,0,9,0,0,0,NA,0,4.5,4.5,4.5,9,0,0,4.5,0
30168,2022,4984,Mac McClung,NA,SG-PG,23,1,NBA,TOT,2,0,25,4.3,8.6,0.5,1.4,4.3,0.333,2.9,4.3,0.667,1.4,1.4,1,0,4.3,4.3,1.4,1.4,1.4,4.3,7.2,11.5
30169,2022,4984,Mac McClung,NA,PG,23,1,NBA,CHI,1,0,3,12,12,1,0,0,NA,12,12,1,0,0,NA,0,0,0,0,0,0,12,0,24
30170,2022,4984,Mac McClung,NA,SG,23,1,NBA,LAL,1,0,22,3.3,8.2,0.4,1.6,4.9,0.333,1.6,3.3,0.5,1.6,1.6,1,0,4.9,4.9,1.6,1.6,1.6,3.3,8.2,9.8
30171,2022,4860,Malachi Flynn,NA,PG,23,2,NBA,TOR,44,5,537,4.8,12.3,0.393,2,6,0.333,2.8,6.2,0.452,1,1.6,0.625,0.7,3.6,4.2,4.7,1.3,0.3,0.9,3,12.7
30172,2022,4424,Malcolm Brogdon,NA,PG,29,6,NBA,IND,36,36,1206,7.3,16.2,0.448,1.7,5.6,0.312,5.5,10.7,0.518,4.3,5,0.856,1,4.5,5.5,6.3,0.9,0.4,2.3,2.1,20.5
30173,2022,4985,Malcolm Hill,NA,SF-SG,26,1,NBA,TOT,19,0,212,4.1,8.8,0.462,2.2,6.1,0.361,1.9,2.7,0.688,1.9,2.4,0.786,1.9,4.1,5.9,1.4,1.2,0.5,0.5,4.1,12.2
30174,2022,4985,Malcolm Hill,NA,SG,26,1,NBA,ATL,3,0,46,3.9,6.3,0.625,2.3,3.9,0.6,1.6,2.3,0.667,3.1,3.1,1,1.6,3.1,4.7,0.8,3.1,0.8,0,5.5,13.3
30175,2022,4985,Malcolm Hill,NA,SF,26,1,NBA,CHI,16,0,166,4.1,9.5,0.432,2.2,6.7,0.323,2,2.8,0.692,1.5,2.2,0.7,2,4.3,6.3,1.5,0.7,0.4,0.7,3.7,11.9
30176,2022,4426,Malik Beasley,NA,SG,25,6,NBA,MIN,79,18,1976,6,15.5,0.391,4.4,11.6,0.377,1.7,3.9,0.432,0.9,1.1,0.817,0.5,3.7,4.1,2.1,0.8,0.2,0.8,1.6,17.4
30177,2022,4861,Malik Fitts,NA,PF,24,2,NBA,TOT,15,0,63,4.6,10.9,0.421,2.9,5.7,0.5,1.7,5.1,0.333,0,0,NA,1.1,8.6,9.7,2.9,0,0,1.1,2.3,12
30178,2022,4861,Malik Fitts,NA,PF,24,2,NBA,UTA,7,0,35,2.1,9.3,0.222,2.1,4.1,0.5,0,5.1,0,0,0,NA,0,10.3,10.3,0,0,0,2.1,3.1,6.2
30179,2022,4861,Malik Fitts,NA,PF,24,2,NBA,BOS,8,0,28,7.7,12.9,0.6,3.9,7.7,0.5,3.9,5.1,0.75,0,0,NA,2.6,6.4,9,6.4,0,0,0,1.3,19.3
30180,2022,4541,Malik Monk,NA,SG,23,5,NBA,LAL,76,37,2139,6.6,13.9,0.473,2.9,7.4,0.391,3.7,6.5,0.568,1.6,2,0.795,0.6,3.7,4.3,3.7,1,0.5,2.1,2.3,17.6
30181,2022,4756,Malik Newman,NA,PG,24,2,NBA,CLE,1,0,8,13.5,22.5,0.6,0,4.5,0,13.5,18,0.75,9,9,1,0,4.5,4.5,4.5,0,0,4.5,0,36
30182,2022,4862,Mamadi Diakite,NA,PF,25,2,NBA,OKC,13,3,188,4.8,9,0.532,0,1,0,4.8,8,0.595,1.1,2.1,0.545,3.3,8,11.3,0.4,1,1.7,1.3,6.3,10.7
30183,2022,4986,Marcus Garrett,NA,SG,23,1,NBA,MIA,12,0,128,1.4,5.9,0.238,0.3,1.1,0.25,1.1,4.8,0.235,0.6,1.4,0.4,2.5,3.9,6.5,2,1.4,0.8,0.6,4.5,3.7
30184,2022,4042,Marcus Morris,NA,PF,32,11,NBA,LAC,54,54,1564,6.9,15.9,0.434,2.3,6.3,0.367,4.6,9.6,0.478,3,3.4,0.872,0.6,4.9,5.5,2.6,0.6,0.4,1.6,2.6,19.1
30185,2022,4275,Marcus Smart,NA,PG,27,8,NBA,BOS,71,71,2296,4.7,11.3,0.418,1.9,5.6,0.331,2.8,5.6,0.506,2.2,2.8,0.793,0.6,3.6,4.2,6.5,1.9,0.3,2.5,2.5,13.5
30186,2022,4544,Markelle Fultz,NA,PG,23,5,NBA,ORL,18,3,360,8.3,17.5,0.474,0.4,1.7,0.235,7.9,15.8,0.5,2.5,3.1,0.806,0.4,4.5,4.9,9.9,2,0.5,4,2.2,19.5
30187,2022,4043,Markieff Morris,NA,PF,32,11,NBA,MIA,17,1,298,6.5,13.8,0.474,1.6,4.7,0.333,5,9.1,0.547,1,1.1,0.889,2.1,3.4,5.4,2.8,0.7,0.1,2.4,4,15.6
30188,2022,4987,Marko Simonovic,NA,C,22,1,NBA,CHI,9,0,35,4.1,15.4,0.267,1,5.1,0.2,3.1,10.3,0.3,8.2,11.3,0.727,5.1,5.1,10.3,0,1,1,2.1,6.2,17.5
30189,2022,4863,Markus Howard,NA,SG,22,2,NBA,DEN,31,0,176,8,20.7,0.386,5.7,14.3,0.4,2.3,6.3,0.355,4.1,4.7,0.87,0.4,2,2.5,1.4,1.8,0,1.4,3.5,25.8
30190,2022,4428,Marquese Chriss,NA,PF,24,6,NBA,DAL,34,0,346,6.5,13.9,0.463,0.8,2.6,0.32,5.6,11.3,0.495,2.3,3.4,0.667,3.4,7.3,10.7,1.8,1.4,1.2,1.8,6.7,16
30191,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,TOT,48,25,1146,7.1,14,0.504,0.7,3,0.237,6.3,11,0.579,2.1,3.2,0.663,3.3,7.3,10.6,1.1,0.7,0.6,1.2,2.9,17
30192,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,SAC,30,17,656,6.3,13.5,0.463,0.8,3.4,0.242,5.4,10.1,0.538,1.9,2.6,0.745,3.7,8.1,11.8,0.9,0.5,0.6,1.2,2.7,15.3
30193,2022,4656,Marvin Bagley III,NA,PF,22,4,NBA,DET,18,8,490,8.2,14.7,0.555,0.6,2.6,0.229,7.6,12.1,0.624,2.4,4,0.593,2.8,6.2,9,1.4,1,0.5,1.3,3.2,19.2
30194,2022,4864,Mason Jones,NA,SG,23,2,NBA,LAL,4,0,51,4.9,10.6,0.467,0.7,2.8,0.25,4.2,7.8,0.545,8.5,10.6,0.8,0.7,6.4,7.1,2.8,1.4,0,0.7,5.6,19.1
30195,2022,4180,Mason Plumlee,NA,C,31,9,NBA,CHO,73,73,1793,4.1,6.4,0.641,0,0,0,4.1,6.4,0.645,1.3,3.4,0.392,3.5,7.8,11.3,4.5,1.2,1,2,4.5,9.6
30196,2022,4760,Matisse Thybulle,NA,SG,24,3,NBA,PHI,66,50,1685,3.2,6.4,0.5,1,3.1,0.313,2.2,3.3,0.673,0.7,0.9,0.791,0.9,2.3,3.2,1.6,2.5,1.5,0.8,3.4,8.1
30197,2022,4761,Matt Mooney,NA,SG,24,2,NBA,NYK,1,0,2,0,18,0,0,18,0,0,0,NA,0,0,NA,0,0,0,0,18,0,18,0,0
30198,2022,4988,Matt Ryan,NA,SF,24,1,NBA,BOS,1,0,5,7.2,36,0.2,7.2,36,0.2,0,0,NA,0,0,NA,0,0,0,0,7.2,0,0,0,21.6
30199,2022,4762,Matt Thomas,NA,SG,27,3,NBA,CHI,40,0,459,4.3,10.5,0.41,2.7,7.1,0.385,1.6,3.4,0.465,1.3,1.6,0.8,0.2,3.7,3.9,1.6,0.6,0.2,0.6,1.4,12.6
30200,2022,4115,Maurice Harkless,NA,SF,28,10,NBA,SAC,47,24,863,3.5,7.6,0.459,1.3,4.2,0.307,2.2,3.3,0.65,0.8,1.2,0.714,0.5,4.2,4.7,1,1.2,1,1.3,3.2,9.1
30201,2022,4763,Max Strus,NA,SF,25,3,NBA,MIA,68,16,1587,5.6,12.8,0.441,4.1,10,0.41,1.5,2.8,0.557,1,1.2,0.792,0.5,4,4.6,2.1,0.6,0.4,1.3,2.6,16.4
30202,2022,4547,Maxi Kleber,NA,PF,30,5,NBA,DAL,59,21,1450,3.5,8.8,0.398,2.1,6.3,0.325,1.4,2.5,0.586,1.1,1.6,0.708,1.7,7,8.7,1.7,0.7,1.4,1.2,3.4,10.2
30203,2022,4989,McKinley Wright IV,NA,PG,23,1,NBA,MIN,5,0,19,3.8,5.7,0.667,1.9,3.8,0.5,1.9,1.9,1,0,0,NA,0,0,0,5.7,0,0,1.9,1.9,9.5
30204,2022,4657,Melvin Frazier,NA,SG,25,3,NBA,OKC,3,0,120,3.9,14.4,0.271,0.3,6.3,0.048,3.6,8.1,0.444,1.5,2.1,0.714,1.5,2.4,3.9,0.3,0.3,0,0.9,2.4,9.6
30205,2022,4990,Micah Potter,NA,C,23,1,NBA,DET,3,0,31,5.8,12.8,0.455,0,2.3,0,5.8,10.5,0.556,2.3,2.3,1,4.6,5.8,10.5,0,1.2,1.2,1.2,4.6,13.9
30206,2022,4766,Michael Porter Jr.,NA,SF,23,3,NBA,DEN,9,9,265,5,14,0.359,1.4,6.5,0.208,3.7,7.5,0.491,0.7,1.2,0.556,1.2,6.8,8,2.3,1.4,0.3,1.6,2.2,12.1
30207,2022,4658,Mikal Bridges,NA,SF,25,4,NBA,PHO,82,82,2854,5.8,10.8,0.534,1.5,3.9,0.369,4.3,6.9,0.628,1.7,2,0.834,0.9,3.4,4.4,2.3,1.2,0.5,0.9,1.9,14.7
30208,2022,3779,Mike Conley,NA,PG,34,15,NBA,UTA,72,72,2058,6,13.8,0.435,3,7.2,0.408,3.1,6.6,0.464,2.3,2.8,0.796,0.8,3,3.8,6.7,1.7,0.4,2.2,2.5,17.2
30209,2022,4183,Mike Muscala,NA,C,30,9,NBA,OKC,43,0,592,6.9,15.1,0.456,4.3,9.9,0.429,2.6,5.2,0.506,2.9,3.5,0.842,1.3,6.6,7.8,1.3,1.1,1.6,0.9,3.5,20.9
30210,2022,4659,Miles Bridges,NA,PF,23,4,NBA,CHO,80,80,2837,7.6,15.4,0.491,2,5.9,0.331,5.6,9.5,0.59,3.4,4.2,0.802,1.1,6,7.1,3.8,0.9,0.9,1.9,2.4,20.5
30211,2022,4991,Miles McBride,NA,PG,21,1,NBA,NYK,40,2,372,3.1,10.5,0.296,1.6,6.6,0.25,1.5,3.9,0.375,0.8,1.2,0.667,0.4,3.7,4.1,4,1.4,0.1,0.5,4.4,8.6
30212,2022,4661,Mitchell Robinson,NA,C,23,4,NBA,NYK,72,62,1848,5.1,6.7,0.761,0,0,NA,5.1,6.7,0.761,1.7,3.5,0.486,5.7,6.3,12,0.7,1.1,2.6,1.2,3.8,11.9
30213,2022,4767,Miye Oni,NA,SG,24,3,NBA,UTA,16,0,44,1.6,7.4,0.222,0.8,6.5,0.125,0.8,0.8,1,0,0.8,0,0.8,4.9,5.7,4.1,0,0,0.8,5.7,4.1
30214,2022,4662,Mo Bamba,NA,C,23,4,NBA,ORL,71,69,1824,5.8,12.2,0.48,2.1,5.5,0.381,3.7,6.6,0.563,1.1,1.4,0.781,2.9,8.4,11.3,1.7,0.7,2.3,1.5,3.6,14.9
30215,2022,4551,Monte Morris,NA,PG,26,5,NBA,DEN,75,74,2239,6,12.4,0.484,2,5,0.395,4,7.4,0.545,1.2,1.4,0.869,0.4,3.2,3.6,5.4,0.9,0.2,1.3,1.5,15.2
30216,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,TOT,71,3,1641,7.9,12.2,0.645,0.1,0.4,0.235,7.8,11.8,0.658,4.7,6.5,0.716,3.3,6.2,9.5,3.2,0.6,0.9,1.6,3,20.4
30217,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,WAS,46,3,1117,8,12.3,0.645,0.1,0.5,0.267,7.8,11.9,0.66,4.8,6.6,0.727,3.1,6.9,10,3.1,0.6,1,1.6,2.8,20.9
30218,2022,4349,Montrezl Harrell,NA,C,28,7,NBA,CHO,25,0,524,7.6,11.8,0.645,0,0.1,0,7.6,11.7,0.653,4.3,6.3,0.692,3.6,4.7,8.4,3.4,0.8,0.8,1.5,3.4,19.6
30219,2022,4663,Moritz Wagner,NA,C,24,4,NBA,ORL,63,3,959,7.4,14.9,0.497,2.5,7.5,0.328,4.9,7.3,0.672,3.9,4.8,0.806,1.6,7.1,8.7,3.3,0.8,0.5,2.1,4.6,21.2
30220,2022,4768,Moses Brown,NA,C,22,3,NBA,TOT,40,6,345,6.7,11.3,0.593,0,0,NA,6.7,11.3,0.593,4.5,7.5,0.597,4.1,10,14.1,0.1,0.7,1.7,2.1,5.5,17.8
30221,2022,4768,Moses Brown,NA,C,22,3,NBA,DAL,26,1,169,5.8,10.7,0.54,0,0,NA,5.8,10.7,0.54,5.8,9.2,0.628,3.4,9.6,13,0.2,0.6,1.9,3,6,17.3
30222,2022,4768,Moses Brown,NA,C,22,3,NBA,CLE,14,5,176,7.6,11.9,0.638,0,0,NA,7.6,11.9,0.638,3.3,5.9,0.552,4.7,10.4,15.1,0,0.8,1.4,1.2,5.1,18.4
30223,2022,4992,Moses Moody,NA,SG,19,1,NBA,GSW,52,11,607,4.7,10.9,0.437,2.4,6.5,0.364,2.4,4.3,0.548,1.7,2.1,0.778,1,3.7,4.7,1.4,0.4,0.6,0.8,2.6,13.5
30224,2022,4993,Moses Wright,NA,PF,23,1,NBA,TOT,4,0,14,2.6,10.3,0.25,0,2.6,0,2.6,7.7,0.333,7.7,7.7,1,2.6,5.1,7.7,5.1,0,2.6,0,0,12.9
30225,2022,4993,Moses Wright,NA,PF,23,1,NBA,LAC,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,36,0,0,0,0,0
30226,2022,4993,Moses Wright,NA,PF,23,1,NBA,DAL,3,0,13,2.8,11.1,0.25,0,2.8,0,2.8,8.3,0.333,8.3,8.3,1,2.8,5.5,8.3,2.8,0,2.8,0,0,13.8
30227,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,TOT,17,3,239,3.6,11.6,0.312,2.6,8.1,0.315,1.1,3.5,0.304,0.6,0.6,1,0.3,3.3,3.6,0.8,0.6,0.3,1.2,2,10.4
30228,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,ORL,15,2,195,3.7,12.4,0.299,2.4,8.5,0.283,1.3,3.9,0.333,0.4,0.4,1,0.4,3.5,3.9,0.6,0.7,0.2,1.5,2.2,10.2
30229,2022,4769,Mychal Mulder,NA,PG,27,3,NBA,MIA,2,1,44,3.3,8.2,0.4,3.3,6.5,0.5,0,1.6,0,1.6,1.6,1,0,2.5,2.5,1.6,0,0.8,0,0.8,11.5
30230,2022,4994,Myles Powell,NA,PG,24,1,NBA,PHI,11,0,52,3.5,11.8,0.294,0.7,4.2,0.167,2.8,7.6,0.364,1.4,1.4,1,0.7,3.5,4.2,2.1,0.7,0,2.1,5.5,9
30231,2022,4350,Myles Turner,NA,C,25,7,NBA,IND,42,42,1235,5.8,11.5,0.509,1.8,5.3,0.333,4.1,6.1,0.662,2.3,3.1,0.752,1.9,6.8,8.7,1.3,0.8,3.4,1.6,3.5,15.7
30232,2022,4865,Naji Marshall,NA,SF,24,2,NBA,NOP,55,4,735,5.3,13.2,0.405,1,5.1,0.2,4.3,8,0.537,3.6,4.6,0.796,1.9,5.1,7,3,1.6,0.4,2.3,3.4,15.3
30233,2022,4770,Nassir Little,NA,SF,21,3,NBA,POR,42,23,1088,4.8,10.4,0.46,1.7,5.1,0.331,3.1,5.3,0.584,2.3,3.1,0.734,1.9,5.9,7.8,1.8,0.8,1.2,1.3,2.7,13.6
30234,2022,4867,Nate Hinton,NA,SG,22,2,NBA,IND,2,0,2,0,18,0,0,0,NA,0,18,0,0,0,NA,0,0,0,0,0,0,18,0,0
30235,2022,4868,Nathan Knight,NA,PF,24,2,NBA,MIN,37,2,267,6.1,11.9,0.511,0.5,1.8,0.308,5.5,10.1,0.547,5.9,8.1,0.733,4.3,7.1,11.5,3,0.9,1.1,2.4,5.7,18.6
30236,2022,4771,Naz Reid,NA,C,22,3,NBA,MIN,77,6,1215,6.9,14.1,0.489,1.7,4.9,0.343,5.2,9.2,0.568,3.4,4.4,0.765,3,5.9,8.9,2.1,1.2,2.1,2.4,5.1,18.9
30237,2022,4995,Neemias Queta,NA,C,22,1,NBA,SAC,14,0,120,5.1,11.4,0.447,0,0,NA,5.1,11.4,0.447,3.3,5.1,0.647,4.2,5.1,9.3,1.8,0.3,2.4,1.8,5.4,13.5
30238,2022,4351,Nemanja Bjelica,NA,C,33,7,NBA,GSW,71,0,1142,5,10.8,0.468,1.7,4.7,0.362,3.3,6.1,0.549,1.9,2.6,0.728,2,7.3,9.3,5,1.3,0.8,2.7,4,13.6
30239,2022,4278,Nerlens Noel,NA,C,27,8,NBA,NYK,25,11,562,2,3.8,0.533,0,0.2,0,2,3.7,0.561,1.3,1.9,0.7,3.1,6,9,1.5,1.9,2,1.3,4.3,5.4
30240,2022,4869,Nick Richards,NA,C,24,2,NBA,CHO,50,5,367,5.9,8.8,0.667,0,0,NA,5.9,8.8,0.667,2.9,4.2,0.698,3.3,5.1,8.4,1.3,0.9,2.1,2.4,5,14.7
30241,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,TOT,65,21,1466,6.2,16.7,0.372,2.6,8.3,0.311,3.6,8.4,0.433,2,2.7,0.743,0.9,3.7,4.6,3.8,1.1,0.6,2.3,2.5,17
30242,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,NOP,50,19,1317,6.5,17.3,0.375,2.6,8.3,0.311,3.9,8.9,0.434,1.9,2.7,0.722,1,3.5,4.5,3.8,1.1,0.5,2.3,2.4,17.5
30243,2022,4772,Nickeil Alexander-Walker,NA,SG,23,3,NBA,UTA,15,2,149,3.9,11.6,0.333,2.4,8,0.303,1.4,3.6,0.4,2.7,2.9,0.917,0.2,5.3,5.6,4.1,1.2,1,1.9,3.6,12.8
30244,2022,3841,Nicolas Batum,NA,PF,33,14,NBA,LAC,59,54,1462,4.4,9.5,0.463,2.7,6.6,0.4,1.7,2.9,0.607,0.6,0.9,0.658,0.7,5.5,6.3,2.5,1.4,1,1,2,12.1
30245,2022,4773,Nicolas Claxton,NA,C,22,3,NBA,BRK,47,19,974,6.6,9.8,0.674,0,0,NA,6.6,9.8,0.674,2,3.4,0.581,3.4,6.4,9.8,1.6,0.9,1.9,1.4,4.1,15.2
30246,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,TOT,8,0,39,4.6,12.9,0.357,3.7,9.2,0.4,0.9,3.7,0.25,3.7,5.5,0.667,0.9,1.8,2.8,1.8,0,0,0.9,0.9,16.6
30247,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,MIA,2,0,24,4.5,12,0.375,3,6,0.5,1.5,6,0.25,4.5,6,0.75,1.5,3,4.5,1.5,0,0,0,1.5,16.5
30248,2022,4280,Nik Stauskas,NA,SG,28,6,NBA,BOS,6,0,15,4.8,14.4,0.333,4.8,14.4,0.333,0,0,NA,2.4,4.8,0.5,0,0,0,2.4,0,0,2.4,0,16.8
30249,2022,4352,Nikola Jokić,NA,C,26,7,NBA,DEN,74,74,2476,11.1,19.1,0.583,1.4,4.2,0.337,9.7,14.9,0.652,5.5,6.8,0.81,3,11.8,14.8,8.5,1.6,0.9,4.1,2.8,29.1
30250,2022,4047,Nikola Vučević,NA,C,31,11,NBA,CHI,73,73,2418,8.1,17.2,0.473,1.5,4.9,0.314,6.6,12.3,0.537,1.4,1.8,0.76,2.1,9.9,12,3.5,1,1.1,2,2.7,19.2
30251,2022,4353,Norman Powell,NA,SF-SG,28,7,NBA,TOT,45,41,1458,6.9,14.9,0.461,2.6,6.2,0.419,4.3,8.7,0.491,4.7,5.8,0.811,0.5,3.1,3.6,2.4,1,0.5,1.7,2.6,21.1
30252,2022,4353,Norman Powell,NA,SF,28,7,NBA,POR,40,39,1333,6.7,14.6,0.456,2.5,6.2,0.406,4.2,8.5,0.492,4.3,5.3,0.803,0.5,3.1,3.5,2.2,1.1,0.5,1.7,2.5,20.1
30253,2022,4353,Norman Powell,NA,SG,28,7,NBA,LAC,5,2,125,9.2,18.1,0.508,3.7,6.9,0.542,5.5,11.2,0.487,8.6,10.1,0.857,0.9,3.2,4,4,0.6,1.2,2,4,30.8
30254,2022,4776,Norvel Pelle,NA,C,28,3,NBA,UTA,3,0,19,5.7,9.5,0.6,0,0,NA,5.7,9.5,0.6,0,0,NA,5.7,5.7,11.4,0,0,1.9,3.8,1.9,11.4
30255,2022,4871,Obi Toppin,NA,PF,23,2,NBA,NYK,72,10,1230,7.3,13.8,0.531,1.5,4.9,0.308,5.8,8.9,0.655,2.8,3.6,0.758,2,5.8,7.8,2.3,0.7,1,1.6,3,19
30256,2022,4555,OG Anunoby,NA,SF,24,5,NBA,TOR,48,48,1728,6.4,14.5,0.443,2.4,6.6,0.363,4,7.9,0.511,1.9,2.5,0.754,1.5,4,5.5,2.6,1.5,0.5,1.7,2.7,17.1
30257,2022,4996,Olivier Sarr,NA,C,22,1,NBA,OKC,22,2,421,5,8.6,0.574,1.1,2.5,0.448,3.8,6.2,0.625,2.1,2.5,0.828,2.9,5,8,1.6,0.5,1.3,1.9,4.4,13.1
30258,2022,4997,Omer Yurtseven,NA,C,23,1,NBA,MIA,56,12,706,6.6,12.6,0.526,0.1,0.6,0.091,6.6,12,0.547,1.9,3.1,0.623,4.3,10.7,15,2.5,0.9,1,2.1,4.3,15.2
30259,2022,4872,Onyeka Okongwu,NA,C,21,2,NBA,ATL,48,6,992,5.7,8.2,0.69,0,0,NA,5.7,8.2,0.69,2.9,4,0.727,4.2,6.1,10.3,1.9,1.1,2.2,1.6,5.4,14.2
30260,2022,4777,Oshae Brissett,NA,SF,23,3,NBA,IND,67,25,1564,4.8,11.6,0.411,1.9,5.5,0.35,2.9,6.2,0.465,2.6,3.8,0.695,2.5,5.8,8.2,1.7,1,0.7,1.2,2.7,14.1
30261,2022,4189,Otto Porter,NA,PF,28,9,NBA,GSW,63,15,1396,5,10.7,0.464,2.1,5.6,0.37,2.9,5.2,0.565,1.3,1.6,0.803,2.2,7.1,9.3,2.4,1.8,0.7,1,2.1,13.3
30262,2022,3698,P.J. Tucker,NA,PF,36,11,NBA,MIA,71,70,1981,3.8,7.8,0.484,1.5,3.5,0.415,2.3,4.3,0.54,0.8,1.1,0.738,1.8,5.2,7,2.7,1.1,0.3,1.2,2.9,9.8
30263,2022,4778,P.J. Washington,NA,PF,23,3,NBA,CHO,65,28,1768,5.1,10.8,0.47,2.2,6.1,0.365,2.9,4.7,0.606,1.2,1.6,0.716,1.7,5.2,6.9,3,1.2,1.2,1.7,3.1,13.6
30264,2022,4998,Paris Bass,NA,SF,26,1,NBA,PHO,2,0,7,10.3,30.9,0.333,0,10.3,0,10.3,20.6,0.5,10.3,10.3,1,10.3,10.3,20.6,0,5.1,0,10.3,10.3,30.9
30265,2022,4437,Pascal Siakam,NA,PF,27,6,NBA,TOR,68,68,2578,8.3,16.9,0.494,1,3,0.344,7.3,13.8,0.527,4,5.3,0.749,1.8,6.3,8.1,5,1.2,0.6,2.5,3.1,21.7
30266,2022,4354,Pat Connaughton,NA,SG,29,7,NBA,MIL,65,19,1691,4.8,10.6,0.458,3.1,7.9,0.395,1.7,2.7,0.643,1,1.1,0.833,1,4.9,5.8,1.7,1.3,0.3,0.7,1.8,13.7
30267,2022,4124,Patrick Beverley,NA,PG,33,10,NBA,MIN,58,54,1476,4.3,10.6,0.406,2,5.9,0.343,2.3,4.7,0.485,2.3,3.2,0.722,1.5,4.3,5.9,6.5,1.6,1.3,1.8,4.2,13
30268,2022,4873,Patrick Williams,NA,PF,20,2,NBA,CHI,17,9,422,4.6,8.7,0.529,1.3,2.5,0.517,3.3,6.2,0.534,2.6,3.5,0.732,1.5,4.4,5.9,1.3,0.8,0.8,1.4,2.4,13.1
30269,2022,3898,Patty Mills,NA,PG,33,13,NBA,BRK,81,48,2346,5,12.2,0.408,3.5,8.7,0.4,1.5,3.5,0.429,0.7,0.9,0.814,0.3,2.1,2.4,2.8,0.8,0.3,1.1,1.7,14.2
