,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
473,David Vaughn,NJN,25.0,205.74,108.86208,Memphis,USA,1995,1,25,40,4.1,3.8,0.5,-11.4,0.111,0.215,0.184,0.48,0.069,1997-98
474,David Wesley,CHH,27.0,185.42,91.625584,Baylor,USA,Undrafted,Undrafted,Undrafted,81,13.0,2.6,6.5,2.3,0.021,0.069,0.2,0.532,0.303,1997-98
475,David Wingate,SEA,34.0,195.58,83.91452,Georgetown,USA,1986,2,44,58,2.6,1.4,0.6,-0.7,0.04,0.11699999999999999,0.156,0.494,0.113,1997-98
476,DeJuan Wheat,MIN,24.0,182.88,74.84268,Louisville,USA,1997,2,51,34,1.7,0.3,0.7,-1.6,0.021,0.057,0.182,0.504,0.26899999999999996,1997-98
477,Dean Garrett,DEN,31.0,210.82,113.398,Indiana,USA,1988,2,38,82,7.3,7.9,1.1,-15.4,0.098,0.193,0.126,0.465,0.057999999999999996,1997-98
478,Dee Brown,TOR,29.0,187.96,83.91452,Jacksonville,USA,1990,1,19,72,9.1,2.1,2.1,-7.0,0.015,0.09,0.166,0.555,0.149,1997-98
479,Donald Royal,CHH,32.0,203.2,98.88305600000001,Notre Dame,USA,1987,3,52,31,2.5,1.3,0.5,7.7,0.065,0.081,0.131,0.473,0.08,1997-98
480,Dell Curry,CHH,34.0,195.58,92.98635999999999,Virginia Tech,USA,1986,1,15,52,9.4,1.9,1.3,-1.1,0.032,0.091,0.24100000000000002,0.536,0.127,1997-98
481,Dennis Scott,PHX,29.0,203.2,103.872568,Georgia Tech,USA,1990,1,4,81,11.0,3.0,1.9,-4.7,0.023,0.1,0.19899999999999998,0.502,0.115,1997-98
482,Derek Anderson,CLE,23.0,195.58,88.45044,Kentucky,USA,1997,1,13,66,11.7,2.8,3.4,3.9,0.038,0.091,0.215,0.531,0.21899999999999997,1997-98
483,Derek Grimm,SAC,23.0,205.74,104.32616,Missouri,USA,Undrafted,Undrafted,Undrafted,9,1.6,0.4,0.0,-18.2,0.0,0.14800000000000002,0.19899999999999998,0.47,0.0,1997-98
484,Derek Harper,ORL,36.0,193.04,93.439952,Illinois,USA,1983,1,11,66,8.6,1.6,3.5,-0.4,0.015,0.055,0.179,0.491,0.233,1997-98
485,Derek Strong,ORL,30.0,205.74,108.86208,Xavier,USA,1990,2,47,58,12.7,7.4,0.9,1.0,0.109,0.19699999999999998,0.226,0.498,0.055999999999999994,1997-98
486,Derrick Coleman,PHI,31.0,208.28,117.93392,Syracuse,USA,1990,1,1,59,17.6,9.9,2.5,-2.8,0.079,0.23199999999999998,0.252,0.5,0.12300000000000001,1997-98
487,Derrick McKey,IND,31.0,208.28,102.0582,Alabama,USA,1987,1,9,57,6.3,3.7,1.5,2.2,0.073,0.126,0.16399999999999998,0.49700000000000005,0.11900000000000001,1997-98
488,Detlef Schrempf,SEA,35.0,208.28,106.59411999999999,Washington,USA,1985,1,8,78,15.7,7.1,4.4,10.7,0.06,0.17800000000000002,0.20600000000000002,0.584,0.198,1997-98
489,Dickey Simpkins,CHI,26.0,205.74,119.74828799999999,Providence,USA,1994,1,21,40,3.3,1.9,0.8,4.8,0.077,0.139,0.157,0.551,0.115,1997-98
490,Dikembe Mutombo,ATL,32.0,218.44,118.38751200000002,Georgetown,Congo,1991,1,4,82,13.4,11.4,1.0,8.0,0.11599999999999999,0.254,0.18,0.584,0.048,1997-98
491,Don MacLean,NJN,28.0,208.28,106.59411999999999,UCLA,USA,1992,1,19,9,0.3,0.6,0.0,-18.0,0.067,0.067,0.115,0.15,0.0,1997-98
492,Dennis Rodman,CHI,37.0,198.12,99.79024,Southeastern Oklahoma State,USA,1986,2,27,80,4.7,15.0,2.9,6.7,0.16899999999999998,0.319,0.08800000000000001,0.45899999999999996,0.11199999999999999,1997-98
493,Erick Strickland,DAL,24.0,190.5,95.25432,Nebraska,USA,Undrafted,Undrafted,Undrafted,67,7.6,2.4,2.5,-7.4,0.025,0.098,0.214,0.429,0.187,1997-98
494,Harvey Grant,WAS,32.0,205.74,102.0582,Oklahoma,USA,1988,1,12,65,2.6,2.6,0.6,-3.0,0.075,0.131,0.12,0.406,0.067,1997-98
495,Etdrick Bohannon,IND,25.0,205.74,99.79024,Auburn-Montgomery,USA,Undrafted,Undrafted,Undrafted,5,0.0,1.2,0.2,-20.6,0.14300000000000002,0.222,0.256,0.0,0.14300000000000002,1997-98
496,Hot Rod Williams,PHX,35.0,210.82,111.13004,Tulane,USA,1985,2,45,71,3.6,4.4,0.7,8.7,0.096,0.163,0.096,0.525,0.053,1997-98
497,Howard Eisley,UTA,25.0,187.96,81.64656,Boston College,USA,1994,2,30,82,7.7,2.0,4.2,0.9,0.019,0.096,0.203,0.541,0.34700000000000003,1997-98
498,Hubert Davis,DAL,28.0,195.58,83.007336,North Carolina,USA,1992,1,20,81,11.1,2.1,2.0,-6.9,0.015,0.065,0.17300000000000001,0.5489999999999999,0.114,1997-98
499,Ike Austin,LAC,28.0,208.28,122.46983999999999,Arizona State,USA,1991,2,48,78,13.5,7.1,2.2,-2.5,0.10400000000000001,0.18100000000000002,0.248,0.512,0.14,1997-98
500,Isaiah Rider,POR,27.0,195.58,97.52228000000001,Nevada-Las Vegas,USA,1993,1,5,74,19.7,4.7,3.1,1.7,0.043,0.099,0.263,0.514,0.153,1997-98
501,Ivano Newbill,VAN,27.0,208.28,111.13004,Georgia Tech,USA,1994,Undrafted,Undrafted,28,2.1,2.5,0.3,-9.5,0.102,0.20199999999999999,0.152,0.413,0.06,1997-98
502,J.R. Reid,CHH,30.0,208.28,112.037224,North Carolina,USA,1989,1,5,79,4.9,2.7,0.6,1.2,0.078,0.14800000000000002,0.179,0.517,0.078,1997-98
503,Jack Haley,NJN,34.0,208.28,108.86208,UCLA,USA,1987,4,79,16,1.4,0.9,0.0,-6.8,0.08800000000000001,0.25,0.242,0.40399999999999997,0.0,1997-98
504,Jacque Vaughn,UTA,23.0,185.42,86.18248,Kansas,USA,1997,1,27,45,3.1,0.8,1.9,2.9,0.012,0.086,0.218,0.457,0.315,1997-98
505,Jalen Rose,IND,25.0,203.2,95.25432,Michigan,USA,1994,1,13,82,9.4,2.4,1.9,1.9,0.021,0.12,0.239,0.545,0.18,1997-98
506,Jamal Mashburn,MIA,25.0,203.2,113.398,Kentucky,USA,1993,1,4,48,15.1,4.9,2.8,4.4,0.051,0.107,0.212,0.5329999999999999,0.134,1997-98
507,James Collins,LAC,24.0,193.04,88.904032,Florida State,USA,1997,2,36,23,2.6,0.6,0.1,-13.0,0.057999999999999996,0.067,0.251,0.48200000000000004,0.055999999999999994,1997-98
508,James Cotton,SEA,22.0,195.58,99.79024,Long Beach State,USA,1997,2,32,9,2.7,0.7,0.0,-36.2,0.061,0.121,0.332,0.48100000000000004,0.0,1997-98
509,James Robinson,LAC,27.0,187.96,81.64656,Alabama,USA,1993,1,21,70,7.7,1.6,1.9,-11.6,0.033,0.07200000000000001,0.22699999999999998,0.494,0.19399999999999998,1997-98
510,Jamie Feick,MIL,23.0,203.2,115.66596000000001,Michigan State,USA,1996,2,48,45,2.3,2.8,0.4,0.3,0.113,0.218,0.125,0.47200000000000003,0.054000000000000006,1997-98
511,Jaren Jackson,SAS,30.0,198.12,97.52228000000001,Georgetown,USA,Undrafted,Undrafted,Undrafted,82,8.8,2.6,1.9,9.0,0.03,0.076,0.171,0.511,0.11599999999999999,1997-98
512,Jason Caffey,GSW,25.0,203.2,116.119552,Alabama,USA,1995,1,20,80,7.3,4.3,0.8,-3.4,0.122,0.146,0.207,0.526,0.08800000000000001,1997-98
513,Jason Kidd,PHX,25.0,193.04,96.16150400000001,California,USA,1994,1,2,82,11.6,6.2,9.1,5.1,0.040999999999999995,0.149,0.17600000000000002,0.502,0.35600000000000004,1997-98
514,Jason Lawson,ORL,23.0,210.82,108.86208,Villanova,USA,1997,2,41,17,1.5,1.6,0.3,7.4,0.10400000000000001,0.345,0.111,0.67,0.083,1997-98
515,Jayson Williams,NJN,30.0,208.28,111.13004,St. John's (NY),USA,1990,1,21,65,12.9,13.6,1.0,3.3,0.203,0.23,0.161,0.541,0.045,1997-98
516,Jeff Grayer,GSW,32.0,195.58,95.25432,Iowa State,USA,1988,1,13,5,2.0,0.8,0.4,-7.3,0.0,0.1,0.19,0.455,0.11800000000000001,1997-98
517,Jeff Hornacek,UTA,35.0,193.04,86.18248,Iowa State,USA,1986,2,46,80,14.2,3.4,4.4,9.4,0.035,0.095,0.204,0.5870000000000001,0.22899999999999998,1997-98
518,Darrell Armstrong,ORL,30.0,185.42,81.64656,Fayetteville State,USA,Undrafted,Undrafted,Undrafted,48,9.2,3.3,4.9,-2.7,0.061,0.096,0.203,0.509,0.34600000000000003,1997-98
519,Horacio Llamas,PHX,24.0,210.82,129.27372,Grand Canyon,USA,Undrafted,Undrafted,Undrafted,8,3.0,2.3,0.1,20.3,0.10800000000000001,0.226,0.331,0.47200000000000003,0.034,1997-98
520,Horace Grant,ORL,32.0,208.28,111.13004,Clemson,USA,1987,1,10,76,12.1,8.1,2.3,-1.5,0.09300000000000001,0.166,0.16899999999999998,0.488,0.11,1997-98
521,Hersey Hawkins,SEA,31.0,190.5,90.7184,Bradley,USA,1988,1,6,82,10.5,4.1,2.7,10.0,0.033,0.11599999999999999,0.146,0.594,0.125,1997-98
522,Herb Williams,NYK,40.0,208.28,109.769264,Ohio State,USA,1981,1,14,27,1.4,1.1,0.1,-8.0,0.042,0.16,0.14300000000000002,0.39799999999999996,0.040999999999999995,1997-98
523,Felton Spencer,GSW,30.0,213.36,120.20188,Louisville,USA,1990,1,6,68,2.4,3.3,0.3,-11.3,0.12,0.187,0.114,0.495,0.033,1997-98
524,Fred Hoiberg,IND,25.0,193.04,92.079176,Iowa State,USA,1995,2,52,65,4.0,1.9,0.7,1.5,0.02,0.142,0.15,0.517,0.08900000000000001,1997-98
525,Gary Grant,POR,33.0,190.5,83.91452,Michigan,USA,1988,1,15,22,4.8,2.2,3.8,0.0,0.024,0.127,0.154,0.529,0.389,1997-98
526,Gary Payton,SEA,29.0,193.04,81.64656,Oregon State,USA,1990,1,2,82,19.2,4.6,8.3,10.4,0.03,0.113,0.24600000000000002,0.544,0.361,1997-98
527,Jeff Nordgaard,MIL,25.0,200.66,102.0582,Wisconsin-Green Bay,USA,1996,2,53,13,1.4,1.1,0.2,4.4,0.071,0.22699999999999998,0.19899999999999998,0.41,0.086,1997-98
528,George Lynch,VAN,27.0,203.2,103.418976,North Carolina,USA,1993,1,12,82,7.5,4.4,1.5,-3.3,0.115,0.17,0.207,0.526,0.146,1997-98
529,George McCloud,PHX,31.0,203.2,102.0582,Florida State,USA,1989,1,7,63,7.2,3.5,1.3,3.5,0.042,0.16699999999999998,0.18899999999999997,0.507,0.105,1997-98
530,George Zidek,SEA,24.0,213.36,113.398,UCLA,USA,1995,1,22,12,2.4,1.4,0.2,-12.3,0.069,0.18600000000000003,0.266,0.402,0.061,1997-98
531,Gerald Madkins,GSW,29.0,193.04,90.7184,UCLA,USA,Undrafted,Undrafted,Undrafted,19,1.9,0.8,2.4,-2.8,0.009000000000000001,0.063,0.094,0.499,0.313,1997-98
532,Gerald Wilkins,ORL,34.0,198.12,102.0582,Tennessee-Chattanooga,USA,1985,2,47,72,5.3,1.3,1.1,-7.6,0.013999999999999999,0.075,0.20600000000000002,0.39799999999999996,0.11199999999999999,1997-98
533,Glen Rice,CHH,31.0,203.2,99.79024,Michigan,USA,1989,1,4,82,22.3,4.3,2.2,2.0,0.033,0.09699999999999999,0.253,0.568,0.099,1997-98
534,Ervin Johnson,MIL,30.0,210.82,111.13004,New Orleans,USA,1993,1,23,81,8.0,8.5,0.7,-1.3,0.131,0.24100000000000002,0.141,0.564,0.04,1997-98
535,Glenn Robinson,MIL,25.0,200.66,104.32616,Purdue,USA,1994,1,1,56,23.4,5.5,2.8,0.9,0.045,0.11900000000000001,0.289,0.522,0.132,1997-98
536,Grant Hill,DET,25.0,203.2,102.0582,Duke,USA,1994,1,3,81,21.1,7.7,6.8,3.2,0.033,0.192,0.272,0.52,0.309,1997-98
537,Grant Long,DET,32.0,205.74,112.490816,Eastern Michigan,USA,1988,2,33,40,3.5,3.8,0.6,1.4,0.08900000000000001,0.154,0.105,0.496,0.055999999999999994,1997-98
538,Greg Anderson,ATL,34.0,208.28,113.398,Houston,USA,1987,1,23,50,1.8,2.4,0.3,-6.9,0.11,0.231,0.126,0.444,0.055999999999999994,1997-98
539,Greg Anthony,SEA,30.0,185.42,81.64656,Nevada-Las Vegas,USA,1991,1,12,80,5.2,1.4,2.6,0.4,0.022000000000000002,0.106,0.218,0.545,0.344,1997-98
540,Greg Foster,UTA,29.0,210.82,113.398,Texas-El Paso,USA,1990,2,35,78,5.7,3.5,0.7,3.0,0.08,0.157,0.17,0.483,0.054000000000000006,1997-98
541,Greg Graham,CLE,27.0,193.04,78.92500799999999,Indiana,USA,1993,1,17,6,2.7,0.2,1.0,-16.7,0.0,0.024,0.191,0.621,0.2,1997-98
542,Greg Minor,BOS,26.0,198.12,104.32616,Louisville,USA,1994,1,25,69,5.0,2.2,1.3,-0.2,0.055,0.10800000000000001,0.153,0.48100000000000004,0.11800000000000001,1997-98
543,Greg Ostertag,UTA,25.0,218.44,127.00576000000001,Kansas,USA,1995,1,28,63,4.7,5.9,0.4,7.0,0.131,0.21,0.133,0.494,0.028999999999999998,1997-98
544,Hakeem Olajuwon,HOU,35.0,213.36,115.66596000000001,Houston,Nigeria,1984,1,1,47,16.4,9.8,3.0,1.8,0.086,0.22899999999999998,0.23800000000000002,0.531,0.159,1997-98
545,Harold Ellis,DEN,27.0,195.58,99.79024,Morehouse,USA,Undrafted,Undrafted,Undrafted,27,6.1,1.9,0.7,-9.4,0.08900000000000001,0.092,0.204,0.591,0.105,1997-98
546,Henry James,CLE,32.0,203.2,99.79024,St. Mary's (TX),USA,Undrafted,Undrafted,Undrafted,28,2.9,0.5,0.2,-0.5,0.013000000000000001,0.102,0.22399999999999998,0.5820000000000001,0.055,1997-98
547,God Shammgod,WAS,22.0,182.88,76.657048,Providence,USA,1997,2,45,20,3.1,0.4,1.8,-5.9,0.013000000000000001,0.036000000000000004,0.256,0.428,0.419,1997-98
548,Danny Manning,PHX,32.0,208.28,106.140528,Kansas,USA,1988,1,1,70,13.5,5.6,2.0,8.0,0.073,0.17800000000000002,0.24100000000000002,0.5539999999999999,0.138,1997-98
549,A.C. Green,DAL,34.0,205.74,102.0582,Oregon State,USA,1985,1,23,82,7.3,8.1,1.5,-7.2,0.09,0.196,0.11800000000000001,0.496,0.07400000000000001,1997-98
550,Dana Barros,BOS,31.0,180.34,73.935496,Boston College,USA,1989,1,16,80,9.8,1.9,3.6,-2.2,0.018000000000000002,0.094,0.201,0.583,0.282,1997-98
551,Armen Gilliam,MIL,34.0,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,82,11.2,5.4,1.3,-3.2,0.083,0.168,0.209,0.56,0.087,1997-98
552,Arvydas Sabonis,POR,33.0,220.98,132.448864,None,Lithuania,1986,1,24,73,16.0,10.0,3.0,4.6,0.079,0.284,0.231,0.581,0.161,1997-98
553,Austin Croshere,IND,23.0,205.74,106.59411999999999,Providence,USA,1997,1,12,26,2.9,1.7,0.3,-3.1,0.047,0.16899999999999998,0.19399999999999998,0.41200000000000003,0.052000000000000005,1997-98
554,Avery Johnson,SAS,33.0,180.34,81.64656,Southern,USA,Undrafted,Undrafted,Undrafted,75,10.2,2.0,7.9,5.6,0.013999999999999999,0.048,0.158,0.514,0.35100000000000003,1997-98
555,B.J. Armstrong,CHH,30.0,187.96,83.91452,Iowa,USA,1989,1,18,66,4.0,1.2,2.3,-1.8,0.021,0.084,0.147,0.555,0.278,1997-98
556,Ben Davis,NYK,25.0,205.74,108.86208,Arizona,USA,1996,2,43,7,0.6,0.9,0.0,-29.9,0.316,0.0,0.256,0.2,0.0,1997-98
557,Ben Wallace,WAS,23.0,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,67,3.1,4.8,0.3,8.7,0.111,0.207,0.09300000000000001,0.495,0.023,1997-98
558,Benoit Benjamin,PHI,33.0,213.36,120.20188,Creighton,USA,1985,1,3,14,4.5,3.8,0.2,2.5,0.106,0.24600000000000002,0.147,0.581,0.024,1997-98
559,Bill Curley,MIN,26.0,205.74,111.13004,Boston College,USA,1994,1,22,11,3.1,2.5,0.4,6.6,0.08900000000000001,0.145,0.11599999999999999,0.495,0.037000000000000005,1997-98
560,Bill Wennington,CHI,35.0,213.36,125.64498400000001,St. John's (NY),USA,1985,1,16,48,3.5,1.7,0.4,3.7,0.073,0.114,0.193,0.461,0.07200000000000001,1997-98
561,Billy Owens,SAC,29.0,205.74,102.0582,Syracuse,USA,1991,1,3,78,10.5,7.5,2.8,-5.2,0.079,0.2,0.183,0.502,0.151,1997-98
562,Bimbo Coles,GSW,30.0,187.96,82.553744,Virginia Tech,USA,1990,2,40,53,8.0,2.3,4.7,-12.2,0.012,0.078,0.166,0.444,0.28,1997-98
563,Bison Dele,DET,29.0,210.82,117.93392,Arizona,USA,1991,1,10,78,16.2,8.9,1.2,0.4,0.10099999999999999,0.22,0.24100000000000002,0.542,0.068,1997-98
564,Blue Edwards,VAN,32.0,193.04,103.872568,East Carolina,USA,1989,1,21,81,10.8,2.7,2.5,-5.0,0.037000000000000005,0.09300000000000001,0.221,0.521,0.17,1997-98
565,Bo Outlaw,ORL,27.0,203.2,95.25432,Houston,USA,Undrafted,Undrafted,Undrafted,82,9.5,7.8,2.6,-0.4,0.10099999999999999,0.154,0.135,0.575,0.122,1997-98
566,Bob McCann,TOR,34.0,198.12,110.676448,Morehead State,USA,1987,2,32,1,0.0,1.0,0.0,-27.5,0.0,0.2,0.08800000000000001,0.0,0.0,1997-98
567,Bob Sura,CLE,25.0,195.58,90.7184,Florida State,USA,1995,1,17,46,5.8,2.0,3.7,-0.3,0.033,0.092,0.187,0.46299999999999997,0.305,1997-98
568,Bobby Hurley,VAN,27.0,182.88,74.84268,Duke,USA,1993,1,7,61,4.1,1.1,2.9,-8.0,0.016,0.07400000000000001,0.18100000000000002,0.461,0.33,1997-98
569,Bobby Jackson,DEN,25.0,185.42,83.91452,Minnesota,USA,1997,1,23,68,11.6,4.4,4.7,-12.5,0.043,0.128,0.23199999999999998,0.45299999999999996,0.28800000000000003,1997-98
570,Bobby Phills,CHH,28.0,195.58,102.511792,Southern,USA,1991,2,45,62,10.4,3.5,3.0,3.6,0.039,0.1,0.17800000000000002,0.523,0.155,1997-98
571,Brad Lohaus,SAS,33.0,210.82,104.32616,Iowa,USA,1987,2,45,9,2.1,1.3,0.6,-17.0,0.031,0.10800000000000001,0.122,0.426,0.08800000000000001,1997-98
572,Brandon Williams,GSW,23.0,198.12,97.52228000000001,Davidson,USA,Undrafted,Undrafted,Undrafted,9,4.1,1.7,0.3,-2.4,0.031,0.07200000000000001,0.182,0.35700000000000004,0.031,1997-98
573,Brent Barry,MIA,26.0,198.12,88.45044,Oregon State,USA,1995,1,15,58,10.9,2.9,2.6,-6.5,0.021,0.102,0.184,0.5579999999999999,0.153,1997-98
574,Antonio McDyess,PHX,23.0,205.74,99.79024,Alabama,USA,1995,1,2,81,15.1,7.6,1.3,4.1,0.102,0.188,0.22699999999999998,0.5710000000000001,0.076,1997-98
575,Antonio Lang,MIA,26.0,203.2,92.98635999999999,Duke,USA,1994,2,29,6,2.0,0.8,0.2,-12.6,0.083,0.081,0.174,0.7040000000000001,0.063,1997-98
576,Antonio Davis,IND,29.0,205.74,104.32616,Texas-El Paso,USA,1990,2,45,82,9.6,6.8,0.7,5.8,0.111,0.19699999999999998,0.177,0.5579999999999999,0.049,1997-98
577,Antonio Daniels,VAN,23.0,193.04,88.45044,Bowling Green,USA,1997,1,4,74,7.8,1.9,4.5,-12.8,0.013000000000000001,0.069,0.17800000000000002,0.465,0.268,1997-98
578,Jerald Honeycutt,MIL,23.0,205.74,115.212368,Tulane,USA,1997,2,38,38,6.4,2.4,0.9,2.1,0.057999999999999996,0.149,0.245,0.49700000000000005,0.111,1997-98
579,Aaron McKie,PHI,25.0,195.58,94.800728,Temple,USA,1994,1,17,81,4.1,2.9,2.2,1.6,0.036000000000000004,0.113,0.121,0.41,0.159,1997-98
580,Aaron Williams,SEA,26.0,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,65,4.6,2.3,0.2,5.5,0.084,0.147,0.18600000000000003,0.5770000000000001,0.028999999999999998,1997-98
581,Adam Keefe,UTA,28.0,205.74,104.32616,Stanford,USA,1992,1,10,80,7.8,5.5,1.1,9.7,0.11900000000000001,0.147,0.131,0.605,0.063,1997-98
582,Adonal Foyle,GSW,23.0,208.28,113.398,Colgate,St. Vincent & Grenadines,1997,1,8,55,3.0,3.3,0.3,-11.8,0.11199999999999999,0.182,0.162,0.418,0.037000000000000005,1997-98
583,Adrian Caldwell,DAL,31.0,203.2,120.20188,Lamar,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,1997-98
584,Alan Henderson,ATL,25.0,205.74,106.59411999999999,Indiana,USA,1995,1,16,69,14.3,6.4,1.1,3.4,0.11599999999999999,0.134,0.23399999999999999,0.534,0.068,1997-98
585,Allan Houston,NYK,27.0,198.12,90.7184,Tennessee,USA,1993,1,11,82,18.4,3.3,2.6,2.8,0.018000000000000002,0.096,0.266,0.53,0.14,1997-98
586,Allen Iverson,PHI,23.0,182.88,74.84268,Georgetown,USA,1996,1,1,80,22.0,3.7,6.2,-2.8,0.031,0.076,0.267,0.535,0.294,1997-98
587,Alonzo Mourning,MIA,28.0,208.28,118.38751200000002,Georgetown,USA,1992,1,2,58,19.3,9.6,0.9,12.0,0.124,0.212,0.273,0.596,0.052000000000000005,1997-98
588,Alton Lister,POR,39.0,213.36,111.13004,Arizona State,USA,1981,1,21,7,0.9,1.6,0.1,-8.6,0.054000000000000006,0.22,0.105,0.375,0.04,1997-98
589,Brent Price,HOU,29.0,185.42,83.91452,Oklahoma,USA,1992,2,32,72,5.6,1.5,2.7,-0.2,0.034,0.06,0.156,0.575,0.22899999999999998,1997-98
590,Alvin Williams,TOR,23.0,195.58,83.91452,Villanova,USA,1997,2,47,54,6.0,1.5,1.9,1.1,0.027000000000000003,0.055999999999999994,0.158,0.504,0.156,1997-98
591,Andrew Lang,MIL,32.0,210.82,122.46983999999999,Arkansas,USA,1988,2,28,57,2.7,2.7,0.3,-12.0,0.09300000000000001,0.175,0.132,0.452,0.04,1997-98
592,Anfernee Hardaway,ORL,26.0,200.66,97.52228000000001,Memphis,USA,1993,1,3,19,16.4,4.0,3.6,-5.3,0.015,0.12300000000000001,0.273,0.479,0.21600000000000003,1997-98
593,Anthony Bowie,NYK,34.0,198.12,90.7184,Oklahoma,USA,1986,3,66,27,2.8,1.0,0.4,-2.2,0.049,0.094,0.151,0.586,0.078,1997-98
594,Anthony Goldwire,DEN,26.0,187.96,82.553744,Houston,USA,1994,2,52,82,9.2,1.8,3.4,-13.0,0.021,0.06,0.166,0.524,0.226,1997-98
595,Anthony Johnson,SAC,23.0,190.5,86.18248,College of Charleston,USA,1997,2,39,77,7.5,2.2,4.3,-7.7,0.025,0.061,0.154,0.43700000000000006,0.222,1997-98
596,Anthony Mason,CHH,31.0,203.2,113.398,Tennessee State,USA,1988,3,53,81,12.8,10.2,4.2,2.5,0.07,0.247,0.162,0.552,0.174,1997-98
597,Anthony Miller,ATL,26.0,205.74,115.66596000000001,Michigan State,USA,1994,2,39,37,2.1,1.9,0.1,-2.8,0.145,0.205,0.15,0.5710000000000001,0.02,1997-98
598,Anthony Parker,PHI,23.0,198.12,97.52228000000001,Bradley,USA,1997,1,21,37,1.9,0.7,0.5,-5.0,0.040999999999999995,0.106,0.17800000000000002,0.501,0.179,1997-98
599,Anthony Peeler,MIN,28.0,193.04,94.34713599999999,Missouri,USA,1992,1,15,38,12.3,3.2,3.6,1.0,0.035,0.08199999999999999,0.184,0.532,0.17,1997-98
600,Antoine Carr,UTA,36.0,205.74,122.46983999999999,Wichita State,USA,1983,1,8,66,5.7,2.0,0.7,4.5,0.05,0.098,0.18100000000000002,0.513,0.075,1997-98
601,Antoine Walker,BOS,21.0,205.74,111.13004,Kentucky,USA,1996,1,6,82,22.4,10.2,3.3,-4.9,0.08900000000000001,0.22399999999999998,0.293,0.48100000000000004,0.154,1997-98
602,Andrew DeClercq,BOS,25.0,208.28,104.32616,Florida,USA,1995,2,34,81,5.4,4.8,0.7,-3.4,0.126,0.179,0.14300000000000002,0.53,0.061,1997-98
603,Brevin Knight,CLE,22.0,177.8,78.471416,Stanford,USA,1997,1,16,80,9.0,3.2,8.2,6.4,0.033,0.08800000000000001,0.166,0.515,0.418,1997-98
604,Brian Evans,NJN,24.0,203.2,99.79024,Indiana,USA,1996,1,27,72,4.5,1.9,0.8,-4.0,0.061,0.124,0.185,0.47600000000000003,0.105,1997-98
605,Brian Grant,POR,26.0,205.74,115.212368,Xavier,USA,1994,1,8,61,12.1,9.1,1.4,2.7,0.12300000000000001,0.213,0.18100000000000002,0.561,0.077,1997-98
606,Chris Garner,TOR,23.0,177.8,70.760352,Memphis,USA,Undrafted,Undrafted,Undrafted,38,1.4,0.6,1.2,-15.1,0.025,0.073,0.14400000000000002,0.363,0.24100000000000002,1997-98
607,Chris Gatling,NJN,30.0,208.28,104.32616,Old Dominion,USA,1991,1,16,57,11.5,5.9,0.9,-0.7,0.096,0.2,0.24100000000000002,0.496,0.066,1997-98
608,Chris Mills,NYK,28.0,200.66,97.975872,Arizona,USA,1993,1,22,80,9.7,5.1,1.7,5.3,0.065,0.157,0.18600000000000003,0.512,0.10400000000000001,1997-98
609,Chris Morris,UTA,32.0,203.2,103.418976,Auburn,USA,1988,1,4,54,4.3,2.1,0.4,0.8,0.076,0.16399999999999998,0.226,0.498,0.08,1997-98
610,Chris Mullin,IND,34.0,200.66,97.52228000000001,St. John's (NY),USA,1985,1,7,82,11.3,3.0,2.3,10.6,0.022000000000000002,0.107,0.18899999999999997,0.607,0.135,1997-98
611,Chris Robinson,SAC,24.0,195.58,90.7184,Western Kentucky,USA,1996,2,51,35,4.6,1.3,1.1,-8.9,0.022000000000000002,0.098,0.225,0.447,0.16699999999999998,1997-98
612,Chris Webber,WAS,25.0,208.28,111.13004,Michigan,USA,1993,1,1,71,21.9,9.5,3.8,0.9,0.071,0.209,0.268,0.523,0.17600000000000002,1997-98
613,Chris Whitney,WAS,26.0,182.88,77.11064,Clemson,USA,1993,2,47,82,5.1,1.4,2.4,0.9,0.017,0.10800000000000001,0.2,0.512,0.293,1997-98
614,Christian Laettner,ATL,28.0,210.82,111.13004,Duke,USA,1992,1,3,74,13.8,6.6,2.6,4.0,0.08,0.174,0.22,0.5760000000000001,0.14800000000000002,1997-98
615,Chuck Person,SAS,34.0,203.2,106.59411999999999,Auburn,USA,1986,1,4,61,6.7,3.3,1.4,5.6,0.013999999999999999,0.14,0.155,0.494,0.095,1997-98
616,Chucky Brown,ATL,30.0,203.2,97.52228000000001,North Carolina State,USA,1989,2,43,77,5.0,2.4,0.7,2.8,0.057999999999999996,0.11900000000000001,0.177,0.47200000000000003,0.077,1997-98
617,Chris Dudley,NYK,33.0,210.82,108.86208,Yale,USA,1987,4,75,51,3.1,5.4,0.4,8.2,0.153,0.221,0.124,0.428,0.039,1997-98
618,Clar. Weatherspoon,GSW,27.0,200.66,108.86208,Southern Mississippi,USA,1992,1,9,79,9.3,7.5,1.1,-4.0,0.096,0.19399999999999998,0.16399999999999998,0.504,0.065,1997-98
