date,time,temperature_fahrenheit,dew_point_fahrenheit,humidity_percentage,wind,wind_speed_mph,wind_gust_mph,pressure_in,precip._in,condition
1/25/2023,11:30:00,77,63,61,CALM,0,0,29.94,0,Haze
1/25/2023,12:30:00,79,63,57,NNE,5,0,29.92,0,Haze
1/25/2023,13:00:00,79,61,54,N,5,0,29.89,0,Haze
1/25/2023,13:30:00,81,61,51,NNW,6,0,29.89,0,Haze
1/25/2023,14:00:00,81,59,48,CALM,0,0,29.86,0,Haze
1/25/2023,14:30:00,81,57,45,NNW,5,0,29.86,0,Haze
1/25/2023,15:00:00,81,57,45,NNW,3,0,29.83,0,Haze
1/25/2023,15:30:00,81,57,45,W,7,0,29.83,0,Haze
1/25/2023,16:00:00,81,57,45,W,6,0,29.83,0,Haze
1/25/2023,16:30:00,79,57,47,W,3,0,29.83,0,Haze
1/25/2023,17:00:00,79,59,51,W,3,0,29.83,0,Haze
1/25/2023,17:30:00,79,59,51,W,3,0,29.83,0,Haze
1/25/2023,18:00:00,77,59,54,CALM,0,0,29.86,0,Haze
1/25/2023,18:30:00,77,61,57,CALM,0,0,29.86,0,Haze
1/25/2023,19:00:00,77,61,57,CALM,0,0,29.86,0,Haze
1/25/2023,19:30:00,77,63,61,CALM,0,0,29.89,0,Haze
1/25/2023,20:00:00,75,63,65,CALM,0,0,29.89,0,Haze
1/25/2023,20:30:00,75,63,65,CALM,0,0,29.89,0,Haze
1/25/2023,21:00:00,75,64,69,CALM,0,0,29.92,0,Haze
1/25/2023,21:30:00,73,63,69,CALM,0,0,29.92,0,Haze
1/25/2023,22:00:00,73,63,69,CALM,0,0,29.92,0,Haze
1/25/2023,22:30:00,73,63,69,CALM,0,0,29.92,0,Haze
1/25/2023,23:00:00,72,61,69,CALM,0,0,29.92,0,Haze
1/25/2023,23:30:00,72,61,69,CALM,0,0,29.92,0,Haze
1/26/2023,0:00:00,72,63,73,CALM,0,0,29.92,0,Haze
1/26/2023,0:30:00,72,63,73,CALM,0,0,29.89,0,Haze
1/26/2023,1:00:00,70,61,73,CALM,0,0,29.89,0,Haze
1/26/2023,1:30:00,70,61,73,CALM,0,0,29.89,0,Haze
1/26/2023,2:00:00,70,63,78,CALM,0,0,29.89,0,Fog
1/26/2023,2:30:00,68,61,78,CALM,0,0,29.89,0,Fog
1/26/2023,3:00:00,68,61,78,CALM,0,0,29.89,0,Fog
1/26/2023,3:30:00,68,61,78,CALM,0,0,29.89,0,Fog
1/26/2023,4:00:00,66,61,83,CALM,0,0,29.86,0,Fog
1/26/2023,4:30:00,66,61,83,CALM,0,0,29.86,0,Fog
1/26/2023,5:00:00,64,61,88,CALM,0,0,29.89,0,Fog
1/26/2023,5:30:00,64,61,88,CALM,0,0,29.89,0,Fog
1/26/2023,6:00:00,64,61,88,CALM,0,0,29.89,0,Fog
1/26/2023,6:30:00,63,59,88,CALM,0,0,29.89,0,Fog
1/26/2023,7:00:00,63,61,94,CALM,0,0,29.92,0,Fog
1/26/2023,7:30:00,64,61,88,CALM,0,0,29.92,0,Fog
1/26/2023,8:00:00,64,61,88,CALM,0,0,29.94,0,Fog
1/26/2023,8:30:00,66,63,88,CALM,0,0,29.94,0,Fog
1/26/2023,9:00:00,66,63,88,E,6,0,29.97,0,Fog
1/26/2023,9:30:00,68,63,83,CALM,0,0,29.97,0,Fog
1/26/2023,10:00:00,68,63,83,E,5,0,29.97,0,Fog
1/26/2023,10:30:00,70,64,83,CALM,0,0,29.97,0,Fog
1/26/2023,11:00:00,72,64,78,CALM,0,0,29.94,0,Fog
1/26/2023,11:30:00,72,64,78,CALM,0,0,29.94,0,Fog
1/26/2023,12:00:00,72,64,78,CALM,0,0,29.92,0,Fog
1/26/2023,12:30:00,73,64,73,CALM,0,0,29.92,0,Fog
1/26/2023,13:00:00,73,64,73,CALM,0,0,29.89,0,Fog
1/26/2023,13:30:00,75,66,73,CALM,0,0,29.86,0,Fog
1/26/2023,14:00:00,77,68,74,CALM,0,0,29.86,0,Fog
1/26/2023,14:30:00,81,73,79,NE,5,0,29.83,0,Fog
1/26/2023,15:00:00,81,72,74,CALM,0,0,29.83,0,Haze
1/26/2023,15:30:00,81,70,70,CALM,0,0,29.83,0,Haze
1/26/2023,16:00:00,81,68,65,CALM,0,0,29.83,0,Haze
1/26/2023,16:30:00,79,66,65,CALM,0,0,29.83,0,Haze
1/26/2023,17:00:00,79,64,61,NE,5,0,29.83,0,Haze
1/26/2023,17:30:00,77,61,57,NNE,5,0,29.83,0,Haze
1/26/2023,18:00:00,77,63,61,CALM,0,0,29.86,0,Haze
1/26/2023,18:30:00,77,64,65,CALM,0,0,29.86,0,Haze
1/26/2023,19:00:00,75,63,65,CALM,0,0,29.86,0,Haze
1/26/2023,19:30:00,75,63,65,CALM,0,0,29.89,0,Haze
1/26/2023,20:00:00,75,64,69,CALM,0,0,29.89,0,Haze
1/26/2023,20:30:00,75,64,69,CALM,0,0,29.89,0,Haze
1/26/2023,21:00:00,75,64,69,CALM,0,0,29.89,0,Haze
1/26/2023,21:30:00,75,66,73,CALM,0,0,29.89,0,Haze
1/26/2023,22:00:00,73,64,73,CALM,0,0,29.89,0,Haze
1/26/2023,22:30:00,73,64,73,CALM,0,0,29.89,0,Haze
1/26/2023,23:00:00,72,64,78,CALM,0,0,29.89,0,Haze
1/26/2023,23:30:00,72,64,78,CALM,0,0,29.89,0,Fog
1/27/2023,0:00:00,72,64,78,CALM,0,0,29.89,0,Fog
1/27/2023,0:30:00,72,64,78,CALM,0,0,29.89,0,Fog
1/27/2023,1:00:00,72,64,78,CALM,0,0,29.89,0,Fog
1/27/2023,1:30:00,70,64,83,CALM,0,0,29.89,0,Fog
1/27/2023,2:00:00,70,64,83,CALM,0,0,29.89,0,Fog
1/27/2023,2:30:00,70,64,83,CALM,0,0,29.89,0,Fog
1/27/2023,3:00:00,70,64,83,CALM,0,0,29.89,0,Fog
1/27/2023,3:30:00,70,64,83,CALM,0,0,29.89,0,Fog
1/27/2023,4:00:00,68,64,88,CALM,0,0,29.89,0,Fog
1/27/2023,4:30:00,68,64,88,CALM,0,0,29.89,0,Fog
1/27/2023,5:00:00,68,64,88,CALM,0,0,29.89,0,Fog
1/27/2023,5:30:00,68,64,88,CALM,0,0,29.92,0,Fog
1/27/2023,6:00:00,68,64,88,CALM,0,0,29.92,0,Fog
1/27/2023,6:30:00,68,66,94,CALM,0,0,29.92,0,Fog
1/27/2023,7:00:00,68,66,94,CALM,0,0,29.94,0,Fog
1/27/2023,7:30:00,68,66,94,CALM,0,0,29.94,0,Fog
1/27/2023,8:00:00,70,68,94,CALM,0,0,29.94,0,Fog
1/27/2023,8:30:00,70,66,88,WNW,6,0,29.97,0,Fog
1/27/2023,9:00:00,72,68,88,NNW,9,0,29.97,0,Fog
1/27/2023,9:30:00,73,70,88,NNW,6,0,29.97,0,Fog
1/27/2023,10:00:00,75,70,83,W,5,0,29.97,0,Fog
1/27/2023,10:30:00,75,70,83,W,5,0,29.97,0,Fog
1/27/2023,11:00:00,77,70,78,WNW,5,0,29.94,0,Fog
1/27/2023,11:30:00,79,70,74,W,5,0,29.94,0,Fog
1/27/2023,12:00:00,79,70,74,NNW,5,0,29.92,0,Haze
1/27/2023,12:30:00,79,68,69,WNW,7,0,29.89,0,Haze
1/27/2023,13:00:00,79,70,74,NW,8,0,29.86,0,Haze
1/27/2023,13:30:00,79,70,74,WNW,7,0,29.86,0,Haze
1/27/2023,14:00:00,81,70,70,W,6,0,29.83,0,Haze
1/27/2023,14:30:00,81,70,70,WSW,7,0,29.83,0,Haze
1/27/2023,15:00:00,81,70,70,W,7,0,29.83,0,Haze
1/27/2023,15:30:00,81,68,65,W,6,0,29.83,0,Haze
1/27/2023,16:00:00,81,68,65,W,6,0,29.83,0,Haze
1/27/2023,16:30:00,81,66,61,W,9,0,29.83,0,Haze
1/27/2023,17:00:00,81,64,58,W,9,0,29.83,0,Haze
1/27/2023,17:30:00,81,64,58,W,9,0,29.83,0,Haze
1/27/2023,18:00:00,79,64,61,W,9,0,29.83,0,Haze
1/27/2023,18:30:00,79,64,61,W,1,0,29.86,0,Haze
1/27/2023,19:00:00,77,64,65,W,7,0,29.86,0,Haze
1/27/2023,19:30:00,75,63,65,W,8,0,29.86,0,Haze
1/27/2023,20:00:00,75,63,65,W,6,0,29.89,0,Haze
1/27/2023,20:30:00,75,64,69,WNW,7,0,29.89,0,Haze
1/27/2023,21:00:00,73,63,69,WNW,5,0,29.89,0,Haze
1/27/2023,21:30:00,73,63,69,CALM,0,0,29.89,0,Haze
1/27/2023,22:00:00,73,63,69,CALM,0,0,29.89,0,Haze
1/27/2023,22:30:00,72,61,69,CALM,0,0,29.89,0,Haze
1/27/2023,23:00:00,72,61,69,CALM,0,0,29.89,0,Haze
1/27/2023,23:30:00,72,63,73,CALM,0,0,29.89,0,Haze
1/28/2023,0:00:00,70,61,73,CALM,0,0,29.89,0,Haze
1/28/2023,0:30:00,70,61,73,CALM,0,0,29.89,0,Haze
1/28/2023,1:00:00,70,61,73,CALM,0,0,29.89,0,Haze
1/28/2023,1:30:00,70,61,73,WNW,6,0,29.86,0,Haze
1/28/2023,2:00:00,68,59,73,WNW,6,0,29.86,0,Haze
1/28/2023,2:30:00,68,59,73,WNW,7,0,29.86,0,Haze
1/28/2023,3:00:00,68,59,73,WNW,5,0,29.86,0,Haze
1/28/2023,3:30:00,68,61,78,WNW,5,0,29.86,0,Haze
1/28/2023,4:00:00,66,59,78,CALM,0,0,29.86,0,Haze
1/28/2023,4:30:00,66,59,78,WNW,3,0,29.89,0,Haze
1/28/2023,5:00:00,66,59,78,W,3,0,29.89,0,Haze
1/28/2023,5:30:00,66,59,78,CALM,0,0,29.89,0,Fog
1/28/2023,6:00:00,64,59,83,CALM,0,0,29.89,0,Fog
1/28/2023,6:30:00,64,59,83,CALM,0,0,29.92,0,Fog
1/28/2023,7:00:00,64,59,83,CALM,0,0,29.92,0,Fog
1/28/2023,7:30:00,66,61,83,NW,3,0,29.92,0,Fog
1/28/2023,8:00:00,66,61,83,CALM,0,0,29.94,0,Fog
1/28/2023,8:30:00,68,61,78,NW,5,0,29.94,0,Fog
1/28/2023,9:00:00,70,63,78,WNW,9,0,29.97,0,Fog
1/28/2023,9:30:00,72,63,73,NNW,7,0,29.97,0,Haze
1/28/2023,10:00:00,73,63,69,NNW,7,0,29.97,0,Haze
1/28/2023,10:30:00,75,64,69,NNW,6,0,29.94,0,Haze
1/28/2023,11:00:00,77,64,65,WNW,7,0,29.94,0,Haze
1/28/2023,11:30:00,79,64,61,WNW,5,0,29.92,0,Haze
1/28/2023,12:00:00,79,64,61,W,3,0,29.92,0,Haze
1/28/2023,12:30:00,81,66,61,WNW,6,0,29.89,0,Haze
1/28/2023,13:00:00,81,64,58,NW,8,0,29.89,0,Haze
1/28/2023,13:30:00,81,64,58,NNW,5,0,29.86,0,Haze
1/28/2023,14:00:00,81,63,54,W,7,0,29.86,0,Haze
1/28/2023,14:30:00,82,64,54,W,6,0,29.83,0,Haze
1/28/2023,15:00:00,82,64,54,WNW,8,0,29.83,0,Haze
1/28/2023,15:30:00,82,64,54,W,7,0,29.83,0,Haze
1/28/2023,16:00:00,82,63,51,WNW,3,0,29.83,0,Haze
1/28/2023,16:30:00,81,63,54,W,6,0,29.83,0,Haze
1/28/2023,17:00:00,81,63,54,WNW,5,0,29.83,0,Haze
1/28/2023,17:30:00,79,61,54,WNW,6,0,29.83,0,Haze
1/28/2023,18:00:00,79,61,54,WNW,6,0,29.83,0,Haze
1/28/2023,18:30:00,77,61,57,W,5,0,29.86,0,Haze
1/28/2023,19:00:00,77,63,61,W,3,0,29.86,0,Haze
1/28/2023,19:30:00,75,63,65,W,6,0,29.86,0,Haze
1/28/2023,20:00:00,75,63,65,W,8,0,29.89,0,Haze
1/28/2023,20:30:00,75,63,65,W,5,0,29.89,0,Haze
1/28/2023,21:00:00,73,63,69,W,5,0,29.89,0,Haze
1/28/2023,21:30:00,72,61,69,WNW,5,0,29.89,0,Haze
1/28/2023,22:00:00,72,61,69,W,7,0,29.89,0,Haze
1/28/2023,22:30:00,72,61,69,WNW,7,0,29.89,0,Haze
1/28/2023,23:00:00,70,59,68,W,7,0,29.89,0,Haze
1/28/2023,23:30:00,70,59,68,NW,7,0,29.89,0,Haze
1/29/2023,0:00:00,70,59,68,NNW,6,0,29.89,0,Haze
1/29/2023,0:30:00,70,61,73,N,5,0,29.89,0,Haze
1/29/2023,1:00:00,68,59,73,NNW,3,0,29.89,0,Haze
1/29/2023,1:30:00,68,59,73,CALM,0,0,29.89,0,Haze
1/29/2023,2:00:00,66,57,73,NW,7,0,29.89,0,Haze
1/29/2023,2:30:00,66,57,73,NNW,6,0,29.89,0,Haze
1/29/2023,3:00:00,66,57,73,NW,3,0,29.89,0,Haze
1/29/2023,3:30:00,66,57,73,WNW,5,0,29.89,0,Haze
1/29/2023,4:00:00,66,57,73,NNW,9,0,29.89,0,Haze
1/29/2023,4:30:00,66,57,73,WNW,7,0,29.89,0,Haze
1/29/2023,5:00:00,66,57,73,NW,7,0,29.89,0,Haze
1/29/2023,5:30:00,66,57,73,WNW,7,0,29.89,0,Haze
1/29/2023,6:00:00,66,57,73,NW,8,0,29.92,0,Haze
1/29/2023,6:30:00,66,57,73,NNW,7,0,29.92,0,Fog
1/29/2023,7:00:00,64,57,77,WNW,9,0,29.92,0,Fog
1/29/2023,7:30:00,64,57,77,WNW,8,0,29.94,0,Fog
1/29/2023,8:00:00,64,57,77,WNW,6,0,29.94,0,Fog
1/29/2023,8:30:00,66,59,78,N,3,0,29.94,0,Fog
1/29/2023,9:00:00,66,59,78,N,3,0,29.97,0,Fog
1/29/2023,9:30:00,66,59,78,NNE,3,0,29.97,0,Fog
1/29/2023,10:00:00,66,59,78,N,3,0,29.97,0,Fog
1/29/2023,10:30:00,68,61,78,N,3,0,29.97,0,Fog
1/29/2023,11:00:00,68,61,78,E,3,0,29.97,0,Fog
1/29/2023,11:30:00,70,63,78,ENE,5,0,29.94,0,Fog
1/29/2023,12:00:00,72,64,78,E,3,0,29.94,0,Fog
1/29/2023,12:30:00,72,64,78,E,3,0,29.92,0,Haze
1/29/2023,13:00:00,75,63,65,CALM,0,0,29.89,0,Haze
1/29/2023,13:30:00,77,63,61,CALM,0,0,29.86,0,Haze
1/29/2023,14:00:00,77,63,61,CALM,0,0,29.86,0,Haze
1/29/2023,14:30:00,79,63,57,NNE,3,0,29.86,0,Haze
1/29/2023,15:00:00,79,63,57,WNW,3,0,29.83,0,Haze
1/29/2023,15:30:00,79,63,57,WNW,5,0,29.83,0,Haze
1/29/2023,16:00:00,79,61,54,CALM,0,0,29.83,0,Haze
1/29/2023,16:30:00,79,61,54,CALM,0,0,29.83,0,Haze
1/29/2023,17:00:00,79,61,54,CALM,0,0,29.83,0,Haze
1/29/2023,17:30:00,77,61,57,W,5,0,29.86,0,Haze
1/29/2023,18:00:00,75,59,57,CALM,0,0,29.86,0,Haze
1/29/2023,18:30:00,73,59,61,W,3,0,29.86,0,Haze
1/29/2023,19:00:00,73,59,61,CALM,0,0,29.89,0,Haze
1/29/2023,19:30:00,72,59,64,CALM,0,0,29.89,0,Haze
1/29/2023,20:00:00,70,59,68,CALM,0,0,29.92,0,Haze
1/29/2023,20:30:00,70,59,68,NW,3,0,29.92,0,Haze
1/29/2023,21:00:00,70,59,68,N,3,0,29.92,0,Haze
1/29/2023,21:30:00,70,59,68,CALM,0,0,29.94,0,Haze
1/29/2023,22:00:00,70,59,68,CALM,0,0,29.94,0,Haze
1/29/2023,22:30:00,70,59,68,CALM,0,0,29.94,0,Haze
1/29/2023,23:00:00,70,59,68,CALM,0,0,29.94,0,Haze
1/29/2023,23:30:00,70,59,68,CALM,0,0,29.94,0,Haze
1/30/2023,0:00:00,68,59,73,CALM,0,0,29.94,0,Haze
1/30/2023,0:30:00,68,59,73,CALM,0,0,29.94,0,Haze
1/30/2023,1:00:00,68,59,73,CALM,0,0,29.94,0,Haze
1/30/2023,1:30:00,68,59,73,CALM,0,0,29.92,0,Haze
1/30/2023,2:00:00,68,59,73,CALM,0,0,29.92,0,Haze
1/30/2023,2:30:00,66,57,73,CALM,0,0,29.92,0,Haze
1/30/2023,3:00:00,66,57,73,CALM,0,0,29.92,0,Haze
1/30/2023,3:30:00,66,57,73,CALM,0,0,29.92,0,Haze
1/30/2023,4:00:00,66,57,73,CALM,0,0,29.92,0,Haze
1/30/2023,4:30:00,64,57,77,CALM,0,0,29.92,0,Haze
1/30/2023,5:00:00,64,57,77,CALM,0,0,29.92,0,Haze
1/30/2023,5:30:00,64,57,77,CALM,0,0,29.92,0,Haze
1/30/2023,6:00:00,64,59,83,CALM,0,0,29.94,0,Haze
1/30/2023,6:30:00,64,59,83,CALM,0,0,29.94,0,Fog
1/30/2023,7:00:00,64,59,83,CALM,0,0,29.94,0,Fog
1/30/2023,7:30:00,64,61,88,CALM,0,0,29.97,0,Fog
1/30/2023,8:00:00,66,64,94,CALM,0,0,29.97,0,Fog
1/30/2023,8:30:00,66,66,10,CALM,0,0,30,0,Fog
1/30/2023,9:00:00,66,66,10,CALM,0,0,30,0,Fog
1/30/2023,9:30:00,66,64,94,CALM,0,0,30,0,Fog
1/30/2023,10:00:00,68,66,94,CALM,0,0,30,0,Fog
1/30/2023,10:30:00,70,68,94,CALM,0,0,30,0,Fog
1/30/2023,11:00:00,72,68,88,CALM,0,0,29.97,0,Fog
1/30/2023,11:30:00,72,64,78,NNW,3,0,29.97,0,Fog
1/30/2023,12:00:00,73,63,69,CALM,0,0,29.94,0,Haze
1/30/2023,12:30:00,75,64,69,CALM,0,0,29.92,0,Haze
1/30/2023,13:00:00,77,64,65,CALM,0,0,29.92,0,Haze
1/30/2023,13:30:00,79,64,61,CALM,0,0,29.89,0,Haze
1/30/2023,14:00:00,82,64,54,CALM,0,0,29.89,0,Haze
1/30/2023,14:30:00,82,63,51,CALM,0,0,29.86,0,Haze
1/30/2023,15:00:00,82,61,48,CALM,0,0,29.86,0,Haze
1/30/2023,15:30:00,82,61,48,CALM,0,0,29.86,0,Haze
1/30/2023,16:00:00,84,61,45,CALM,0,0,29.86,0,Haze
1/30/2023,16:30:00,82,59,45,WSW,9,0,29.86,0,Haze
1/30/2023,17:00:00,81,59,48,WSW,6,0,29.86,0,Haze
1/30/2023,17:30:00,81,57,45,W,6,0,29.86,0,Haze
1/30/2023,18:00:00,79,57,47,CALM,0,0,29.86,0,Haze
1/30/2023,18:30:00,79,59,51,CALM,0,0,29.86,0,Haze
1/30/2023,19:00:00,77,59,54,CALM,0,0,29.89,0,Haze
1/30/2023,19:30:00,77,61,57,CALM,0,0,29.89,0,Haze
1/30/2023,20:00:00,75,59,57,CALM,0,0,29.89,0,Haze
1/30/2023,20:30:00,75,59,57,CALM,0,0,29.92,0,Haze
1/30/2023,21:00:00,75,61,61,CALM,0,0,29.92,0,Haze
1/30/2023,21:30:00,75,61,61,CALM,0,0,29.92,0,Haze
1/30/2023,22:00:00,73,61,65,CALM,0,0,29.92,0,Haze
1/30/2023,22:30:00,73,61,65,CALM,0,0,29.92,0,Haze
1/30/2023,23:00:00,73,61,65,CALM,0,0,29.92,0,Haze
1/30/2023,23:30:00,73,61,65,W,3,0,29.92,0,Haze
1/31/2023,0:00:00,72,61,69,W,3,0,29.92,0,Haze
1/31/2023,0:30:00,72,63,73,CALM,0,0,29.89,0,Haze
1/31/2023,1:00:00,72,63,73,CALM,0,0,29.89,0,Haze
1/31/2023,1:30:00,70,63,78,CALM,0,0,29.89,0,Fog
1/31/2023,2:00:00,70,63,78,CALM,0,0,29.89,0,Fog
1/31/2023,2:30:00,70,63,78,CALM,0,0,29.89,0,Fog
1/31/2023,3:00:00,70,63,78,CALM,0,0,29.89,0,Fog
1/31/2023,3:30:00,70,63,78,CALM,0,0,29.89,0,Fog
1/31/2023,4:00:00,68,64,88,CALM,0,0,29.86,0,Fog
1/31/2023,4:30:00,66,64,94,CALM,0,0,29.86,0,Fog
1/31/2023,5:00:00,66,64,94,CALM,0,0,29.86,0,Fog
1/31/2023,5:30:00,64,63,94,CALM,0,0,29.86,0,Fog
1/31/2023,6:00:00,64,63,94,CALM,0,0,29.86,0,Fog
1/31/2023,6:30:00,64,63,94,CALM,0,0,29.89,0,Fog
1/31/2023,7:00:00,64,63,94,CALM,0,0,29.89,0,Fog
1/31/2023,7:30:00,66,64,94,CALM,0,0,29.89,0,Fog
1/31/2023,8:00:00,68,64,88,CALM,0,0,29.92,0,Fog
1/31/2023,8:30:00,68,64,88,CALM,0,0,29.92,0,Fog
1/31/2023,9:00:00,70,66,88,CALM,0,0,29.94,0,Fog
1/31/2023,9:30:00,70,66,88,CALM,0,0,29.94,0,Fog
1/31/2023,10:00:00,72,66,83,CALM,0,0,29.94,0,Fog
1/31/2023,10:30:00,72,66,83,CALM,0,0,29.94,0,Fog
1/31/2023,11:00:00,72,64,78,CALM,0,0,29.92,0,Fog
1/31/2023,11:30:00,73,66,78,N,6,0,29.92,0,Fog
1/31/2023,12:00:00,73,64,73,CALM,0,0,29.89,0,Fog
1/31/2023,12:30:00,75,66,73,NW,5,0,29.89,0,Haze
1/31/2023,13:00:00,77,66,69,NW,9,0,29.83,0,Haze
1/31/2023,13:30:00,77,66,69,NW,8,0,29.83,0,Haze
1/31/2023,14:00:00,79,66,65,NW,7,0,29.83,0,Haze
1/31/2023,14:30:00,81,66,61,N,5,0,29.8,0,Haze
1/31/2023,15:00:00,82,66,58,N,7,0,29.8,0,Haze
1/31/2023,15:30:00,84,66,55,WNW,8,0,29.8,0,Haze
1/31/2023,16:00:00,82,64,54,W,5,0,29.8,0,Haze
1/31/2023,16:30:00,82,63,51,W,5,0,29.8,0,Haze
1/31/2023,17:00:00,81,61,51,W,7,0,29.8,0,Haze
1/31/2023,17:30:00,81,63,54,WNW,8,0,29.8,0,Haze
1/31/2023,18:00:00,79,63,57,WNW,6,0,29.8,0,Haze
1/31/2023,18:30:00,79,63,57,NW,5,0,29.8,0,Haze
1/31/2023,19:00:00,77,63,61,NW,5,0,29.83,0,Haze
1/31/2023,19:30:00,77,63,61,W,5,0,29.83,0,Haze
1/31/2023,20:00:00,77,64,65,W,6,0,29.86,0,Haze
1/31/2023,20:30:00,77,64,65,W,5,0,29.86,0,Haze
1/31/2023,21:00:00,77,64,65,W,5,0,29.86,0,Haze
1/31/2023,21:30:00,77,64,65,W,5,0,29.86,0,Haze
1/31/2023,22:00:00,77,64,65,W,6,0,29.86,0,Haze
1/31/2023,22:30:00,77,64,65,W,3,0,29.86,0,Haze
1/31/2023,23:00:00,77,64,65,W,5,0,29.86,0,Haze
1/31/2023,23:30:00,77,64,65,CALM,0,0,29.86,0,Haze
6/1/22,0:00:00,82,73,74,SE,3,0,29.56,0,Haze
6/1/22,0:30:00,82,73,74,SSE,3,0,29.56,0,Haze
6/1/22,1:00:00,82,73,74,SSE,7,0,29.53,0,Haze
6/1/22,1:30:00,82,73,74,SSE,5,0,29.53,0,Haze
6/1/22,2:00:00,82,73,74,SE,3,0,29.53,0,Haze
6/1/22,2:30:00,82,73,74,SSE,3,0,29.53,0,Haze
6/1/22,3:00:00,82,73,74,ESE,3,0,29.53,0,Haze
6/1/22,3:30:00,82,73,74,ESE,3,0,29.53,0,Haze
6/1/22,4:00:00,82,73,74,E,3,0,29.53,0,Haze
6/1/22,4:30:00,82,73,74,E,5,0,29.53,0,Haze
6/1/22,5:00:00,82,73,74,CALM,0,0,29.53,0,Haze
6/1/22,5:30:00,82,73,74,CALM,0,0,29.53,0,Haze
6/1/22,6:00:00,82,73,74,CALM,0,0,29.53,0,Haze
6/1/22,6:30:00,82,73,74,E,3,0,29.56,0,Haze
6/1/22,7:00:00,84,75,74,E,3,0,29.56,0,Haze
6/1/22,7:30:00,84,73,70,E,3,0,29.56,0,Haze
6/1/22,8:00:00,86,73,66,E,6,0,29.56,0,Haze
6/1/22,8:30:00,86,73,66,E,6,0,29.56,0,Haze
6/1/22,9:00:00,86,73,66,SSE,6,0,29.59,0,Haze
6/1/22,9:30:00,88,73,62,E,5,0,29.59,0,Haze
6/1/22,10:00:00,88,73,62,SSE,8,0,29.59,0,Haze
6/1/22,10:30:00,90,75,62,SSE,9,0,29.59,0,Haze
6/1/22,11:00:00,90,75,62,S,8,0,29.56,0,Haze
6/1/22,11:30:00,90,75,62,SSE,8,0,29.56,0,Haze
6/1/22,12:00:00,90,75,62,E,5,0,29.56,0,Haze
6/1/22,12:30:00,91,77,63,SSW,1,0,29.53,0,Haze
6/1/22,13:00:00,88,77,70,S,1,0,29.53,0,Drizzle
6/1/22,13:30:00,88,77,70,WSW,1,0,29.53,0,Rain
6/1/22,14:00:00,84,77,79,NW,7,0,29.53,0,T-Storm
6/1/22,14:30:00,84,77,79,W,7,0,29.5,0,T-Storm
6/1/22,15:00:00,86,77,74,WNW,5,0,29.5,0,Thunder
6/1/22,15:30:00,88,79,75,E,7,0,29.47,0,Haze
6/1/22,16:00:00,86,79,79,ENE,7,0,29.47,0,T-Storm
6/1/22,16:30:00,86,81,84,E,5,0,29.47,0,T-Storm
6/1/22,17:00:00,84,79,84,S,5,0,29.47,0,T-Storm
6/1/22,17:30:00,84,79,84,S,5,0,29.47,0,T-Storm
6/1/22,18:00:00,84,79,84,S,9,0,29.5,0,T-Storm
6/1/22,18:30:00,84,79,84,S,9,0,29.5,0,T-Storm
6/1/22,19:00:00,84,75,74,S,7,0,29.5,0,Haze
6/1/22,19:30:00,82,73,74,SSE,7,0,29.53,0,Haze
6/1/22,20:00:00,82,73,74,E,3,0,29.53,0,Haze
6/1/22,20:30:00,82,73,74,E,5,0,29.56,0,Haze
6/1/22,21:00:00,82,73,74,SSE,7,0,29.56,0,Haze
6/1/22,21:30:00,82,73,74,S,6,0,29.56,0,Haze
6/1/22,22:00:00,84,75,74,SW,9,0,29.59,0,Haze
6/1/22,22:30:00,84,75,74,S,9,0,29.59,0,Haze
6/1/22,23:00:00,84,75,74,S,9,0,29.59,0,Haze
6/1/22,23:30:00,84,75,74,S,8,0,29.59,0,Haze
6/2/22,0:00:00,82,73,74,S,1,0,29.59,0,Haze
6/2/22,0:30:00,82,73,74,S,1,0,29.59,0,Haze
6/2/22,1:00:00,82,75,79,S,9,0,29.56,0,Haze
6/2/22,1:30:00,82,75,79,S,8,0,29.56,0,Haze
6/2/22,2:00:00,82,75,79,S,9,0,29.53,0,Haze
6/2/22,2:30:00,82,75,79,S,7,0,29.53,0,Haze
6/2/22,3:00:00,82,75,79,S,9,0,29.53,0,Haze
6/2/22,3:30:00,82,75,79,S,6,0,29.53,0,Haze
6/2/22,4:00:00,82,75,79,S,3,0,29.53,0,Haze
6/2/22,4:30:00,82,75,79,S,5,0,29.53,0,Haze
6/2/22,5:00:00,82,75,79,S,3,0,29.53,0,Haze
6/2/22,5:30:00,82,75,79,S,7,0,29.53,0,Haze
6/2/22,6:00:00,82,75,79,S,7,0,29.56,0,Haze
6/2/22,6:30:00,82,75,79,S,7,0,29.56,0,Haze
6/2/22,7:00:00,84,75,74,S,9,0,29.59,0,Haze
6/2/22,7:30:00,84,75,74,SSE,9,0,29.59,0,Haze
6/2/22,8:00:00,86,75,70,S,8,0,29.59,0,Haze
6/2/22,8:30:00,86,75,70,S,7,0,29.59,0,Haze
6/2/22,9:00:00,86,75,70,S,9,0,29.59,0,Haze
6/2/22,9:30:00,86,73,66,S,9,0,29.59,0,Haze
6/2/22,10:00:00,86,73,66,S,6,0,29.59,0,Haze
6/2/22,10:30:00,86,73,66,S,6,0,29.59,0,Haze
6/2/22,11:00:00,88,73,62,S,6,0,29.59,0,Haze
6/2/22,11:30:00,88,73,62,S,5,0,29.56,0,Haze
