"Season","Player","WS"
1990,"Jerry Reynolds",1.3
1990,"Jerry Sichting",0.2
1990,"Jim Farmer",0.7
1990,"Jim Les",0.1
1990,"Jim Paxson",1.4
1990,"Jim Petersen",0.4
1990,"Jim Rowinski",0.2
1990,"Joe Barry Carroll",0.7
1990,"Joe Dumars*",8.7
1990,"Joe Kleine",2.3
1990,"Joe Wolf",-0.2
1990,"John Bagley",1.1
1990,"John Battle",1.7
1990,"John Long",0.2
1990,"John Lucas",1
1990,"John Morton",-0.9
1990,"John Paxson",4.8
1990,"John Salley",6.1
1990,"John Shasky",-0.1
1990,"John Stockton*",14.4
1990,"John Williams",1.3
1990,"Johnny Dawkins",6.4
1990,"Johnny Moore",0.3
1990,"Johnny Newman",4.5
1990,"Jon Koncak",1.4
1990,"Jon Sundvold",0.8
1990,"Jose Ortiz",0.1
1990,"Karl Malone*",15.9
1990,"Kelly Tripucka",2.1
1990,"Kelvin Upshaw",0.3
1990,"Ken Bannister",0.1
1990,"Ken Norman",2.9
1990,"Kenny Battle",1.9
1990,"Kenny Gattison",1.5
1990,"Kenny Payne",0
1990,"Kenny Smith",2.6
1990,"Kenny Walker",4
1990,"Kevin Duckworth",4.8
1990,"Kevin Edwards",0.3
1990,"Kevin Gamble",1.9
1990,"Kevin Johnson",11.6
1990,"Kevin McHale*",11.1
1990,"Kevin Willis",4.7
1990,"Kiki Vandeweghe",0.8
1990,"Kurt Nimphius",0.1
1990,"Kurt Rambis",4.1
1990,"Lanard Copeland",-0.2
1990,"Larry Bird*",9.5
1990,"Larry Drew",1.4
1990,"Larry Krystkowiak",0.1
1990,"Larry Nance",6.5
1990,"Larry Smith",2.6
1990,"LaSalle Thompson",2.4
1990,"Ledell Eackles",1
1990,"Leon Wood",0.3
1990,"Leonard Taylor",-0.1
1990,"Lester Conner",3.7
1990,"Lewis Lloyd",0
1990,"Magic Johnson*",16.5
1990,"Manute Bol",0
1990,"Mark Acres",1.6
1990,"Mark Aguirre",5.7
1990,"Mark Alarie",3.1
1990,"Mark Bryant",1
1990,"Mark Eaton",5.3
1990,"Mark Jackson",3.7
1990,"Mark McNamara",0.1
1990,"Mark Price",10.1
1990,"Mark Wade",0
1990,"Mark West",8.2
1990,"Marques Johnson",0
1990,"Maurice Cheeks",7.1
1990,"Mel McCants",0
1990,"Melvin Turpin",1.8
1990,"Michael Adams",6.9
1990,"Michael Ansley",3.3
1990,"Michael Cage",6.8
1990,"Michael Cooper",2.7
1990,"Michael Jackson",0
1990,"Michael Jordan*",19
1990,"Michael Smith",0.7
1990,"Michael Young",1.1
1990,"Micheal Williams",0.7
1990,"Mike Brown",3.7
1990,"Mike Dunleavy",-0.1
1990,"Mike Gminski",6
1990,"Mike Higgins",0.1
1990,"Mike Holton",-0.2
1990,"Mike McGee",0.4
1990,"Mike Morrison",-0.3
1990,"Mike Sanders",1
1990,"Mike Smrek",-0.1
1990,"Mike Williams",0
1990,"Mike Woodson",0.7
1990,"Mitch Richmond*",5.2
1990,"Mitchell Wiggins",5.4
1990,"Mookie Blaylock",-0.3
1990,"Morlon Wiley",0.1
1990,"Moses Malone*",7.7
1990,"Muggsy Bogues",6.7
1990,"Mychal Thompson",4.7
1990,"Nate Johnston",0.1
1990,"Nate McMillan",4.9
1990,"Nick Anderson",1.8
1990,"Olden Polynice",2.5
1990,"Orlando Woolridge",4.8
1990,"Otis Smith",3.3
1990,"Otis Thorpe",8.5
1990,"Pat Cummings",0.1
1990,"Patrick Ewing*",13.5
1990,"Paul Mokeski",0.2
1990,"Paul Pressey",3
1990,"Pervis Ellison",0.4
1990,"Pete Myers",0
1990,"Pooh Richardson",4.4
1990,"Purvis Short",3.3
1990,"Quintin Dailey",0.1
1990,"Ralph Lewis",0
1990,"Ralph Sampson*",-0.6
1990,"Randolph Keys",1
1990,"Randy Allen",0.2
1990,"Randy Breuer",2
1990,"Randy White",-0.2
1990,"Randy Wittman",0
1990,"Raymond Brown",-0.2
1990,"Reggie Lewis",6.7
1990,"Reggie Miller*",12.1
1990,"Reggie Theus",2.5
1990,"Reggie Williams",0
1990,"Rex Chapman",-0.7
1990,"Richard Anderson",1
1990,"Rick Carlisle",-0.2
1990,"Rick Mahorn",5.3
1990,"Rickey Green",0.7
1990,"Ricky Pierce",5.8
1990,"Rik Smits",6.6
1990,"Robert Parish*",7.8
1990,"Robert Reid",-0.3
1990,"Rod Higgins",5
1990,"Rod Strickland",4.3
1990,"Rodney McCray",7.9
1990,"Rolando Blackman",6.8
1990,"Ron Anderson",3.8
1990,"Ron Harper",3.9
1990,"Rony Seikaly",3.2
1990,"Rory Sparrow",0.7
1990,"Roy Hinson",1.8
1990,"Roy Marble",-0.3
1990,"Roy Tarpley",3.5
1990,"Sam Bowie",4.7
1990,"Sam Mitchell",5.1
1990,"Sam Perkins",8.1
1990,"Sam Vincent",2.4
1990,"Sarunas Marciulionis*",3.8
1990,"Scott Brooks",2.7
1990,"Scott Haffner",-0.1
1990,"Scott Hastings",0.3
1990,"Scott Meents",0.2
1990,"Scott Roth",0.7
1990,"Scott Skiles",2
1990,"Scottie Pippen*",5.7
1990,"Sean Elliott",4.6
1990,"Sedale Threatt",4.6
1990,"Sedric Toney",0
1990,"Shawn Kemp",2.1
1990,"Sherman Douglas",4.4
1990,"Sidney Green",1.7
1990,"Sidney Lowe",1.5
1990,"Sleepy Floyd",6.3
1990,"Spud Webb",4.5
1990,"Stacey King",3.6
1990,"Stan Kimbrough",0.1
1990,"Stanley Brundy",0.2
1990,"Steve Alford",0.9
1990,"Steve Bucknall",-0.3
1990,"Steve Colter",2.7
1990,"Steve Harris",-0.1
1990,"Steve Johnson",0
1990,"Steve Kerr",3.2
1990,"Stuart Gray",0.6
1990,"T.R. Dunn",1.4
1990,"Tellis Frank",2
1990,"Terry Catledge",2.5
1990,"Terry Cummings",8.7
1990,"Terry Davis",0.5
1990,"Terry Dozier",-0.2
1990,"Terry Porter",11.7
1990,"Terry Teagle",2.7
1990,"Thurl Bailey",4.6
1990,"Tim Hardaway",3.3
1990,"Tim Kempton",1.3
1990,"Tim Legler",0
1990,"Tim McCormick",-0.1
1990,"Tim Perry",1.2
1990,"Tito Horford",-0.2
1990,"Tod Murphy",6.1
1990,"Todd Lichti",1.8
1990,"Tom Chambers",11.2
1990,"Tom Garrick",2.5
1990,"Tom Hammonds",0.5
1990,"Tom Tolbert",2.5
1990,"Tony Brown",0
1990,"Tony Campbell",5.3
1990,"Torgeir Bryn",0
1990,"Tree Rollins",0.7
1990,"Trent Tucker",3.3
1990,"Tyrone Corbin",6.8
1990,"Uwe Blab",-0.4
1990,"Vern Fleming",6.7
1990,"Vernon Maxwell",2.8
1990,"Vinnie Johnson",3.2
1990,"Vinny Del Negro",2.2
1990,"Vlade Divac",5
1990,"Walter Davis",3.6
1990,"Wayman Tisdale",7
1990,"Wayne Cooper",2.7
1990,"Wes Matthews",0.1
1990,"Will Perdue",0.5
1990,"William Bedford",-0.1
1990,"Willie Anderson",6.5
1990,"Winston Bennett",1.1
1990,"Winston Garland",-0.3
1990,"Xavier McDaniel",5.4
1990,"Zarko Paspalj",-0.3
1991,"A.C. Green",6.1
1991,"A.J. English",0.2
1991,"A.J. Wynder",0
1991,"Adrian Caldwell",0.1
1991,"Adrian Dantley*",0.1
1991,"Alaa Abdelnaby",0.5
1991,"Alan Ogg",0.3
1991,"Alec Kessler",-0.1
1991,"Alex English*",0.6
1991,"Alton Lister",1.9
1991,"Alvin Robertson",7.7
1991,"Andre Turner",1.9
1991,"Andrew Lang",3.7
1991,"Andy Toolson",0.6
1991,"Anthony Bonner",0.7
1991,"Anthony Cook",0.5
1991,"Anthony Frederick",0
1991,"Anthony Mason",0.1
1991,"Antoine Carr",5.4
1991,"Armen Gilliam",4.6
1991,"Avery Johnson",1.6
1991,"B.J. Armstrong",4.1
1991,"Bart Kofoed",-0.1
1991,"Benoit Benjamin",3
1991,"Bernard King*",3.5
1991,"Bill Cartwright",4.2
1991,"Bill Laimbeer",8
1991,"Bill Wennington",2.1
1991,"Billy Thompson",1.7
1991,"Bimbo Coles",1.1
1991,"Blair Rasmussen",1.7
1991,"Blue Edwards",2.2
1991,"Bo Kimble",0
1991,"Bob Hansen",-0.1
1991,"Bob Thornton",-0.2
1991,"Brad Daugherty",9
1991,"Brad Davis",1.6
1991,"Brad Lohaus",1.8
1991,"Brian Oliver",0.2
1991,"Brian Quinnett",0.8
1991,"Brian Shaw",5.9
1991,"Buck Johnson",4.6
1991,"Buck Williams",8.5
1991,"Byron Dinkins",0
1991,"Byron Irvin",0.9
1991,"Byron Scott",6.6
1991,"Cedric Ball",0
1991,"Cedric Ceballos",1.3
1991,"Charles Barkley*",13.4
1991,"Charles Jones",2.9
1991,"Charles Oakley",6.2
1991,"Charles Smith",0
1991,"Chris Dudley",2.2
1991,"Chris Morris",4.5
1991,"Chris Mullin*",12.2
1991,"Chris Munk",0
1991,"Chuck Person",3.9
1991,"Chucky Brown",1.6
1991,"Cliff Levingston",2
1991,"Clifford Lett",0
1991,"Clifford Robinson",4.2
1991,"Clinton Smith",0.1
1991,"Clyde Drexler*",12.4
1991,"Corey Gaines",0.3
1991,"Craig Ehlo",3.4
1991,"Craig Hodges",1.7
1991,"Craig Neal",-0.1
1991,"Dale Ellis",3.2
1991,"Dan Godfread",0.1
1991,"Dan Majerle",7.2
1991,"Dan O'Sullivan",0.1
1991,"Dana Barros",2.5
1991,"Danny Ainge",6.2
1991,"Danny Ferry",1
1991,"Danny Manning",5.2
1991,"Danny Schayes",6.8
1991,"Danny Young",1.8
1991,"Darnell Valentine",3.1
1991,"Darrell Griffith",0
1991,"Darrell Walker",2.9
1991,"Dave Corzine",0.4
1991,"Dave Feitl",0.2
1991,"Dave Greenwood",1.7
1991,"Dave Hoppen",0.2
1991,"Dave Jamerson",0.1
1991,"Dave Popson",0
1991,"David Robinson*",17
1991,"David Wingate",0.1
1991,"David Wood",2.8
1991,"Dee Brown",3.5
1991,"Delaney Rudd",0.6
1991,"Dell Curry",2.7
1991,"Dennis Hopson",0.5
1991,"Dennis Rodman*",8.7
1991,"Dennis Scott",2.6
1991,"Derek Harper",7.6
1991,"Derek Smith",0
1991,"Derrick Chievous",-0.1
1991,"Derrick Coleman",5.8
1991,"Derrick Gervin",0.8
1991,"Derrick McKey",6.4
1991,"Detlef Schrempf",9
1991,"Doc Rivers",6.3
1991,"Dominique Wilkins*",11.4
1991,"Doug West",1.2
1991,"Drazen Petrovic*",2.5
1991,"Duane Causwell",2.8
1991,"Duane Ferrell",1.9
1991,"Dwayne Schintzius",0.2
1991,"Earl Cureton",-0.1
1991,"Ed Nealy",1.5
1991,"Ed Pinckney",4.7
1991,"Eddie Johnson",5.5
1991,"Eddie Lee Wilkins",0.3
1991,"Elden Campbell",1.1
1991,"Eric Leckner",0.2
1991,"Everette Stephens",0.1
1991,"Fat Lever",0
1991,"Felton Spencer",5.6
1991,"Frank Brickowski",4.7
1991,"Frank Kornet",-0.1
1991,"Fred Roberts",4.2
1991,"Gary Grant",1.7
1991,"Gary Leonard",0
1991,"Gary Payton*",3.4
1991,"George McCloud",-0.4
1991,"Gerald Glass",0.5
1991,"Gerald Henderson",0.5
1991,"Gerald Paddio",-0.4
1991,"Gerald Wilkins",3
1991,"Glen Rice",4.4
1991,"Grant Long",5
1991,"Greg Anderson",-0.3
1991,"Greg Butler",-0.1
1991,"Greg Dreiling",1.1
1991,"Greg Foster",0.6
1991,"Greg Grant",0
1991,"Greg Kite",2
1991,"Hakeem Olajuwon*",8.6
1991,"Harvey Grant",6.7
1991,"Haywoode Workman",2.5
1991,"Henry James",0.6
1991,"Herb Williams",1.7
1991,"Hersey Hawkins",9.8
1991,"Horace Grant",10.3
1991,"Hot Rod Williams",2.4
1991,"Howard Wright",0.1
1991,"Ian Lockhart",0
1991,"Irving Thomas",-0.1
1991,"Isiah Thomas*",3.4
1991,"J.R. Reid",1.8
1991,"Jack Haley",2.2
1991,"Jack Sikma",3.5
1991,"James Donaldson",4.3
1991,"James Edwards",3.5
1991,"James Worthy*",9
1991,"Jawann Oldham",0
1991,"Jay Humphries",8.6
1991,"Jayson Williams",0.1
1991,"Jeff Grayer",1.5
1991,"Jeff Hornacek",9.7
1991,"Jeff Malone",5.1
1991,"Jeff Martin",1.3
1991,"Jeff Sanders",0
1991,"Jeff Turner",1.2
1991,"Jerome Kersey",6.7
1991,"Jerome Lane",0.6
1991,"Jerrod Mustaf",0.4
1991,"Jerry Reynolds",3.7
1991,"Jim Farmer",0.1
1991,"Jim Grandholm",0.4
1991,"Jim Les",3.6
1991,"Jim Petersen",1
1991,"Jim Thomas",0
1991,"Joe Barry Carroll",0
1991,"Joe Dumars*",9.9
1991,"Joe Kleine",1.2
1991,"Joe Wolf",0.7
1991,"John Battle",4
1991,"John Long",0.5
1991,"John Morton",1.5
1991,"John Paxson",5.7
1991,"John Salley",4.8
1991,"John Shasky",0.7
1991,"John Starks",2.4
1991,"John Stockton*",14
1991,"John Williams",1
1991,"Johnny Dawkins",0.6
1991,"Johnny Newman",4.1
1991,"Jon Koncak",2.5
1991,"Jon Sundvold",0.2
1991,"Jud Buechler",1.2
1991,"Karl Malone*",15.5
1991,"Keith Askins",0.6
1991,"Kelly Tripucka",2
1991,"Kelvin Upshaw",1
1991,"Ken Bannister",0.2
1991,"Ken Norman",4.8
1991,"Kendall Gill",1.8
1991,"Kennard Winchester",0.5
1991,"Kenny Battle",1.3
1991,"Kenny Gattison",3
1991,"Kenny Payne",-0.3
1991,"Kenny Smith",9
1991,"Kenny Walker",1.3
1991,"Kenny Williams",0.7
1991,"Kevin Duckworth",4.3
1991,"Kevin Edwards",1.6
1991,"Kevin Gamble",8.3
1991,"Kevin Johnson",12.7
1991,"Kevin McHale*",7.9
1991,"Kevin Pritchard",-0.2
1991,"Kevin Willis",4.4
1991,"Kiki Vandeweghe",5.7
1991,"Kurk Lee",-0.1
1991,"Kurt Rambis",2.2
1991,"Lance Blanks",0.1
1991,"Larry Bird*",6.6
1991,"Larry Drew",0.5
1991,"Larry Nance",9.8
1991,"Larry Robinson",-0.1
1991,"Larry Smith",4.4
1991,"LaSalle Thompson",1.2
1991,"Ledell Eackles",1.2
1991,"Leon Wood",0.6
1991,"Les Jepsen",0
1991,"Lester Conner",2.1
1991,"Lionel Simmons",2.7
1991,"Loy Vaught",2.2
1991,"Magic Johnson*",15.4
1991,"Mahmoud Abdul-Rauf",-1
1991,"Manute Bol",1.3
1991,"Marcus Liberty",-0.1
1991,"Mario Elie",1.6
1991,"Mark Acres",2.5
1991,"Mark Aguirre",5.5
1991,"Mark Alarie",0.6
1991,"Mark Bryant",2.1
1991,"Mark Eaton",5.5
1991,"Mark Jackson",4.2
1991,"Mark McNamara",0
1991,"Mark Price",2
1991,"Mark West",6.5
1991,"Matt Bullard",0.2
1991,"Maurice Cheeks",5.2
1991,"Michael Adams",6.3
1991,"Michael Ansley",3.1
1991,"Michael Cage",4.3
1991,"Michael Jordan*",20.3
1991,"Michael Smith",0.3
1991,"Micheal Williams",5.7
1991,"Mike Brown",2.4
1991,"Mike Gminski",2.9
1991,"Mike Higgins",0
1991,"Mike Sanders",0.1
1991,"Mike Smrek",0
1991,"Mike Woodson",-0.2
1991,"Milos Babic",-0.1
1991,"Milt Wagner",0
1991,"Mitch Richmond*",7.1
1991,"Mookie Blaylock",2.1
1991,"Morlon Wiley",0.1
1991,"Moses Malone*",5.6
1991,"Muggsy Bogues",4.8
1991,"Mychal Thompson",2.1
1991,"Nate McMillan",2.8
1991,"Negele Knight",0.6
1991,"Nick Anderson",3.1
1991,"Olden Polynice",5.2
1991,"Orlando Woolridge",3.9
1991,"Otis Smith",3.5
1991,"Otis Thorpe",10.4
1991,"Pat Cummings",0.1
1991,"Patrick Ewing*",10
1991,"Paul Mokeski",0.3
1991,"Paul Pressey",3.2
1991,"Pervis Ellison",4
1991,"Pete Myers",0
1991,"Pooh Richardson",5.9
1991,"Quintin Dailey",0.3
1991,"Ralph Sampson*",-0.3
1991,"Randolph Keys",-0.2
1991,"Randy Breuer",1
1991,"Randy White",0.7
1991,"Randy Wittman",0
1991,"Reggie Lewis",7.5
1991,"Reggie Miller*",12.5
1991,"Reggie Theus",4.7
1991,"Reggie Williams",3.3
1991,"Rex Chapman",3
1991,"Richard Coffey",0.2
1991,"Rick Calloway",-0.3
1991,"Rick Mahorn",4.4
1991,"Rickey Green",3.3
1991,"Ricky Pierce",7.9
1991,"Rik Smits",2.9
1991,"Robert Parish*",10
1991,"Robert Reid",-0.2
1991,"Rod Higgins",5.3
1991,"Rod Strickland",5.7
1991,"Rodney McCray",5.3
1991,"Rolando Blackman",5.5
1991,"Ron Anderson",4.1
1991,"Ron Harper",0.9
1991,"Rony Seikaly",3
1991,"Rory Sparrow",2.8
1991,"Roy Hinson",0.1
1991,"Roy Tarpley",0.6
1991,"Rumeal Robinson",-0.1
1991,"Sam Bowie",2.6
1991,"Sam Mitchell",5.1
1991,"Sam Perkins",8
1991,"Sam Vincent",0.9
1991,"Sarunas Marciulionis*",2.5
1991,"Scott Brooks",2.6
1991,"Scott Haffner",-0.1
1991,"Scott Hastings",0.5
1991,"Scott Meents",-0.1
1991,"Scott Skiles",7
1991,"Scott Williams",0.9
1991,"Scottie Pippen*",11.2
1991,"Sean Elliott",8.8
1991,"Sean Higgins",0
1991,"Sedale Threatt",4.6
1991,"Shawn Kemp",6.1
1991,"Sherman Douglas",5.4
1991,"Sidney Green",1.9
1991,"Sidney Moncrief",1.8
1991,"Sleepy Floyd",3.7
1991,"Spud Webb",5.4
1991,"Stacey King",1.5
1991,"Steve Alford",0.6
1991,"Steve Colter",0.3
1991,"Steve Henson",1.2
1991,"Steve Johnson",0.2
1991,"Steve Kerr",1.3
1991,"Steve Scheffler",0.6
1991,"Stojko Vrankovic",-0.1
1991,"Stuart Gray",0
1991,"T.R. Dunn",0.3
1991,"Tate George",0.4
1991,"Terry Catledge",1.6
1991,"Terry Cummings",5.6
1991,"Terry Davis",2
1991,"Terry Mills",1.3
1991,"Terry Porter",13
1991,"Terry Teagle",2.1
1991,"Thurl Bailey",3.7
1991,"Tim Hardaway",9.9
1991,"Tim Legler",-0.1
1991,"Tim McCormick",1.1
1991,"Tim Perry",1.4
1991,"Tod Murphy",1.4
1991,"Todd Lichti",1
1991,"Tom Chambers",5.4
1991,"Tom Garrick",1.8
1991,"Tom Hammonds",0.8
1991,"Tom Tolbert",1.3
1991,"Tony Brown",0.2
1991,"Tony Campbell",3.7
1991,"Tony Dawson",0
1991,"Tony Harris",-0.2
1991,"Tony Massenburg",0.4
1991,"Tony Smith",0.5
1991,"Travis Mays",2.1
1991,"Tree Rollins",0.1
1991,"Trent Tucker",1.9
1991,"Trevor Wilson",-0.5
1991,"Tyrone Corbin",5.4
1991,"Tyrone Hill",2.1
1991,"Vern Fleming",4.4
1991,"Vernon Maxwell",5.9
1991,"Vincent Askew",0.2
1991,"Vinnie Johnson",3.8
1991,"Vlade Divac",8.3
1991,"Walter Davis",2
1991,"Walter Palmer",-0.1
1991,"Wayman Tisdale",1.8
1991,"Wayne Cooper",1.4
1991,"Will Perdue",2.3
1991,"William Bedford",1.3
1991,"Willie Anderson",4.8
1991,"Willie Burton",2.1
1991,"Winston Bennett",0.2
1991,"Winston Garland",2.4
1991,"Xavier McDaniel",5.1
1992,"A.C. Green",8.8
1992,"A.J. English",0.9
1992,"Alaa Abdelnaby",2.1
1992,"Alan Ogg",0.5
1992,"Albert King",0.1
1992,"Alec Kessler",1.2
1992,"Alexander Volkov",3
1992,"Alton Lister",0.4
1992,"Alvin Robertson",3.6
1992,"Andre Turner",0.4
1992,"Andrew Lang",5.7
1992,"Anthony Bonner",1.6
1992,"Anthony Bowie",2.9
1992,"Anthony Cook",0.4
1992,"Anthony Frederick",0.5
1992,"Anthony Mason",5.6
1992,"Antoine Carr",4
1992,"Armen Gilliam",7.6
1992,"Avery Johnson",1.3
1992,"B.J. Armstrong",4.6
1992,"Bart Kofoed",0.2
1992,"Benoit Benjamin",2.2
1992,"Bill Cartwright",2.5
1992,"Bill Laimbeer",4.9
1992,"Billy Owens",5.6
1992,"Billy Thompson",0
1992,"Bimbo Coles",3
1992,"Bison Dele",1.8
1992,"Blair Rasmussen",3
1992,"Blue Edwards",5.2
1992,"Bo Kimble",0.1
1992,"Bob Hansen",0.9
1992,"Bob McCann",0.1
1992,"Bob Thornton",0
1992,"Bobby Phills",-0.1
1992,"Brad Daugherty",11.7
1992,"Brad Davis",0.1
1992,"Brad Lohaus",2.7
1992,"Brad Sellers",0.4
1992,"Brian Howard",0.6
1992,"Brian Oliver",-0.7
1992,"Brian Quinnett",0.1
1992,"Brian Shaw",1
1992,"Buck Johnson",2.3
1992,"Buck Williams",9.2
1992,"Byron Scott",6
1992,"Carl Herrera",0.5
1992,"Carl Thomas",0
1992,"Carlton McKinney",-0.1
1992,"Cedric Ceballos",1.3
1992,"Cedric Hunter",0
1992,"Charles Barkley*",12.3
1992,"Charles Jones",1.8
1992,"Charles Oakley",5.7
1992,"Charles Shackleford",2.7
1992,"Charles Smith",4.4
1992,"Charles Thomas",-0.1
1992,"Chris Corchiani",0.9
1992,"Chris Dudley",3.4
1992,"Chris Gatling",2
1992,"Chris Morris",4.7
1992,"Chris Mullin*",10.8
1992,"Chuck Nevitt",-0.1
1992,"Chuck Person",4.6
1992,"Chucky Brown",0.3
1992,"Cliff Levingston",2.9
1992,"Cliff Robinson",0.1
1992,"Clifford Robinson",4.6
1992,"Clyde Drexler*",12.8
1992,"Corey Crowder",0.4
1992,"Craig Ehlo",3.8
1992,"Craig Hodges",0.8
1992,"Dale Davis",3.4
1992,"Dale Ellis",4.8
1992,"Dan Godfread",0
1992,"Dan Majerle",9.8
1992,"Dana Barros",3.6
1992,"Danny Ainge",5.2
1992,"Danny Ferry",1.3
1992,"Danny Manning",9.8
1992,"Danny Schayes",0.9
1992,"Danny Young",1.9
1992,"Darrell Walker",2.4
1992,"Dave Feitl",0.1
1992,"Dave Hoppen",-0.1
1992,"Dave Jamerson",0.2
1992,"Dave Popson",0
1992,"David Benoit",2
1992,"David Rivers",-0.1
1992,"David Robinson*",13.9
1992,"David Wingate",2.4
1992,"Dee Brown",1
1992,"Delaney Rudd",0.3
1992,"Dell Curry",3.2
1992,"Demetrius Calip",-0.2
1992,"Dennis Hopson",2.1
1992,"Dennis Rodman*",12.6
1992,"Dennis Scott",0.7
1992,"Derek Harper",3.5
1992,"Derek Strong",0
1992,"Derrick Coleman",5.6
1992,"Derrick McKey",3.9
1992,"Detlef Schrempf",9.8
1992,"Dikembe Mutombo*",4.8
1992,"Doc Rivers",3.9
1992,"Dominique Wilkins*",5.1
1992,"Donald Hodge",1.5
1992,"Donald Royal",1.6
1992,"Doug Lee",0.4
1992,"Doug Smith",0.8
1992,"Doug West",4.6
1992,"Drazen Petrovic*",7.7
1992,"Duane Causwell",3.9
1992,"Duane Ferrell",3.5
1992,"Dwayne Schintzius",0.4
1992,"Ed Nealy",1.5
1992,"Ed Pinckney",7.5
1992,"Eddie Johnson",5.6
1992,"Elden Campbell",3.3
1992,"Elliot Perry",-0.4
1992,"Ennis Whatley",0.6
1992,"Eric Leckner",0.9
1992,"Eric Murdock",0.6
1992,"Fat Lever",1.3
1992,"Felton Spencer",2
1992,"Frank Brickowski",3.4
1992,"Fred Roberts",2.2
1992,"Gary Grant",3
1992,"Gary Leonard",0.1
1992,"Gary Payton*",3.9
1992,"George McCloud",0.9
1992,"Gerald Glass",0.3
1992,"Gerald Henderson",0
1992,"Gerald Wilkins",4
1992,"Glen Rice",7.9
1992,"Grant Long",7.7
1992,"Greg Anderson",3
1992,"Greg Anthony",2.2
1992,"Greg Dreiling",0.5
1992,"Greg Foster",0.5
1992,"Greg Grant",1.4
1992,"Greg Kite",1.4
1992,"Greg Sutton",-0.1
1992,"Hakeem Olajuwon*",9.8
1992,"Harvey Grant",4.3
1992,"Henry James",0.3
1992,"Herb Williams",0.8
1992,"Hersey Hawkins",7.8
1992,"Horace Grant",14.1
1992,"Hot Rod Williams",9.2
1992,"Isaac Austin",0.3
1992,"Isiah Thomas*",5.8
1992,"J.R. Reid",2.1
1992,"Jack Haley",-0.3
1992,"James Donaldson",1.4
1992,"James Edwards",2.8
1992,"James Worthy*",3.1
1992,"Jaren Jackson",0.1
1992,"Jay Humphries",5.8
1992,"Jayson Williams",-0.3
1992,"Jeff Grayer",1.8
1992,"Jeff Hornacek",11.6
1992,"Jeff Malone",6.6
1992,"Jeff Ruland",0
1992,"Jeff Sanders",0.2
1992,"Jeff Turner",-0.2
1992,"Jerome Kersey",6.8
1992,"Jerome Lane",-0.2
1992,"Jerrod Mustaf",0.8
1992,"Jerry Reynolds",0.6
1992,"Jim Les",1.3
1992,"Jim Petersen",0.3
1992,"Jimmy Oliver",0.2
1992,"Joao Vianna",0
1992,"Joe Dumars*",8.2
1992,"Joe Kleine",2.6
1992,"Joe Wolf",0.3
1992,"John Bagley",1.9
1992,"John Battle",2
1992,"John Morton",-0.1
1992,"John Paxson",4.7
1992,"John Salley",5.1
1992,"John Starks",6.4
1992,"John Stockton*",13.4
1992,"John Turner",-0.1
1992,"Johnny Dawkins",3.6
1992,"Johnny Newman",2.3
1992,"Jon Koncak",1.1
1992,"Jon Sundvold",0
1992,"Jud Buechler",0.4
1992,"Karl Malone*",15.1
1992,"Keith Askins",0.7
1992,"Keith Owens",0
1992,"Ken Norman",4
1992,"Kendall Gill",4.7
1992,"Kennard Winchester",0.3
1992,"Kenny Anderson",0.5
1992,"Kenny Battle",0.3
1992,"Kenny Gattison",4.5
1992,"Kenny Payne",0.2
1992,"Kenny Smith",5.1
1992,"Kenny Williams",1.6
1992,"Kevin Brooks",0.1
1992,"Kevin Duckworth",3.3
1992,"Kevin Edwards",2.4
1992,"Kevin Gamble",6.7
1992,"Kevin Johnson",10
1992,"Kevin Lynch",0.2
1992,"Kevin McHale*",4
1992,"Kevin Pritchard",0.2
1992,"Kevin Willis",8.8
1992,"Kiki Vandeweghe",2.9
1992,"Kurt Rambis",0.6
1992,"LaBradford Smith",-0.1
1992,"Lamont Strothers",-0.1
1992,"Lanard Copeland",-0.1
1992,"Lance Blanks",0.4
1992,"Larry Bird*",5.5
1992,"Larry Johnson",8.9
1992,"Larry Krystkowiak",1.8
1992,"Larry Nance",12.2
1992,"Larry Robinson",-0.1
1992,"Larry Smith",1.2
1992,"Larry Stewart",4.7
1992,"LaSalle Thompson",1.6
1992,"Ledell Eackles",2
1992,"LeRon Ellis",-0.2
1992,"Les Jepsen",0.1
1992,"Lester Conner",2.7
1992,"Lionel Simmons",4.3
1992,"Loy Vaught",4.1
1992,"Luc Longley",0.2
1992,"Mahmoud Abdul-Rauf",0.6
1992,"Manute Bol",0.8
1992,"Marcus Liberty",2.4
1992,"Mario Elie",4.4
1992,"Mark Acres",1.9
1992,"Mark Aguirre",2.2
1992,"Mark Bryant",2.1
1992,"Mark Eaton",3.8
1992,"Mark Jackson",7.6
1992,"Mark Macon",-0.8
1992,"Mark Price",9.1
1992,"Mark Randall",0.5
1992,"Mark West",3.9
1992,"Marty Conlon",0.3
1992,"Matt Bullard",2.4
1992,"Maurice Cheeks",2.1
1992,"Michael Adams",5.3
1992,"Michael Ansley",0
1992,"Michael Cage",7.6
1992,"Michael Jordan*",17.7
1992,"Micheal Williams",9
1992,"Mike Brown",3.7
1992,"Mike Gminski",0.5
1992,"Mike Iuzzolino",2.2
1992,"Mike Sanders",1.8
1992,"Mike Smrek",0
1992,"Milos Babic",0
1992,"Mitch Richmond*",4.9
1992,"Mitchell Wiggins",-0.1
1992,"Mookie Blaylock",4.9
1992,"Morlon Wiley",0.9
1992,"Moses Malone*",7.8
1992,"Muggsy Bogues",4.8
